cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
48855572,34746229,76973232,46798635,28394974,135048410,56837545,62091162,7054851,7716222,58428811,185234723,269726
91200,27407,131895,69408,55212,0,0,0,6202,8869,103480,290793,252
1649680,155044,2386800,1743229,378585,2733491,0,0,48510,59586,1546740,3066552,759
39735526,96708058,57474450,44699189,8326435,67897493,14723112,17655565,10766295,11081461,36016804,57413369,43284
36197014,25708295,49464671,31851686,9003646,60974362,11910214,13753629,3208523,3991816,28847466,83587503,125855
23384991,2000332,34229068,25590353,6283285,48464830,11790852,12990167,323507,732808,18466670,37465628,20280
23172412,1770884,33494019,25235156,5953372,45325607,11311322,12735177,112307,483888,17437338,35620521,16069
22761892,1652017,33118994,25063196,5952457,45628294,11335327,12739946,94391,456509,17813814,35561712,15963
23208727,1688310,33302415,24950925,5874671,45068957,11351337,12750301,86987,448162,17992233,37671778,16732
23078505,1655178,33306943,25115905,5953313,45584644,11113009,12517578,74471,433149,17592223,37053117,16767
22899007,1617654,33201543,24981466,5949837,45162247,11330570,12738147,79142,434015,17312269,35554431,15648
22841216,1628424,33259384,25166633,5959194,45591793,11322742,12764604,85531,444377,17871861,35683007,16128
23102720,1626504,33174844,24958134,5753596,45187157,11377796,12792108,76497,439708,17800945,36957703,16734
23122270,1641617,33391493,25171105,5983535,45135536,10962289,12374067,68199,439281,17811850,37039397,16436
23065124,1635662,33480428,25138521,6058137,45426462,11511833,12945574,73836,429873,17426143,36361202,16527
22729071,1585903,33060146,24938812,5953862,45277208,11323273,12760655,67265,429117,17723038,36117949,15568
23085897,1653081,33176450,24998394,5743000,44998408,11167860,12704495,76213,440204,17813924,37007972,17077
23017033,1622265,33307615,25092910,5964773,44974854,10934330,12350506,70307,431682,17841461,37091297,16235
23046822,1592813,33293545,25044044,5959224,45292679,11343501,12771244,78060,434938,17441996,36309578,16303
23119616,1783519,33781535,25368247,6192650,45811374,11525078,12947286,145602,514678,18187717,37193044,16866
23179199,1656171,33342237,25073812,5759610,44857435,11346129,13004141,88072,462585,18059451,37690745,16552
23145527,1666549,33468667,25189389,5998610,44764636,11171102,12360328,81308,455419,17838046,37125010,16462
23215195,1641321,33534798,25216877,5985646,45470531,11384402,12807227,78350,439967,17566868,36553417,16626
22822210,1603213,33402816,25143351,5980231,45392597,11365239,12794551,83419,444317,17654795,35705254,15628
22955937,1640718,33000347,24946609,5810141,44993852,11278658,12895461,85605,448287,17890854,37387069,16812
23177317,1657819,33521297,25203302,5980736,45405929,11202985,12415087,104106,457705,17957455,37231275,16922
23083466,1611103,33435379,25168535,5980792,45347475,11361959,12772473,71487,428161,17367541,36345538,16490
22839371,1636039,33194332,25103877,5962647,45230228,11317901,12756565,77614,437423,17596586,35628796,16132
23002977,1664681,33264695,25080640,5859106,44956719,11368991,12796268,79827,450002,17871111,37100920,16389
23142467,1660785,33456148,25221277,5862572,44908876,10997752,12613579,92937,461319,17854559,37053300,17021
23380422,1633915,33716560,25366823,6086404,45612510,11559269,12804151,76586,437882,17694825,37296807,16960
22847642,1633866,33144622,25089658,5958856,45289475,11320863,12723864,88623,450399,17644842,35755766,16175
22899827,1638300,33149633,25000450,5841784,45019067,11313241,12732643,91099,447781,17815394,36958396,16713
23006399,1658647,33360552,25113947,5851106,44959907,10957953,12582862,93730,455469,17839898,36942311,16265
23113055,1628544,33459319,25230193,5994456,45482314,11381999,12592183,78640,433653,17627994,36344127,16836
22963574,1614186,33374085,25141972,6071992,45298727,11531990,12966572,89150,455488,17631795,35807856,15093
23051011,1670056,33324613,24975652,5864249,45025917,11385416,13015789,103124,463829,18046603,37687133,16638
13582035,1049508,20448348,13943793,3825978,56918347,7427549,8555012,98010,372425,11225702,25285282,76662
965694,531941,1288268,817920,382588,3179052,440963,463378,53274,107516,703889,2580418,5852
731609,629901,1283395,713848,329275,2898647,681452,708082,200107,193965,426597,783844,3834
537056,178690,728731,449127,318884,2836017,820418,847844,88195,116143,1099336,2204744,3084
10648290,5851382,15263699,9832079,4482410,39455217,5129830,5794120,183629,584193,8557366,21568596,43744
10460644,9646329,15092147,10809722,3191060,27714406,4380401,5381748,1533087,1805577,8639496,20915210,17460
11377222,13587952,16879814,11800511,3301219,29331176,4641450,5794842,1649174,1901579,9424217,20428749,17277
11116986,12831088,16090980,11230422,3244093,30264933,4711463,5698068,1637823,1896379,8807345,19169220,16206
10465422,9591527,15395984,10497686,2896829,27510623,4393594,5542859,1548844,1351237,9096652,19560786,16831
11744147,13103546,16802243,12029495,3265851,29229015,4633163,5540455,1618139,2379669,9728008,22272646,19595
11096757,14013434,15950739,11932388,3311980,29636802,4676511,5693543,1581439,2058576,8668127,18630078,18220
10766751,9415052,15455017,10640702,3232409,29505613,4768449,5805084,1122044,1411433,8405709,19440694,16970
11169407,9017084,15875711,11023703,2956007,28811025,4640537,5742434,2080656,1863914,9523008,19962343,17269
1000342,356467,2139084,1546676,596066,4445359,638347,930021,53314,121738,1192609,2213453,3215
13099327,1484643,16562177,8786047,3386646,42016793,8761034,10528919,367009,613078,12133111,35081859,67213
26936336,4195869,34783798,19225053,9779913,85081030,23543372,26298657,1007760,1598018,27538352,77577282,170711
26484195,1539629,38325812,24454267,7309269,136531160,14122461,15435795,123515,560932,19266400,50068678,218614
24193998,3074847,34890620,20980640,9748902,91943191,17018954,17968321,376668,937862,22649066,56913492,127024
19688706,7808287,31329613,18407343,10744644,62821368,18344304,19339532,1176228,1693325,20588169,50393628,69312
