cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45321880,33205845,77723981,47128640,27888115,145122804,52383176,59924383,7131132,8400125,61265409,193971218,267241
98480,50524,142541,81472,54718,306261,103744,0,0,0,116560,288291,242
1792720,291000,2593925,1958414,374956,2740319,808286,940374,0,0,1773766,3023562,719
40539017,84634206,58683305,46622814,7164373,64844442,14432214,17327552,11036776,11573908,37271585,64486406,55955
37578399,31507706,51625215,35960774,10323868,77026028,15769878,15435273,2784110,3517432,23584142,62261025,108460
23079877,2893670,33602077,25397453,6074860,49234632,11587882,13084357,779465,1198312,18616030,36406046,20883
22757830,2587996,33171479,25233853,5826892,46785801,11051054,12426793,540685,979899,18155621,34841964,17193
22936045,2347355,33149435,25002066,5744412,46538212,11114140,12508368,428637,855654,18245415,36323039,19666
23347617,2259781,33739708,25418809,5875433,46154906,10945895,12400039,392933,792443,18483187,37140243,21816
23013829,2183625,33272255,25036290,5876157,45907384,11151293,12547480,336229,736732,17715741,35120990,20761
22783896,2224634,33126771,25095152,5884394,45902660,11191242,12592252,366236,759962,18228558,35155170,20072
23157956,2171660,33237106,25083594,5663774,45605557,11207704,12610961,372496,761177,18163287,36468873,20526
23181770,2288858,33498447,25265860,5808570,45656180,10833792,12430032,360077,792316,18324475,36894307,20287
22889427,2031629,33064891,24834134,5929869,45005488,11277131,12466223,224895,632890,17790684,35937103,20711
22873961,2000208,33287895,25094040,6051323,45609044,11463624,12874170,240493,637468,18057249,35341494,20065
23149776,2084275,33235180,24970148,5724329,45046263,11291316,12704086,261643,659496,18135161,36877243,20563
23243002,2154979,33575326,25310403,5979087,45119347,10888533,12300573,272891,674206,18178885,36928703,21445
22955766,1993551,33177372,24954137,5925657,45154448,11248024,12660956,229151,616828,17587716,36068595,20509
22651664,1951617,32991345,24764852,5924944,44969746,11285669,12693934,206435,596664,17719114,35435612,20752
23080400,2063267,33142669,24910870,5951558,45368647,11712461,12908155,213957,614863,18503845,37489507,21427
23079675,1980088,33303857,24933594,5997576,44427878,10835735,12247202,214080,601434,18215666,37510574,22112
22999317,2024262,33201794,24904426,5957286,45018507,11303619,12760474,239664,631946,17695011,36304923,22100
22734974,1862960,33235274,24926607,5946587,45085025,11298069,12708664,200542,586702,17834284,35439539,20627
22687290,1875159,32623539,24599571,5814392,44907445,11279353,12694531,207005,599519,17989026,36743981,20808
23205960,1897601,33515832,25116295,5942924,44743215,10983720,12472789,189945,589762,18117994,37309239,21669
23194626,1934167,33512040,25149080,5939614,45029255,11297211,12709795,202566,597327,17557324,36233056,22484
22845964,1910650,33477691,25174145,5935638,45006396,11284458,12703260,200052,598620,17743168,35351360,21655
22733985,1916851,32887242,24948462,5956041,44995638,11289438,12679912,213466,604381,18020661,36193815,21273
22961777,2042041,33173051,24840546,5722179,44497539,11095825,12722233,217886,620300,18063226,36836864,21161
23045798,1847225,33255873,25016445,5950121,44836552,11120136,12308332,185824,576700,18013235,36828183,23109
22909425,1795416,33317716,24883252,6036142,45083541,11454972,12867637,142160,537409,17563938,35625678,23062
22601004,1784274,32757428,24767694,5959458,44962702,11347226,12741178,160256,553306,18062017,36252681,22189
22944806,1795076,33194526,24830980,5721018,44255831,11110509,12730599,149521,547262,17958026,36806775,22658
23049713,1778984,33232816,24995553,5950635,44967806,11116060,12338077,155812,548186,18057172,37073714,22334
22959178,1759371,33182280,24852239,5980505,44941648,11416039,12837130,143278,524421,17614417,35668473,20899
22732054,1789478,32988136,24916119,5966836,45035337,11499652,12911703,154458,563595,18198103,36227422,21340
23103297,1805381,33388739,24938797,5834115,44615658,11122879,12758319,150356,565218,18281695,37551465,23347
18456452,1198302,27037007,18981431,5121718,63574987,9689627,10906866,157264,474329,14913049,32761585,84897
958321,576441,1339806,851068,389391,3183348,753279,791995,88022,81144,245590,1874200,4890
494740,612064,1266527,837450,320853,2725051,623622,695485,201662,234683,700984,765150,2931
762644,286374,744694,466621,206509,2402105,619863,852743,101804,117999,1049895,2919086,3783
8107851,1617362,11796775,7493928,3595354,30476671,4244864,4250118,122672,403511,6354407,17421063,40988
11691534,7119362,16657980,11375479,3324698,30954016,4859104,5929228,1227966,1521358,8676446,19958473,22358
10714430,3190153,15826375,10887362,3210587,29121092,4689924,5707379,1076770,1355396,9101978,18310223,16377
11425845,12760024,16016856,11348026,2973452,30185543,4695016,5753644,1635124,1931160,9937177,21044059,17139
11146489,13994084,15976732,11492319,3182000,29101729,4161069,5423638,1569022,1803079,9111532,19630114,17864
11750798,5509341,16446551,10989395,3320896,30845085,5051557,5859502,1094497,1383269,9347451,21076773,19409
10893623,12938247,16065590,12210112,3115132,29837126,4508946,5507453,1642607,1907773,9095798,18819928,18127
10292962,9533974,14791211,10357896,3140107,29937140,4574267,5508938,1093282,1350275,8606021,18898724,17949
12123642,13385090,17593163,12018972,3016297,29672061,4321044,5616522,2146615,1948663,10408501,21540985,19913
3952397,4309477,4917893,3552241,1171537,11913935,2092238,2157347,37072,549542,3069144,7709787,7710
3460436,678218,5698214,3761803,1618501,24623006,3657558,3921253,137736,206627,2998343,6101286,21425
32193581,5989696,44009875,24264141,16090693,77485670,17974628,16961685,1126987,1926260,34821771,101815724,183300
26555959,1281730,38498394,24451177,7365519,136482352,14258891,15636207,115369,492781,19404717,49517890,226830
26947581,2586166,39307832,23886658,10623390,110675223,19280618,20415978,357353,845391,23555510,60189824,172745
19388467,2874186,26909778,14836130,8933517,56915423,18733693,19652485,963397,1331826,20062309,53660891,79517
14426592,12876206,20420462,14410575,5738075,48312900,7948076,7869181,1869242,2338693,14087112,31157884,42238
13297553,4746500,19632960,11382298,6807695,40447518,12544386,13689296,1202377,1495959,15942293,35080681,47489
29617578,19433689,43166373,29578885,8375817,135737327,16891150,18122043,4138384,5122035,27315996,51883309,208603
25407470,12406270,36312084,24516723,6757928,120375584,14044165,15558818,2845833,3545786,22345231,45842343,191711
14483428,1398402,20904930,13650689,3793837,77003757,7083518,7678275,60546,473890,10770191,26611725,106862
14600628,1450621,21264711,13868614,3913350,77463558,7590322,8317542,86789,492660,10402985,25946140,111552
14129743,1340635,20709775,13606556,3797665,76970870,7360686,8072862,59190,451797,10765998,25780277,110790
14603986,1402046,20928795,13730432,3572650,77578725,7166641,8092540,79938,487564,10917992,26674541,113999
14523125,1358518,21014735,13705848,3907871,77288269,7364335,7870847,26556,445612,11058852,27220429,113187
14664543,1479342,21129358,13805533,3793656,77471997,7346292,8058545,104098,498603,10477337,26047587,113887
14280618,1265527,20880302,13782806,3788376,78023454,7368598,8091157,24865,422615,10569682,25190651,116173
14593719,1307560,20869198,13703208,3680856,77840325,7358147,8291488,13564,427127,11001254,27162774,116597
14626970,1341350,21114329,13755832,3805840,77612732,7178209,7696830,15346,423750,10852757,26756980,114787
14740626,1402012,21265408,13821644,3902924,77912960,7589697,8316730,18267,444567,10371444,26633484,115312
14301517,1360138,20916174,13794871,3808857,77948761,7379486,8091039,23243,434517,10627342,25275425,116868
14484532,1327786,20903691,13604881,3687962,77497692,7376895,8106949,20120,433654,10861268,26804533,115159
14718069,1327233,21212967,13804305,3793818,77630880,7149515,7861409,18132,441692,11070192,27203474,116930
14518291,1343141,20976913,13665220,3800864,77397063,7348023,8062745,17693,428210,10341219,25943790,113186
14188188,1352531,20724610,13604537,3788745,77239607,7366622,8096639,12109,439947,10579312,25270837,110577
14490873,1326262,20715996,13610713,3808561,77137749,7622549,8336324,29495,439331,10765631,25970425,108015
16976669,5152428,24049011,15865403,4190586,82229447,7751346,8277157,460244,953763,12514375,29791626,124965
14783865,1453667,21356594,13923384,3928966,77997059,7398014,8125487,85085,487420,10685484,26612218,113488
