cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
48906329,36184006,76586151,45014757,29220737,139118707,59752479,61999097,7124520,7685645,58258578,180195314,293662
102000,52715,147642,84029,56529,0,0,0,18975,21873,119847,297181,254
1411760,161900,2042411,1401090,380558,2894134,0,0,48280,60319,1311945,3074819,828
40736012,100680111,58928378,45928037,8490704,69046117,14999197,18011643,11256666,11545661,36874303,58523284,44143
35503544,24248078,48898218,32309770,9461546,63447253,11032280,12282409,2828444,3709923,27958106,83017252,128306
23581780,2099482,34594917,25788379,6298657,48407075,12174885,13377911,409433,824396,18429039,37415557,25571
23124590,1751837,33659060,25396905,5913951,46208182,11224605,12622056,161947,562960,17558233,35532063,22437
22965746,1853096,33329076,25182669,5901515,46358172,11236793,12681123,221195,607639,18060180,36047965,22197
23389982,1714565,33606829,25290903,5840458,45826691,11106736,12709937,167504,559384,18143898,37357847,23428
23327545,1806701,33633191,25374753,5925967,46198001,11262221,12486826,186842,565924,17820387,36921270,22679
23146838,1782342,33674222,25433027,5958479,46134832,11312243,12720866,171956,568499,17605314,35594775,22411
22820411,1636543,33010349,25104916,5915586,45977725,11225405,12631035,143406,532435,17877760,36085796,22523
23250023,1753132,33592684,25321210,5748194,45454175,11109926,12705442,188062,581537,18013719,36878428,21987
23033115,1654749,33316048,25162245,5911794,45536495,11043594,12275813,134880,529709,17832800,36600446,20443
23049543,1634166,33490971,25144133,6028992,45770056,11441102,12854653,137269,515028,17439860,36202733,19569
22892212,1661834,33123139,25159574,5917851,46046840,11274447,12699563,163128,547096,17946356,36024775,19700
23402066,1788840,33837671,25431030,5778287,45585900,11192650,12807731,184256,575667,18025858,37023606,20808
23082209,1530869,33305015,25050899,5911087,45416532,11065410,12304822,83345,472676,17859266,36872059,20714
23185851,1554410,33516578,25231520,5939589,45823977,11291465,12737969,89114,476138,17458948,35728867,20123
23056602,1667241,33424437,25276376,6135105,45829060,11439966,12865469,138884,529778,18088603,36915291,20111
23179243,1584545,33433800,24991246,5723692,44785050,11292526,12908878,107382,478513,18026555,37427827,20280
23209160,1569990,33607142,25366307,5959492,45935751,11103312,12337302,94049,484367,17855017,36785458,20998
23179183,1578923,33489526,25178420,5953627,45415637,11294478,12726616,90860,471304,17418042,35697682,20011
22638118,1555864,32944137,24901727,5920847,45278505,11280248,12692970,96261,478326,17773516,35559596,19614
23235382,1535736,33449450,25098370,5779576,45425620,11333091,12886008,95979,472633,18084160,37624230,21108
23176923,1590668,33494662,25185982,5949760,45413954,11142706,12341985,85499,457237,17904526,37144602,20151
23114705,1553080,33381523,25113555,5934614,45208813,11290083,12711193,93294,466589,17432186,35534232,19753
22812980,1571970,33159699,25114659,5916928,45067391,11237435,12638384,95706,474108,17760174,35500477,19818
23161570,1633067,33311009,25106196,5755772,45228926,11322742,12747540,110237,516737,17989633,36944632,20653
23258148,1837984,33609439,25274102,5974508,45152257,10962334,12341689,204660,589534,18009976,37140738,21004
23139504,1613514,33514809,25172637,6010652,45514189,11426291,12862327,92335,473469,17376957,36211111,20930
22743510,1589665,33064814,25023542,5951103,45457492,11329844,12757058,104781,486763,17869775,35608164,19736
23176486,1573440,33304993,25084643,5752289,45298609,11317301,12735367,90452,473365,17885856,36963772,20807
23228926,1579220,33542797,25293119,5938482,45155051,10909838,12330001,106710,482103,17855040,36933841,20530
23239572,1567396,33545971,25271309,5949237,45484355,11296011,12746221,86558,465274,17512762,36423404,20832
22900905,1604715,33538592,25242160,6046072,45462471,11469782,12898933,101695,486794,17937577,36328971,19815
23121351,1590509,33240516,24986128,5713662,44538110,11127698,12872974,110394,494919,18093851,37323779,20157
16968941,1187692,24009915,16363475,4322318,59072261,7758812,8778034,105376,387242,12232556,30144972,94769
821909,274788,1199815,736481,352947,3073086,720720,760024,115264,113134,522643,1591359,4811
714773,704688,1309407,887708,334876,3518171,650024,675908,157157,166723,294580,759815,3098
525550,225585,717733,442664,308076,2328845,778911,804912,89632,116898,1081358,2104871,2989
8571474,5181613,13469352,8696280,3853618,36587428,4858048,5619849,734763,1068249,7427201,19820429,37341
12065956,9834178,16677785,11660704,3391164,31517465,5017905,5841744,1606038,1370176,9082434,19600796,19455
10855049,13939990,16220437,11126918,3120208,29996003,4640474,5581251,1642862,2450458,9350491,18885029,18377
10420350,8993780,14992075,10833151,3110864,27904242,4477720,5439469,1170951,1416626,9285832,20323530,19425
11481661,14133223,16928987,11922175,3045454,30316540,4620813,5910725,1577643,1848464,8949580,19870569,19292
11423758,9419614,15909287,11143516,3261518,30048769,4658806,5407875,1633732,2327039,9937985,20140188,18470
10738044,9277252,15809870,11224275,3197246,28608624,4524069,5499686,1158515,1384489,8946566,19677762,18992
10956300,13988874,16610185,12075324,3191223,30914826,4708961,5685607,1640759,1951060,9655665,20290927,19966
10903985,12305595,15485936,10982187,3003436,29571528,4541294,5716737,1650718,1922511,8983677,19817730,19373
2188054,414961,3340078,1907644,725108,5618520,768553,1026561,54587,151161,2125273,5613612,5784
11658437,1449853,16461286,9811442,5386852,40671335,8685036,8340357,184094,264276,7410523,27285168,64027
28099891,5843950,39356848,23185354,13998529,93825049,20900944,20267703,778353,1264939,24430201,81644925,157724
