cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45180751,32287562,77328082,46675368,28007465,145115621,52639693,59861219,6824398,8136350,59825883,194192845,264225
99840,51882,144453,82332,55502,308215,0,0,0,20751,117720,290933,234
1672240,233567,2420007,1782418,377650,2773608,812930,0,0,147089,1601048,3047920,761
41073323,86016668,59494056,47441668,7130031,64651939,14409463,17306897,11426683,12308145,37968037,64875525,53648
37429938,31402881,51789915,35989424,10337490,76658534,16493464,17394939,2730403,3197922,20676292,60375186,107717
22776584,2951610,33376547,25259601,6048288,48645016,11533965,13017597,742869,1166623,18551037,36071256,19612
22509447,2487068,32631818,24976685,5777037,46482853,10954009,12310734,490903,895192,18152879,35137873,14549
22902743,2468294,32880203,24956570,5537910,46314584,10958343,12349735,492786,873908,18208374,35874315,18178
23099942,2401459,33385916,25270733,5842312,46504917,10848381,12222426,394850,800366,18296824,36835384,20464
22941206,2473450,33196437,25118025,5811591,46391773,11020636,12415188,425144,811193,17717148,34700318,19613
22607980,2259682,32901509,25029121,5794808,46344046,11027976,12407491,377258,761527,18034519,34699285,19091
22962329,2174270,33032363,24982284,5610188,46350607,11092496,12480627,317088,706166,18035412,36245500,19900
22907275,2194695,33186573,25061411,5863033,45875281,10751769,12153010,337093,709093,18118235,36395698,18977
23107700,2174376,33471321,25297124,5876853,46574500,11162476,12548570,305154,704308,17686300,35627237,19262
22687881,2038992,33007446,24943338,5998093,46080471,11364248,12756361,258288,625643,17992896,35028260,19260
22869444,2056901,32878911,24766398,5659950,45888072,11174203,12579886,244645,614698,18032375,36541671,20765
22948652,1996805,33269937,25208164,5919985,45709485,10812967,12218558,219862,609713,17998322,36447896,19993
22963836,2027530,33232889,25060065,5909902,45773520,11226346,12629160,216280,586207,17612971,36042962,20131
22621956,2016112,33137346,24997579,5884573,46102856,11203383,12623893,211431,597477,17817866,35146331,20209
23357108,2150431,33611158,25368677,5921201,46812793,11453026,12860966,222032,643349,18527639,37972382,21706
23235053,2002522,33557676,25242472,5894937,45805939,10806944,12407164,209414,591135,18337703,37464530,21707
