cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45283823,31843858,74726034,46479255,27951759,145667863,50690548,58676711,5898971,7830064,60636659,193223556,284051
96560,52369,139762,82330,50467,294922,96401,100360,0,0,0,268377,264
1810160,293631,2619130,1975181,381947,2810305,819796,959431,180866,0,0,3154679,790
37248927,89466090,53938263,43229006,5904229,57398912,11917591,14355566,10862952,11117472,34207346,50645183,26787
32377270,28623559,47245444,31865827,8396521,60564303,13334438,17055156,1776990,2887537,19162337,50883858,76128
25051395,5202133,36202828,26852635,7462927,56986103,13724165,14606352,591484,1040512,18502666,45698464,39475
22523277,2345993,32793784,24808627,5958847,45573311,11295192,12694392,360303,808877,18165457,34912473,12015
22686367,2070450,32619323,24519876,5628644,45387505,11114968,12539735,256772,687440,18134639,36356085,13185
22895270,2219452,33091627,24863537,5774938,46116955,10771517,12376808,340642,780238,18069691,36531342,18501
22913403,2216023,33165761,24963057,5903079,45975220,11208005,12410541,294516,732075,17870822,36019325,18613
22757744,2106901,33077925,24918384,5902806,46013824,11218226,12628592,273849,707373,17848066,35290060,17050
22914685,2071943,32895189,24850962,5787923,46041186,11400575,12802965,271723,703932,18284467,36618922,19172
22955955,2035667,33143449,24944787,5902309,45885516,10800950,12227530,222241,673609,18077460,36880538,20486
22918288,2031539,33161961,24970136,5911844,46277360,11239221,12637112,230591,673619,17675545,35982531,20785
22719406,2007340,33097424,24926749,5917052,46024818,11229693,12643258,216779,655826,17807213,35341634,20070
22782594,2011484,32732460,24811503,5828293,45784223,11308351,12730222,203774,661881,18049490,36211330,21555
23119924,2016516,33437337,24938579,5944832,45727552,11119073,12549327,200441,639993,18224872,37516039,21561
23089516,2030578,33391100,25116850,5952075,46085560,11280711,12690862,192502,634438,17645838,36281271,21648
22599386,1936797,33060068,24821888,5933739,45960767,11299083,12720453,175076,628587,17800032,35485490,20289
22744449,1895387,32726019,24794560,5831951,45762220,11285774,12709952,160021,607180,17992050,36828035,20832
23165570,2006691,33462164,24927154,6032027,45530117,11274701,12503748,166340,603183,18514844,38266952,21813
22877117,1948450,33136688,24835521,5946437,45702028,11105256,12547769,175143,627254,17793781,36804080,20885
22641860,1892914,33133584,24778367,6051139,45736476,11479544,12897090,172830,597448,17764350,35395015,19594
22662432,1880103,32602414,24633518,5816019,45760308,11284849,12694567,163063,608026,17940189,36771876,20119
22806624,1898521,33018730,24797261,5822337,45008190,10850509,12468971,172771,612453,17889267,36783363,20276
23046594,2061304,33219709,25001396,5928974,45836869,11299787,12521577,224313,651374,17837058,36964661,21173
22727752,1880972,33104880,24935389,5940803,45798093,11288632,12711083,176810,603758,17551350,35551387,20748
22642003,1832175,32825093,24664539,5953252,45800007,11511936,12907734,139159,580051,18099864,36868208,21972
22729396,1870254,32837942,24661737,5814329,44748861,10889060,12493383,134778,585945,17884975,36819563,22477
22788433,1842905,32972431,24762098,5960165,45618411,11308400,12518729,161932,601943,17687744,36796341,22770
22640590,1851210,32942747,24724764,5934050,45528651,11289015,12716613,157601,590927,17488512,35594002,21122
22506981,1821676,32622905,24705135,5931257,45552831,11288696,12707923,134346,581808,17815829,36115383,22101
22957612,1864280,33028563,24754109,5739474,45105963,11253659,12857720,141532,588661,18068101,37497025,22320
22930605,1827981,33146939,24876169,5951916,45666960,11098394,12302425,126356,567658,17944008,37032791,22561
22823926,1838848,33075945,24839440,5958660,45277838,11331372,12735507,162253,585173,17430270,35407096,21286
22549030,1867015,32797642,24781972,5952654,45440173,11278307,12687992,145957,590664,17936628,35538396,21439
23020994,1878248,33086491,24793224,5840003,45548368,11316922,12727949,143527,589698,18189317,37599391,22583
