cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
42345419,30857660,65241769,41318748,31791695,150375311,50525247,55126268,5232692,6772689,62194065,210847207,323406
88320,39373,127898,68977,53426,288924,100970,104989,0,0,0,277660,237
1659600,164231,2401241,1767452,376662,2907594,811383,951232,88653,0,0,3178158,755
39882528,94067276,57619020,45745811,7965982,66649118,14715040,17382109,10023726,10292045,36204813,64084654,35451
36397982,28297302,50100833,33367369,8795258,59611338,10753759,12688202,3229998,4225614,30061779,84351600,128759
23617340,1921318,34540752,25656998,6219367,53565578,11673374,13087784,386618,773675,18717748,37016825,29478
23033440,1740945,33535784,25041222,5900892,50572792,11209920,12640603,176759,496779,17798435,35238224,21784
22910550,1631351,33312173,25034247,5905790,50585411,11223965,12634531,148216,474409,18225850,35380052,19530
23267464,1562697,33484039,24913491,5851850,50381397,11331317,12735583,128402,460192,18413061,37438163,21121
23029893,1600710,33287691,24807755,5911190,50084464,11064937,12477893,131249,457886,17958250,36750931,20766
23121453,1650310,33409909,24857459,5935801,50258976,11279631,12677016,159993,491928,17825968,36056589,20056
22763349,1573912,33161466,24893631,5914117,50128623,11227042,12645309,122371,444234,18003241,35375701,19798
22873763,1576407,33164177,24749841,5829232,50201758,11330162,12729922,116500,452627,18169431,36673690,19987
23148020,1603721,33451666,24992849,5810385,49786374,10872449,12494812,116353,443624,18213614,36698672,20766
23457859,1509001,33819730,25251728,5996873,51766872,11401430,12632890,88045,418976,18066961,36769768,24796
22972002,1438923,33452227,25172795,5894350,51836812,11228859,12671029,90260,411200,18018554,35156000,24217
23163072,1476034,33468277,24935343,5810755,50460887,11265581,12681524,92254,414813,18323279,36830910,23319
22995582,1512164,33248901,24818688,5812152,49606608,10873880,12484774,105355,422493,18246237,36807099,19446
23436121,1550176,33923978,25403302,5951039,52201180,11337602,12546216,117819,433096,18169113,36201591,24451
23373226,1613756,33956121,25384991,6014091,51798696,11432157,13053394,143474,475668,18492982,36075480,24598
22864087,1588564,33099614,24698088,5949724,48935551,11503103,12911844,108993,452815,18364862,37350842,16887
23004098,1551144,33281605,24788042,5860075,48748502,10973329,12582441,111070,449814,18058775,36925220,16778
23175609,1496061,33494777,24993954,5925634,50507257,11282378,12505197,94832,416096,17967544,36153517,20872
23060425,1509228,33529885,25044882,5937559,50470376,11313782,12742833,91518,415389,17975164,35499856,20024
22957492,1484881,33002184,24634322,5850201,48919181,11519095,12953386,85571,408990,18353155,36970873,16950
23021024,1464235,33306500,24787151,5956275,48568215,10978377,12437852,96792,419494,18108727,36838677,16845
23240624,1435604,33586232,25143319,5929162,50738122,11292868,12508403,85099,391679,17917965,36127378,20968
22984268,1507809,33436562,24937317,5914319,50315276,11241081,12666631,133710,454232,17985305,35521195,19914
23059376,1496603,33158902,25011356,5826938,50819495,11301252,12726475,88652,429541,18155892,36098815,20571
23226873,1457267,33706629,25067105,5856291,50220984,11155835,12590419,77195,392782,18141048,36805854,21091
23236216,1467197,33575521,25045964,6041969,50844083,11298127,12746798,76967,400159,17937009,36901486,20744
23082218,1457573,33599793,25091874,5948962,50697945,11313375,12728621,73046,399367,17699376,35476144,20401
22905999,1403690,33317320,24918994,5939514,50519345,11283742,12704609,70446,389241,18177777,36183198,20174
23199228,1452545,33363260,24989089,5733233,50325220,11122814,12734619,78985,405094,18211422,36980532,21276
23264500,1447859,33621602,25064419,5967092,50460395,11147709,12360747,67470,393113,18180009,36957638,21261
23154142,1453220,33682338,25107231,6039230,50916626,11473037,12906526,75639,401110,17614050,35976893,20242
22824889,1418674,32786475,24585800,5961978,49186657,11540056,12967123,91096,417840,18347103,36951416,16713
17985248,1187844,27116693,19123427,5064680,67164773,9423379,10570701,51675,291441,13256271,30890446,73387
972170,541980,1303564,680258,319042,2291311,527875,320649,79600,143055,1067965,2721089,5974
798203,488765,1116327,837910,352080,3500110,680567,702560,168749,187031,418676,1309496,2834
311950,253261,735885,609092,432935,2858395,814948,841584,96129,127089,833172,1392552,2225
8244279,1253352,11271838,6828200,3573745,31810829,4518012,5000201,270559,548630,6856301,18490877,39541
11837727,14014874,17043692,11483565,3302255,35605700,4267409,5329363,1540249,1850317,9888649,21286677,21087
10967488,9033817,16251642,11362070,3230909,33535017,4790258,5643788,1101586,1297931,8371785,18421966,19307
11097520,9367378,15811749,11477429,3108498,32365963,4575633,5719208,1608277,2248143,9379968,18893944,17444
11429381,13709688,15989516,11199124,3116438,33462420,4611216,5483551,1531422,1789750,8829957,19391666,18886
11276992,8893506,16304295,11826391,3267949,33353430,4627088,5799068,1596656,1393106,9681953,20752600,18255
11364424,13838092,16454001,10965685,3121100,32493663,4391079,5396154,1504843,1701762,8976737,20538275,17593
10313450,9367258,16017092,11235497,3106808,32130682,4654047,5623222,1577793,1323940,8290382,16814765,16661
11265091,12819231,15721688,10817358,3075945,32981925,4637990,5749689,1617597,1931754,9740652,20846923,17349
3757249,4318823,6188067,4646092,1445798,12446220,1616943,2017584,488074,581778,3564628,7367179,7114
4278729,706068,7079279,4535008,1772439,23091907,2924040,2865512,102303,149372,2383998,6445590,28387
31064190,5569476,40441442,19865573,10555151,66128963,21736608,28256631,1311448,1942977,32746950,96037670,170522
26573156,1055850,38320413,24120863,7387745,132955223,13744216,14917134,132475,410713,19551965,51231670,222023
27518593,2709132,39645866,23841528,10367360,113447398,18444715,20387505,399288,836336,23933562,63208895,171771
18372813,6306483,29173988,16714685,10686891,58454709,17041196,18565578,839674,1349168,20424658,50229843,82463
15785703,7666592,23379292,14099510,4695866,41695908,6842632,8576721,2208882,2469135,13450623,29222945,40346
13189394,5702117,20184031,12121074,7232163,44374075,12515535,12881083,1101093,1329401,14449474,34062808,43071
30144002,19318421,43763768,30081074,8436610,136115458,16915717,17921344,4645974,5585934,27066434,51738830,206314
25151433,12881934,37620846,25588656,7297472,120206813,14287416,15375261,2984938,3628324,21449489,43368878,182158
14508757,1399070,20807708,13649036,3724987,77266990,7471667,8194957,86935,489792,10978780,26855759,110635
14691054,1235556,21166526,13638514,3844124,76764926,7262765,7973194,11451,411297,11018169,27534891,109230
14360540,1242017,20699426,13413893,3780027,76033538,7353930,8078405,14620,413814,10278333,25937299,107555
14090142,1227554,20783601,13457096,3805161,76115175,7406600,8129064,19051,419774,10529074,25291805,107690
14376748,1193967,20764299,13572365,3805239,77274584,7596975,8312702,14168,411923,10987639,26613769,112503
14519083,1204944,20953639,13660307,3676548,76776361,6961476,7894596,22948,415620,10754667,26628579,111283
14514671,1210154,20971625,13645038,3806684,76807888,7403762,7901856,27498,423825,10535309,26570929,110910
14293108,1184844,20862884,13640277,3903735,76662931,7556515,8290326,10716,406626,10486008,25202513,109848
14293356,1208114,20479241,13412272,3681286,76555084,7363734,8095332,20717,420665,10728518,26484222,108612
14651029,1231367,21140979,13712402,3689829,76486639,6972962,8113552,33449,428647,10944565,27239878,110366
14463695,1193864,20865248,13574825,3796622,76676766,7381310,7904503,22494,407903,10503889,26680714,109152
14364975,1211163,20985662,13652587,3807791,76962920,7407995,8136827,29786,436307,10357756,25271574,110774
14359378,1211730,20738383,13521775,3821141,76971452,7613271,8329107,19925,408199,10956048,26729719,109703
14429543,1227696,20813210,13521548,3674159,76181979,6954234,7895230,14495,414826,10720077,26671852,108289
14419422,1225408,20801810,13527323,3788595,76329900,7352946,7848637,14284,418600,10466361,26246318,108288
14438111,1235920,21026410,13623156,3911348,76241569,7357743,8083783,26669,425240,10472577,25958027,107620
15722319,2832800,21826887,14299411,4044354,80031225,8226088,9186203,982830,1429880,13527579,29562592,118479
14626350,1539585,21100038,13608063,3693653,75524380,7204800,8129467,151699,548240,11101356,27255173,106354
14500503,1474037,20958128,13674502,3790562,76019179,7367679,7880534,141927,538592,10650930,25929812,111625
14318540,1243833,20894528,13577922,3801206,76126643,7388678,8108416,28424,429593,10518231,25275408,114386
14233996,1199125,20492779,13542214,3726010,76674366,7355950,8061720,14891,407503,10682112,25821194,115529
14387575,1175031,20800371,13496174,3560918,75780022,7147529,8089363,10615,403849,10678174,26539715,113859
14468641,1178536,20922885,13634931,3803599,76518703,7172894,7658822,17363,408642,10672679,26487369,114755
14526600,1236198,21186314,13778460,3925382,76628498,7575382,8300702,30543,420408,10495798,25229090,112767
14280612,1183325,20449828,13529663,3670429,76432195,7376490,8106981,12978,406803,10681616,25853627,114264
14530829,1240613,20986882,13635841,3678946,76462555,7161072,7864333,23079,417122,10692525,26500452,116461
14642649,1245433,21152223,13689607,3780777,76942818,7336100,8004024,27583,411077,10774236,27259139,116736
14446827,1240638,20878924,13587599,3786890,76469136,7365720,8077298,29187,425912,10204518,25102197,115823
14304970,1175358,20683546,13627402,3795136,76864704,7555524,8282240,21858,414671,10931967,25905653,116209
14407397,1228161,20813644,13483915,3657745,75940354,7116574,7836665,15882,403658,10660680,26454977,116207
