cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
41830024,30490376,64961924,40990125,31693015,150802178,50886505,55491327,4932880,6682657,61489482,210365359,326373
101680,47874,147085,81517,57686,328291,109605,114109,0,0,0,305851,281
1689040,155497,2444016,1805327,377150,2984558,812765,952558,83522,0,0,3181814,727
41958263,97884046,60751027,48450254,6651383,66715607,14783810,17734445,11107793,11343138,38037360,64923189,54277
35645533,25639120,48749911,33571487,10140823,73848109,15072881,14429083,1547551,2195980,22524113,63598404,100949
23182495,2215802,33812471,25155047,6314279,51255287,12037159,13588795,332410,696533,18570039,38229822,18061
22726688,1807753,33099112,24823497,5944157,49058699,11269584,12685574,168433,513585,17704845,35501474,14635
22836330,1702599,33074103,24753997,5807850,48705779,11278644,12709495,112114,440912,17900316,36723374,15793
23339257,1791406,33646711,25130867,5930026,50567809,11066754,12486120,139297,480497,18204648,37416648,19208
23100481,1576087,33253292,24899965,5911076,49034955,11235030,12641048,70984,418949,17550546,35730230,15870
22897968,1564550,33283770,25041703,5929601,50383202,11285638,12714273,80250,400577,17709987,35380806,18073
23076334,1566639,33376812,24986099,5850313,50141763,11333591,12741499,86918,416393,18058944,36910254,18366
23153922,1603398,33494553,25111909,5850489,49886461,10970235,12604331,76728,424950,18089285,37038134,18481
22961742,1587672,33244245,24820065,5941011,48785835,11308815,12510859,62938,403751,17685218,36030201,16474
23144870,1557625,33674870,25255977,6059510,51139921,11481106,12917758,78662,412571,18095489,35647388,19282
23194188,1508119,33407545,25057476,5718280,50096581,11307230,12734014,65309,383848,17975021,36806737,18778
23125009,1516128,33497647,25054000,5856591,50282785,10936331,12572735,71790,402105,17955710,36919393,19364
23085041,1506578,33291628,24839797,5927037,50001404,11243631,12449566,65099,385449,17698941,36189435,19482
22732121,1508640,33103304,24630356,5954844,49025982,11323031,12748496,62560,389035,17581088,35513100,15844
