cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45175532,32628403,77418342,46709692,28046405,144526265,51943639,59759293,6938468,8240519,59870674,193771303,263511
96880,49656,139983,78910,54877,302809,103992,0,0,0,114417,287571,259
1746000,212381,2526049,1889032,373476,2775525,806841,928937,0,0,1704375,3036044,735
40921100,85483732,59238835,47183953,7145170,64269343,14404909,17307564,10810234,11349240,37728100,64761144,56475
37454920,31217085,51863957,36001745,10326781,77057723,16147529,17246255,2465937,3055824,20997927,61648663,108483
22977402,2662756,33631905,25377533,6170166,49032262,11751346,13272611,601150,1016343,18890288,36843207,19463
22746918,2252180,33170646,25227262,5808286,47540213,11017719,12395950,385076,782754,18214743,35414816,16844
22863539,1991342,32881537,24927719,5596584,46602526,10848115,12448533,261363,663263,18121591,36187013,16029
23189661,2089492,33554428,25239660,6013660,46115140,11189267,12365217,277836,659321,18105128,37200390,17256
22918561,2088220,33424190,25295906,5868573,46329851,11125539,12525218,292423,666551,17679089,35041211,17651
22853125,2055777,33297345,25276505,5872431,46692336,11170989,12555274,305030,672474,18130974,35800807,16791
22988178,2152725,33077483,24985741,5655085,45963875,10973804,12572739,306233,670113,18067431,36559243,16628
22959265,1987322,33161133,24975778,5902065,45867577,11017450,12202852,215497,591111,18164770,36768972,17039
23086182,1957491,33351150,25191415,5892902,46632359,11196219,12597175,215826,597206,17661133,35868682,18076
22843758,1963398,33272232,25084717,6147828,46174006,11642629,13029671,211092,577347,18027065,35956283,16086
23035064,1886561,33335839,25089129,5706849,45043901,11043445,12669975,196176,557935,18075128,36871213,16975
23011784,1891866,33306637,25115734,5943304,45383514,11086846,12261422,179668,542572,17989024,36696110,17446
23021019,1910802,33284925,25004247,5951773,45913820,11286034,12697566,169010,525305,17528156,36142738,17590
22709506,1783477,33042269,24968870,5931039,45711752,11272657,12681143,139282,511361,17791053,35498452,16634
23115685,1896683,33367451,24976838,6062088,46077629,11731487,13148807,159503,532936,18664621,38199299,17645
23239708,1834447,33562223,25145117,6026144,46508738,11044404,12255808,149085,524604,18277525,37563616,19272
23040930,1842765,33298440,25086490,5943642,46203865,11306439,12700822,139706,508969,17606936,35483380,18052
22760219,1776612,33134167,25104202,5946951,45671233,11287115,12678070,155206,518357,17727257,35549370,17414
22824178,1738195,33088932,24911362,5920699,46046190,11464972,12901863,143481,518525,18172289,37518444,18512
22999053,1794189,33227596,24850355,5950797,45577988,11091061,12502816,126122,502279,18133475,37434675,18350
22945425,1778265,33152691,24920800,5963115,45358490,11281357,12685951,133529,507969,17500688,35664537,17461
22666250,1717648,33004293,24907453,5942414,45422912,11314596,12729984,123476,500442,18007282,35568714,17233
22988316,1770151,33136163,25005756,5736043,45484524,11336523,12740318,139801,509807,17923380,36864506,18226
22912325,1816802,33145696,24925107,5859130,45339155,10870825,12428289,140571,525574,18018167,36840880,18646
23105951,1854445,33383343,25115390,5952522,45233599,11308770,12493527,149799,527012,17735613,36260767,18006
22996107,1767693,33494431,25322128,6055252,46328671,11455419,12852200,169339,524694,17993103,35484376,18725
22969093,1832549,33036662,24881905,5711577,45097880,11260513,12685831,158671,526101,17981794,36877361,17451
22865711,1775616,33120353,24881507,5966102,45409508,10907958,12305738,132701,508558,17960653,36861721,18028
22965836,1800235,33175770,24930964,5958216,45547648,11302217,12718548,127252,509471,17531102,36316710,18492
22832053,1922030,33329769,25044295,5937467,45296444,11293436,12749180,198341,583567,17885705,35768383,17567
22877985,1809334,32932424,24881343,5817385,45035763,11491770,12890797,153454,534883,18147295,36774248,17724
23268368,2048052,33684087,25321028,6041573,46043713,10896350,12321137,216804,604583,18313602,37653372,19996
