cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
44908589,32141932,74820323,46447991,27950172,146333748,50744400,59035959,5980311,7932120,60172716,192927548,285844
102400,56188,147985,84535,56680,302112,107894,0,0,0,121152,295059,181
1712320,288130,2478235,1840664,376255,2779533,809191,926055,0,0,1681862,3041144,741
41505931,88382446,60062534,47330362,6801381,63415827,13438822,16992997,11922982,12567748,38747173,63332047,64534
30348458,29146756,45386019,31672239,8976034,68081665,14952712,16795139,1976983,2754107,15522281,41615535,62520
24434363,3527363,34431849,25773145,6761198,54893086,12381216,13772415,918912,1112025,18534588,36327595,37438
22535248,2412060,32422060,24677296,5644920,46803024,10960932,12350665,437963,839407,18008026,35170113,19765
22667731,2431682,32792278,24630412,5654870,45873949,10748695,12125446,477207,869922,17982409,35812517,18540
22812899,2405665,32881928,24800373,5778817,47074053,10777252,12092295,441221,833288,17883138,36027453,20566
22516509,2362927,32556480,24475171,5798936,46764478,11029164,12411849,441130,835959,17351001,34711193,18926
22457577,2268144,32491397,24545828,5839723,47065401,11301333,12662435,385175,777896,18078709,35569825,20163
22318411,2134263,32306620,24106958,5733479,45777327,10911384,12316957,341444,722260,17462379,36412322,23735
22706990,2257329,32949789,24793542,5885881,46421505,10982040,12377098,388312,772603,17673532,36332610,23058
22714145,2176907,33054559,24950592,5846368,46239728,11108197,12514228,365011,745040,17604252,34975352,23434
22568136,2114357,32831650,24755582,5857083,45965702,11146282,12538355,343237,727889,18035624,35658711,21019
23059469,2178635,33159233,24862702,5757346,45864341,11175531,12575260,379774,741366,18315112,36998683,22531
22854975,2256696,33030404,24802294,5853894,45940167,10951187,12349627,388781,763145,17973030,36576425,23074
22775506,2249661,33110983,24975837,5870229,46584893,11163996,12549293,409025,767250,17721175,35085013,23032
22593207,2166519,32945172,24832038,5885864,46220729,11177315,12566904,363933,741886,18126086,35865814,21745
23051087,2227545,33061371,24926114,5748953,46299035,11134986,12556054,295991,680148,18348890,37305461,24842
23170091,2080763,33479656,25080582,6106032,45998013,11104465,12383474,270806,650262,18123978,37692996,24396
22820789,2199850,33185034,24942812,5892369,45826103,11202312,12624372,335779,698846,17600931,35285371,23824
22565687,2001099,32925238,24910181,5901195,46075953,11216341,12635770,245569,617002,17805685,35240728,23415
22666674,1961539,32870120,24672723,5820414,45654499,11273274,12670712,226751,598870,18003484,36721008,22912
22908438,1954473,33133578,24873517,5806146,45335782,10838592,12409890,235696,604647,18027094,36782807,23040
22901825,1925131,33060742,24804265,5934995,45860584,11277653,12486662,248782,610385,17843773,36116252,22883
22693741,1879733,33030470,24800145,6038903,45662027,11424119,12826101,217418,572758,18093810,35388097,21848
22704862,1858656,32857937,24616580,5819408,45294448,11285488,12714458,203649,550896,18089834,36843434,21959
22816116,1905810,32962950,24713407,5817242,45415336,10848545,12450490,197448,577830,18064556,36702522,22842
22955788,1990557,33091700,24788566,5915852,45902322,11254251,12469772,235040,586681,17957687,36206176,23207
22656969,2018045,33007659,24696409,5922110,45894227,11284218,12698305,261299,608758,17925418,35404461,21762
22898840,2001407,32889753,24697747,5831975,45910550,11474554,12869273,250297,611662,18377846,36941288,22854
22821791,1991012,33000194,24677017,5819931,45365586,10874782,12495522,245400,593524,18246603,36824846,22575
22798683,1973992,33004036,24708009,5928201,45909402,11101455,12458936,237038,586619,17895680,36634478,23331
22710017,1925154,33026642,24824872,5934143,45943234,11295682,12706761,248831,596508,17734808,35458527,22391
22475201,1861136,32722297,24560307,5943515,45471798,11293403,12702130,191901,548442,18120929,36127682,22504
23034705,1864347,33098854,24741301,5836044,45072328,11090620,12707911,205738,557970,18274735,37487196,22959
23579361,1757073,34067856,24571583,6420185,66289252,12168882,13394574,227152,636570,18744721,41692225,68566
3897702,467225,4872803,2621851,848137,11815498,1648381,1925707,135100,176147,2929050,7838133,33927
351839,401515,639613,532272,309199,2725948,582371,598124,134814,162435,829818,1354491,2068
884772,369714,899909,588148,103389,2579148,404611,656700,81538,145845,948671,2352035,4826
3649508,1010460,5382166,3428173,1613544,14176412,1758679,1647956,99438,223626,2987866,7915957,17425
11917727,5968291,17804158,11987233,4524567,38128500,6095119,7179242,1153710,1550872,9025697,23224299,39150
11430778,12109368,15842299,11308446,3181241,31296510,4666262,5761109,1628939,1935143,10035921,20836348,18840
11291783,13165191,16689455,11580662,2940082,28802389,4395483,5632322,1966438,1789694,9413184,19581653,19097
10767668,8213941,15503245,10859992,3263473,30776779,4509744,5385759,1021952,1320826,9186362,20807944,19005
11338417,9211962,16676323,11250222,3010125,29456389,4501759,5360353,1402438,1670515,9070832,19299300,18327
10406812,11506130,15599045,11887037,3427399,30392692,4892140,5896554,1488156,2164618,8991287,18574830,17475
11506028,8527481,16170389,10881549,2992059,31042636,4532148,5828946,1076003,1381987,9420396,21801861,20356
11582232,13467107,17244441,11894808,3152846,30807711,4400811,5152782,2013245,1808202,9581002,19971804,19905
7435331,8409192,11250495,7908804,2333655,21417205,3297136,3952913,542626,712828,5442064,12819141,13546
359014,223119,1047716,616133,348837,2550449,677277,699366,68043,91366,534988,686079,2317
27192386,5835892,37451916,21950351,13828811,88392292,20144209,18621700,803895,1029942,17149443,70589821,170349
26845079,2245258,37255466,22945549,8898262,114763802,16958681,18290902,368288,937252,23821863,61927426,183816
26683028,1946506,38856209,24299492,8211381,130035131,15869043,17275028,161612,519001,20547084,50345802,218558
19932530,2883293,29791156,16698879,10112209,61496665,17533422,19387926,468883,928701,20252916,52449592,86794
18346046,18188898,27523759,18400071,8133109,58274109,14634310,15709301,2085288,3081770,19673493,42706426,54515
9608915,2168978,13398907,7805614,4148904,24876140,7241027,7593397,573297,796952,10194254,25814997,21452
28223696,16748389,40753816,26436406,9229113,113793031,17093952,18681644,3444549,4363980,27149179,57119620,167233
32222333,19776207,46313392,31382112,9009768,144103871,17720911,18690260,4110086,5185760,28337326,57521881,225414
14362609,1547089,20948027,13662232,3773131,77575677,7342191,8052273,55304,574247,10565677,25195014,106005
14225510,1518553,20624549,13657942,3798959,77756462,7358570,8075995,24764,554856,10976439,25812938,107464
14662775,1457811,21170237,13740872,3572817,77630754,7165222,8090730,8039,543861,10983601,26717697,110281
14667815,1482211,21174444,13761224,3879119,77499177,7320161,7824140,13862,537663,10998627,27062040,109380
14595942,1464903,21303309,13865338,3921573,78048714,7379522,8099834,16134,540546,10758652,25887918,109967
14286407,1433566,20688283,13646084,3782086,77599320,7351562,8093390,13187,532475,11028584,25951444,109892
14536417,1433814,21005531,13622419,3561085,77444135,7160423,8079106,22247,522960,10951865,26452640,110460
14628406,1429015,21126997,13760799,3807914,78031092,7174987,7682119,6926,527634,10992363,26674375,110940
14635889,1476419,21299749,13829481,3903584,78005542,7587718,8345394,14820,534425,10780058,25194464,109611
14446789,1489121,20857358,13736796,3894683,78153913,7563177,8294840,28950,560684,10980889,25817837,109417
14668777,1433630,21157980,13670911,3555649,77639478,7152444,8085519,23301,520818,11046573,26837366,111427
14814224,1591707,21417692,14074301,3781518,79265472,7154426,7656815,71103,605780,11141184,26536774,119157
14704220,1456996,21266540,13883260,3790253,78574822,7344618,8046232,22016,537753,10597088,25237316,116135
14587318,1472584,21108036,13931749,3791197,79128461,7554594,8285541,5821,541827,11331698,26006221,115286
14699548,1434647,21232266,13798452,3687919,78235868,7165101,7876625,13816,520115,11047889,26652133,113647
14849304,1481583,21152258,13782459,3769554,78081808,7294168,7944858,31274,551127,11142533,27279746,111518
15704532,3611927,23519627,15939084,4305214,84832967,8466380,9278976,926868,1301532,11492988,25415794,113895
14345913,1489266,20972033,13810289,3793438,78187085,7378901,8097766,17728,550596,11038351,25270308,111607
14706349,1648491,20988115,13678985,3550840,77820841,7331799,8058585,111189,628147,11149943,26673314,110476
14764645,1496111,21315579,13851056,3902039,78304495,7139735,7851817,16162,548112,11058674,27279111,111825
14465574,1469774,21115129,13765759,3785705,78142323,7348868,8059524,15068,539096,10583258,25196892,113064
14421154,1392507,21060191,13798271,3794521,78721711,7353923,8097710,13366,522984,11119620,26055889,114088
14761057,1435872,21123306,13769998,3569774,78897209,7400141,8136756,19285,536786,11110639,26671032,115587
14685542,1436884,21227790,13857118,3796342,78407740,6930816,7647391,21630,544879,11068307,26639999,113926
14637137,1397088,21295702,13841922,3890572,78382731,7560210,8300500,5810,512252,10541307,25908776,112254
14357478,1406166,20948537,13706022,3785028,78400263,7366150,8094532,16255,535092,11032681,25929131,112633
14915495,1430654,21254800,13876542,3675749,78662771,7330689,8259525,20871,540822,11054371,26752663,114745
14790499,1423387,21382538,14017136,3807742,78862621,7169297,7672588,22302,537121,11110289,26700011,116105
14782352,1433449,21345071,13958052,3793900,78949394,7366580,8084183,6982,519593,10569965,25964407,116353
14410116,1442640,21218345,13884270,3886428,78946672,7538248,8282515,19253,534891,11084454,26007285,115751
14676244,1473290,20970369,13724387,3548967,78371325,7144710,8064620,17392,543664,11062837,26548869,114322
14656867,1464817,21194498,13840930,3799562,78331391,7147746,7642676,18909,544165,11058697,26600686,112634
14668320,1433589,21101685,13774002,3778135,78417856,7348119,8067073,15704,529435,10570358,25950255,112865
16676904,4147800,23377219,15086456,4005606,81484817,7972843,8916322,747381,1421401,13322437,29067645,126376
14505080,1496639,20837160,13674555,3666291,78353036,7318329,8043951,88918,589343,11117280,26514071,113039
14953841,1681675,21562408,14085638,3793500,78294114,7158105,7876850,162810,669953,11494729,27369632,112837
14716786,1599650,21254603,13892018,3806287,78444444,7383298,8094514,116688,612991,10693011,25952214,110161
14459102,1536455,21154444,13940411,3793666,78827864,7372439,8104840,77024,589353,10994152,25411209,113424
14473881,1430976,20960709,13654328,3679429,78471795,7367297,8090593,13608,533095,11029320,26421361,112945
14648425,1411939,21115327,13782565,3688317,78143074,6948442,7867664,19878,525940,11019306,26728946,109949
14837320,1383680,21386946,13890840,3878514,78848565,7562796,8079282,9089,504148,10824231,26331184,114018
14391787,1415301,21013737,13842849,3800217,78441706,7364564,8090962,12852,524601,10838814,25296103,112912
14530452,1385768,20992895,13659705,3684246,78614130,7357905,8066679,10508,508963,11032482,26629653,113497
14868811,1454886,21440217,13965677,3793720,78860545,7169095,8097536,34066,542348,11105135,26699664,113809
14713308,1423152,21249863,13902662,3792153,78945695,7340637,7826255,17312,527548,10787908,25796484,115810
14552266,1388303,21214497,13997669,4011690,78858598,7775224,8536295,11720,532190,11367425,25400534,112111
14601497,1426230,21010689,13671622,3597828,78317695,7354202,8086898,13306,529241,11024974,26492571,112425
14614825,1331059,21098457,13774675,3666689,78032732,6912173,7844823,7084,492408,10980176,26547439,112801
14637933,1422340,21110635,13757392,3788541,78226466,7360557,7868426,19655,530790,10825268,25989223,110172
14563591,1404270,21254448,13871038,3791411,78952430,7385881,8094172,23480,527027,10752712,25159170,114730
16256935,4568582,23844364,15988653,4197904,84727940,8406770,9110928,640536,992538,11691491,27403046,119330
14886892,1478081,21504610,13948196,3799477,78795036,7166847,7875421,55131,563350,11362333,27161390,116305
14808570,1504114,21367484,13995304,3800717,78773273,7349386,8055922,77981,565644,10710613,25981448,116736
14573285,1496899,21267377,13928709,3793102,78496735,7381887,8123894,88546,582896,10931100,25257758,111233
14587730,1530023,20905705,13871500,3673003,78821164,7371589,8090673,75186,587640,11079505,25801508,114827
14741850,1421621,21274158,13800320,3673961,78326297,7137468,7856345,39142,532616,11075638,26768717,114940
14836257,1427688,21426147,13932439,3913432,78999085,7398285,8112237,8367,518790,10850021,26629588,113085
14290435,1421437,21089181,13718496,3783723,77696172,7335699,8054397,10423,515055,10720140,25169792,109560
14587135,1457364,20842966,13721346,3669442,78663426,7331313,8057865,10550,523234,11083396,26731530,115717
14820933,1433792,21427570,13892594,3787246,78593391,7334861,8054857,5943,525022,10982635,27056767,115795
14744108,1458195,21250585,13902218,3802891,78919270,7164056,7874783,32387,549492,10870185,26691169,114058
14513653,1443841,21395794,13923487,3886926,78714921,7552329,8292992,18847,534927,10803318,25182548,113286
14504963,1551895,20756272,13648504,3684688,78586368,7389052,8093341,60654,580821,11057555,26452700,111805
14670995,1430752,21160224,13754931,3666433,78042245,6921753,7845964,20377,528498,11045270,26694172,113862
14701856,1403711,21232237,13860269,3792288,79084020,7374311,7865298,14469,519209,10834297,26637237,115436
14519133,1446044,21181679,13811544,3789898,78624400,7351763,8067794,17507,530824,10595994,25277467,113464
