cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
41851396,30007550,64975815,41253551,31593683,151136799,51022914,55792614,4932836,6702130,61604928,211129943,332370
102240,45521,147591,82445,57588,329338,109109,113590,0,0,0,305324,266
1644560,147855,2379171,1735959,381069,2794582,820487,960668,89328,0,0,3209524,805
40659107,100035654,58829323,46674357,8149154,68422707,15041002,17781562,10294022,10543083,36780264,65097580,35338
35561893,24329329,48913767,33450183,9617287,68725705,11794721,14074460,2364011,3159769,25663213,77443909,131925
23332558,2224858,34034715,25600177,6228619,52778093,11962065,13156112,322102,680904,18449428,36986978,23627
23089628,1655535,33609305,25099804,5923874,51148733,11244754,12667572,117219,453092,17657890,35295983,20326
22851709,1692760,33052490,24868562,5930097,50149684,11290267,12698725,162795,482059,18212382,36185711,18384
23150256,1573661,33495012,24847956,5863554,49257345,11148782,12786356,87779,426037,18274539,37548051,17525
23124512,1543967,33405292,24887037,5916582,49829067,11230862,12456415,84369,419335,17821812,36727945,18770
22869266,1552364,33287693,24782214,5972107,49341271,11367175,12793270,81021,408575,17609462,35595851,16017
22704559,1545457,32913201,24731699,5950018,48976750,11301305,12716578,87726,411006,18035327,36238449,16076
22971000,1595242,33294240,24768149,5718453,49448519,11113543,12757644,90555,440452,18071363,36824204,18584
23042190,1518048,33213870,24754909,5925259,49379628,11067048,12271924,79094,408277,18023092,36834978,17318
22962425,1493636,33370221,24802141,6066037,49560240,11505806,12927008,75247,390516,17772477,35456906,16641
22892013,1462986,33066118,24914976,5867735,50814331,11271072,12687081,75271,394549,18012973,35987242,20284
23131848,1495415,33485189,24909009,5733654,50175896,11132815,12738618,75139,395568,17951252,36734841,21029
23037628,1481365,33261068,24741573,5945169,49340522,11094555,12313163,67395,393860,18037739,37021453,17793
22932322,1485895,33214884,24732309,5950598,49045357,11296106,12711718,82191,394008,17490361,35455099,15634
22807180,1529925,32937549,24484552,6088313,49188686,11545530,12969945,103294,421018,18380158,37151288,13354
23131847,1461199,33361207,24601218,5848307,49438956,11367084,12789137,70680,382434,18206172,37661560,15832
22908329,1466645,33136699,24731977,5976956,49337754,11134263,12374578,53913,366152,17881273,36836679,14217
22816303,1456577,33026329,24544748,5961401,48621620,11316046,12776605,63327,372110,17504295,36406203,12918
22463185,1483480,32888761,24403143,5942060,48420783,11307948,12740025,75475,387430,17648780,35727595,12001
22870440,1414435,32744572,24355937,5842652,48595052,11335908,12941155,66211,376270,18030023,37666684,12926
22903003,1481670,33104087,24643183,5960700,48309247,11155189,12359510,67555,371921,17894648,37147110,12936
22759178,1454435,32838766,24421782,5948417,48385431,11293732,12705230,59007,361113,17361384,36261089,12472
22442696,1486314,32674220,24406196,5938632,48495934,11277175,12702887,70617,375645,17589088,35479106,11980
22679150,1455521,32674682,24431388,5827386,48371730,11316237,12753471,59025,373973,17790219,36863148,12469
23212463,1490458,33518578,25043722,5886554,50238015,10953832,12568430,72938,384262,18039129,37166158,17055
23209180,1445036,33562734,24944493,6076566,50758507,11549053,12793499,57438,368967,17748391,37118318,17417
22822883,1427197,33113385,24825332,5968222,50334078,11351681,12765531,54402,369530,17814013,35700951,16525
22759859,1422379,32669818,24540896,5847428,49215638,11310605,12744901,57379,360288,17918212,36344249,13677
22825612,1492521,33006011,24429887,5850921,48514798,11137336,12545262,74422,381121,17869849,37018787,12863
22929480,1453756,33064051,24626786,5967013,48837868,11150178,12393106,55473,366256,17938367,37146763,13054
22942156,1481461,33335152,24733632,6077827,49050536,11534689,12975684,80425,388875,17755823,35764369,12527
22703439,1457328,32420418,24239168,5824898,48809065,11513842,12949014,91046,409949,18078745,36942221,13132
16909478,1113508,24116797,15865336,4219419,57298046,8060415,8771013,111336,357595,12707329,31958482,104964
733678,365423,1211261,751599,390324,3151098,552719,583376,98901,150973,651768,2425517,3755
726975,694422,1316046,871363,353234,3551490,682191,668124,142179,120793,367547,780827,3960
528676,154567,710979,534531,304715,2781027,787607,814067,87827,114608,1047250,1719138,3042
