cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
49831619,34879958,77312559,47426833,28331117,134344412,56936970,61948530,7390936,8125626,58463676,186307928,266643
104400,55712,151532,87244,57281,0,0,0,20515,23013,123079,302387,249
1752480,244015,2535712,1899016,373832,2729977,0,0,124702,143873,1708072,3023288,694
41012974,93453295,59386815,47001073,7532998,66966780,14587417,17495846,11899422,12246332,37906811,60130898,48792
37275016,29786993,50805415,34782164,10024023,75428013,13476017,14285788,2625517,3731655,26128558,72252843,127965
23489012,2886351,34244418,26211832,6207220,49807112,11921832,13344751,681412,1140651,18899066,36044912,23429
22830585,2485360,33428367,25364032,5808604,46964701,11019374,12410553,483311,916474,18027307,34693857,16905
23062224,2121589,33214790,25314407,5728145,47591382,11125883,12506766,319360,746064,18240678,36208853,18059
23393681,2281267,33771646,25407655,5860671,46851670,10931306,12351290,399854,821383,18414498,37140987,20489
23197619,2073686,33534984,25332688,5893528,46490646,11185254,12596820,309400,731622,17737890,35940722,19230
22947920,2036497,33588547,25419492,5895763,46579655,11202374,12614046,290457,724320,17883324,35282845,19039
22971212,1928429,33083951,25149409,5803502,46372635,11227787,12625487,259032,667158,18038920,36716365,18675
23294219,1913753,33649068,25443469,5791134,46246022,10814135,12453156,221824,650853,18140368,36805257,20008
23184432,1894939,33520956,25393737,5906899,46310958,11204596,12403306,204492,631160,17905431,36525850,19758
23129229,2010288,33674193,25548139,6024789,46859737,11405635,12816250,277190,704027,18040625,35322826,19385
23122612,1855095,33449706,25293029,5797422,46404133,11237414,12652306,205313,631471,18119170,36638550,20711
23323658,1886991,33742980,25516069,5823916,45621512,10860013,12481884,207377,634159,18049911,36789097,21373
23334417,1852211,33699444,25466383,5923773,45870448,11257514,12477595,175174,591142,17882152,36951714,20800
23023960,1807683,33512864,25325413,5930987,46142980,11272079,12698587,177416,595820,17607556,35383980,20035
23268048,1908681,33661076,25434320,6040734,46517427,11453547,12867081,176139,644714,18537680,37556908,21710
23394776,1783769,33868321,25503938,5829644,46018708,10895998,12721504,162701,580466,18316369,37587572,22099
23287490,1832491,33637440,25414102,5937977,46050217,11266191,12478667,176552,599505,17824585,36186823,21631
23108456,1783701,33514966,25303433,5927276,46004474,11260500,12660320,164077,579624,17722665,35494222,20206
22908375,1780281,33206189,25261782,5928500,46440940,11276602,12669033,153469,568134,18059187,36128018,21078
23281557,1782611,33623685,25191615,5806724,45605298,11074083,12685319,166268,592039,18166750,37415520,21484
23277013,1766651,33671120,25422821,5927164,46213588,11240488,12494476,158358,564753,17816866,36308411,21211
23043342,1758121,33524446,25327212,5941690,46161209,11289133,12705939,161521,570374,17802784,35426603,19897
22975751,1806259,33446106,25369123,5937449,46280140,11274105,12697682,178730,581381,17987005,36155413,20490
23194479,1755507,33398664,25269722,5710853,45856291,11120371,12669204,142913,556071,17957555,36697721,23005
23239139,1703911,33528188,25262604,5934777,45629282,10886214,12287633,134815,549338,17902284,36836855,23078
23154941,1732328,33664959,25315072,6019726,45750685,11429887,12867878,134175,553368,17477482,36086841,22068
22826904,1692510,33259970,25149348,5950173,45919419,11316018,12722956,148919,564185,17971621,36171244,21131
23247670,1741419,33433519,25286161,5713761,45834010,11068614,12681835,154550,567581,17974754,36872167,23018
23142177,1741144,33509177,25302699,5928737,45701540,11079540,12273646,137048,546063,17986003,36857275,22416
23133567,1751336,33488882,25276734,5935115,45943826,11312066,12736701,146528,563720,17497205,36033406,22500
22900085,1685635,33559115,25311075,6055700,46180818,11477791,12898552,132453,548959,17942525,36229873,21867
23281098,1731976,33488567,25282588,5716546,45469602,11080923,12930191,165161,576168,18226640,37484279,21887
20012926,1273071,28718831,20213063,5371730,65214755,9780348,10980247,149361,504791,15911445,37497227,93329
931697,441276,1348404,854390,383811,3180326,757025,577122,155287,124449,666991,1415084,4701
772876,771870,1371721,927200,354106,3561380,638529,660856,192609,255087,766954,790613,3250
769615,328372,762775,494742,203005,2392616,821481,845854,119508,145681,1101074,2175740,3590
7327693,1518354,10830122,6821911,3214993,29992710,4021154,4593366,205030,441239,5426345,14920670,30632
10956088,9697573,15663699,11070369,3431318,31289151,4846891,5645263,1598536,1845260,9261370,20702770,24677
12310523,11933218,17344344,12159150,3329250,31443161,4678360,5660168,1608221,1912552,9633535,19545470,18537
11128078,12671748,16498606,11598303,3033020,30677080,4781809,5770047,1659158,1730968,9526011,18792814,17223
10625185,9549478,15304928,10549402,3067663,27628102,4358921,5356115,1525585,1768954,8898490,20903414,17384
12257456,13572663,17056247,11885873,3330578,30999018,4558655,5541094,1330477,1881162,8890601,20099585,19034
10833290,13168183,16250653,11650375,3144375,30024598,4692450,5738559,1644447,1388567,9303628,18924095,18012
11522532,9614101,15917926,11391126,3172916,30408212,4628366,5712355,1555145,1833148,9254556,20905265,20155
11483400,9034825,16233151,11181712,2998098,30094635,4427837,5274184,1149569,1891707,9393036,18926376,18326
4502478,4296563,6521623,4598611,1364243,11892845,1894005,2425390,482074,192771,3380049,8785864,8737
1023619,297396,1382570,1027888,682291,8997426,1468706,1567188,123050,152461,1617460,3073024,7166
26208624,6244878,48468766,26988780,17907931,100480448,28287694,29318222,1331986,1992185,22130050,56638768,115920
25195205,1447487,36793571,23511950,7267290,129793127,13909831,15264521,168146,454553,18566681,47207974,187385
26848447,2115507,38640022,23974701,9609726,118119820,18284645,20023596,355981,806146,24454047,58864964,186274
20510332,2449537,29511897,16542245,10067472,65442093,18944585,18766040,481605,924343,23609542,60309466,72867
13988880,17276066,22374112,15741550,4988181,43072871,7130546,8309432,2439209,2616322,13353599,26191978,35243
13431034,4843850,19148379,10120113,6818488,31527897,10883217,11626090,838683,1129567,14235527,34141914,35735
29223248,19385492,42662627,29421323,8276039,134260322,16448756,17617478,4025942,5022750,26478186,50427596,207787
27445356,14980626,39099265,26313146,7391919,126112241,15223633,16427163,2909823,3720507,23990294,49927674,206514
14497303,1415499,20955854,13781588,3684248,76419483,6961753,7886278,99234,508674,10959215,26695241,109397
14630492,1386419,21129848,13887451,3802125,76834555,7377374,7893905,68003,470719,10644051,26015228,114384
14391469,1494501,21044220,13886472,3933016,77189211,7591676,8299782,37647,471023,10903876,25282902,111787
14538077,1436566,20779379,13593715,3574804,76449749,7374725,8113200,18953,434848,10915416,26801971,112948
14769265,1575977,21138277,13883987,3822420,76900518,7195636,7921002,88748,514487,11198996,27343080,112921
14491093,1437612,20941550,13700514,3796822,76319490,7355871,7890304,21460,432926,10589914,26714702,111719
14263113,1430622,20811927,13615504,3798243,76237045,7408628,8137041,15320,412330,10311321,25262329,109002
14273230,1441665,20689737,13590621,3804528,76284024,7592069,8315260,14535,433718,10990949,26558781,108749
14541302,1460305,21004189,13772183,3693116,76451782,6975182,7895645,26189,447187,10910295,26834963,112058
14682740,1478843,21182842,13834543,3910711,77012168,7591341,7879718,32620,450781,10901441,27180100,114368
14452150,1435964,21049715,13781618,3798850,77189066,7352991,8071481,19975,441533,10451536,25351001,115879
14261437,1454689,20622781,13678884,3792172,76850158,7364677,8087916,28309,451118,10890926,25978114,113539
14773667,1446692,21144573,13850164,3701177,77095748,7180124,8124541,22198,435903,11107681,27284379,117000
14536108,1452636,20941931,13697475,3769229,76473541,7325830,7847922,20610,439449,10613486,26631980,114154
14365579,1424573,20967125,13715478,3800524,77051420,7392824,8105450,18073,445957,10424282,25285129,113069
14305640,1446623,20912982,13842439,3927191,77594727,7590616,8299883,23379,455812,11118794,25954223,115779
16978808,4624891,23564404,15032145,3776222,79280699,7670115,8782761,667994,1299671,13611041,30905328,128616
14846934,1727971,21450395,14125335,3904400,77678918,7350642,7855001,167582,592242,11096346,27002874,118136
14377626,1594423,21024646,13819227,3809424,76563774,7367964,8092500,92933,516613,10478799,25199510,108284
14213833,1547939,20543876,13633620,3786032,76483549,7368401,8097618,78064,503427,10987904,25922343,110102
14549711,1584341,21020721,13682925,3569468,76035360,7162096,8078924,91401,520404,10915405,26591916,109818
14729250,1703956,21239653,14024875,3775530,77260380,7137540,7641147,160861,575000,11089651,26617725,118696
14572049,1576189,21074420,13832357,3781693,76916906,7340398,8057077,87258,502740,10480653,25071035,116321
14364036,1633844,20978728,13940006,3873039,77258059,7558674,8269730,119360,552392,11205529,25811596,114646
14516887,1498169,20948714,13640024,3563810,76428288,7157964,8099742,24531,453967,10938302,26728244,113340
14464054,1463663,20883253,13635813,3802281,76389750,7154357,7659233,26621,437421,10848075,26567684,109968
14667846,1458296,21118132,13745947,3913209,76572213,7365226,8094401,32298,453763,10641909,26053405,109188
14231325,1402916,20781058,13740545,3785579,76896475,7368697,8082580,31692,439335,10891897,25183845,115741
