cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45195266,34060730,77238908,47455124,27515772,139525181,55661252,62798177,6841133,8076510,60019494,195841856,285327
97680,50413,141437,79720,55296,295930,104983,109234,0,0,0,288875,210
1810720,253594,2619907,1988889,370833,2747370,800248,939056,139120,0,0,3035516,691
42677372,90359359,61839018,49093695,6764456,63577065,13415554,16997992,12193652,12492203,39299210,64070446,51866
30546516,29631575,45866883,32021170,9086506,68052947,15126912,16927805,1683552,2580067,15909471,42084543,51822
24456412,3598849,34452924,25830210,6625721,53648598,12261210,13651344,887576,1186036,18646261,37120969,33988
22759050,2648511,32663923,24954937,5656645,45787276,10969284,12351100,526969,1008675,18294389,35143839,17377
22814833,2328525,33001911,24863667,5632626,46093574,10803169,12250422,379971,845367,18051677,35834123,18146
22912940,2331166,33099313,25006195,5816334,46538673,10863415,12025692,330256,806988,18220721,36304831,18225
22824865,2201061,33004313,24886724,5835023,45654955,11082685,12467745,317707,762082,17611184,34829186,17017
22704838,2225255,32857403,24910434,5869506,45947377,11334852,12700198,316112,789971,18238473,35777473,18999
22882102,2229658,33086922,24921745,5747388,45218517,10917755,12319687,293500,779454,18005034,36433731,20050
22939766,2104093,33209994,25024405,5904407,46041590,10996269,12399758,287847,742225,17790829,36400970,20112
22831867,2044786,33205083,25036062,5891516,46010070,11175337,12568454,234806,704349,17664013,35237300,19266
22661608,2008731,33024395,25020871,5884014,46285188,11204456,12610895,229157,684154,18117775,35249167,18801
23098720,2029182,33218625,24932304,5784792,46064444,11218311,12626232,230090,686914,18294151,37215397,20659
22891749,2056558,33124432,24955261,5880465,45822144,10976707,12388352,230241,688083,17835031,36631511,19109
22712685,2009189,33024727,24812887,5917118,45558740,11243761,12649153,210170,666529,17582050,35308332,19599
22559824,1961422,32829823,24771681,5905030,45259899,11198755,12598719,209928,661218,17955812,35969507,18914
22997442,2055990,33021842,24852052,5777532,45625321,11198145,12626602,198266,645506,18242168,37327208,21189
23210196,1964437,33533210,25092691,6144318,46115535,11055428,12461073,188177,641110,18227280,37950946,21384
22945233,1922946,33410672,25097580,5958072,45966451,11302628,12702988,195635,640906,17554101,35443974,21361
22718012,2073911,33044698,25021826,5930196,45816275,11288396,12715012,235777,676965,17790615,35449462,19144
22865744,1893987,33068201,24868285,5837790,45752997,11301926,12699469,175682,618089,18019873,36794180,21111
22979047,1886527,33206914,24957293,5820051,45215686,10862519,12482932,157583,606271,18029407,36871187,20578
22955580,1919076,33215932,24982878,5959452,45883023,11316267,12523939,163115,608610,17752638,36059128,21367
22731652,1915977,33131979,24970283,6045370,46055578,11456425,12880307,167966,615747,17800610,35428638,20186
22725164,1871061,32865174,24639245,5812066,45389259,11262789,12671617,163476,608970,18032504,36839916,19530
23141539,1923818,33432428,25157545,5833471,45728739,10879095,12512892,166212,619871,18024242,36845151,21191
23059150,1918913,33357860,25046660,5920186,45510452,11242206,12463235,174227,614259,17711134,36078736,20208
22751780,1917010,33115996,24868973,5948054,45492908,11306646,12720768,176306,619926,17787561,35524024,19363
22991005,1869872,33015571,24902411,5831837,45630660,11519300,12911852,159607,615173,18165115,36959637,21702
22937203,1823024,33195535,24888602,5826408,45014704,11034906,12490994,141014,585619,17950262,36891283,21036
22891766,1807616,33115896,24879588,5940859,45598871,11067493,12468440,131755,585048,17656799,36798294,22263
22889427,1875375,33317224,25015784,5965961,45664475,11350262,12765248,143762,590695,17519908,35645330,21942
22535808,1836200,32820608,24804046,5917722,45350654,11251053,12647525,165478,612044,17940109,36100290,21109
23044110,1851250,33121793,24885567,5823003,45056771,11069140,12688867,153141,606458,18176734,37530941,21154
24388292,1893369,35290556,25071686,6550575,76447725,12453112,13716420,98149,543088,18200040,40859555,77669
763977,512255,1303332,839150,389434,3955925,770075,888475,107904,115627,703482,1737075,5233
368946,417033,825599,607964,349049,3452381,654795,674805,192972,221250,1005783,1538946,2079
723405,222203,700409,431080,80765,1846995,403624,656507,65474,88907,799741,2133206,3711
4896220,997352,6677962,4152953,1972689,16390973,1982783,2543007,179896,380378,4119835,11278787,21849
12867519,14249055,18765744,12164865,4259680,39122316,6117269,6911511,1236636,1585261,10261436,23479949,35312
10585447,8918783,15632294,10861355,3192388,28388102,4524223,5471010,1188299,1428438,8692489,18836217,17347
11799478,13933451,16564877,11770766,3022918,30488828,4740697,5810748,2060019,1874655,9274842,19596451,18797
11013338,13146984,15801491,11051513,3007720,28773700,4178532,5405637,1618943,1905021,9689941,21053889,16504
11538275,9562261,16356163,11513201,3313840,30051083,4701660,5476052,1137955,1336929,8660963,19282224,18510
10728394,13057219,16103189,11338557,3223507,30380711,4787315,5754051,1626440,2409146,9671254,18158504,15120
11001570,12644114,15883007,11157716,2851291,27910714,4541645,5523961,1619408,1870535,9412954,21352874,19276
11920164,9790406,16445878,11707931,3352174,31296434,4364711,5442900,1550769,1362759,9160593,19744136,18167
6743004,4615881,9614918,6437916,2033987,17262959,2925968,3464165,1018350,1174269,5653384,12046112,12603
559900,237770,1052081,630390,345793,2575662,671961,696867,72509,98402,536127,691944,2323
29962962,5905123,37720278,19461228,9461417,72055149,18233340,23306023,1293032,1789784,27540848,87285359,177771
24095097,2000390,36601543,22254399,8281457,109182123,16187177,18629269,301179,807710,22535172,53689289,186220
26562053,2126001,38157037,23809013,8719730,125917801,16329146,17312536,252327,693287,21787150,55945574,202059
19826343,2461434,28204647,16296076,9781549,64815964,16937354,18583214,420733,899297,22169993,55375979,73317
16955865,8737823,24273951,15609588,6853046,55100764,12989563,13876633,1968926,2335368,18203510,43660896,54150
11007683,3258415,15992502,9323409,5393267,28426061,7845687,7832013,563590,828221,11422815,30405784,23200
27312848,16659288,40067384,26858454,9049857,119536098,16886487,17800404,3255617,4024675,25901188,51852034,175006
30828507,18756855,44568353,29988828,8516333,141141655,17529965,18854775,3887462,4733036,27634331,55578410,227536
14584246,1324471,21051591,13759244,3792418,77488734,6967653,7684405,38143,441397,10817413,26539563,114151
14614431,1323931,21135852,13841310,3816545,77505356,7388810,8115701,21574,430658,10379449,26022114,111694
14386131,1249899,21234434,13948423,3806176,78363034,7404098,8136176,12019,423679,10680271,25302463,118178
14686685,1317228,21043608,13830687,3676375,78338182,7596030,8327625,22774,442040,11023089,26716765,118366
14788138,1272728,21094914,13783807,3791593,77363672,7148940,7869071,11280,412016,11110802,27484986,114243
14498756,1301923,20938075,13649220,3795461,76937329,7390577,8114029,16755,423947,10382917,25918681,111090
14219987,1284794,21004485,13669122,3818913,77086579,7419172,8136830,14804,423312,10584049,25372235,108685
14274046,1218708,20459460,13441672,3680694,76761472,7384720,8121796,14776,410129,10820875,26648271,107766
14777649,1300722,21353182,13927461,3797352,77783282,7084240,7897739,15986,434786,11042682,27138006,116995
14931643,1284604,21574650,14119288,3927753,78799803,7381357,8116427,22946,436292,10676981,26754438,121202
14407563,1300649,21272245,13950659,3790636,78251483,7394764,8130914,22000,437889,10674234,25239078,120080
14489041,1294242,20756356,13738917,3680363,78204993,7376738,8096761,24940,434275,10842726,26524675,119955
14769354,1451368,21312874,13995943,3676933,77994539,6955987,7861528,83166,493316,10977223,26681331,120566
14820000,1263191,21441797,14012732,3922662,78568073,7614707,8117984,20400,427869,10627476,26527596,120282
14432043,1310485,21140282,13987525,3800404,78594246,7373566,8087516,17861,432048,10628144,25326466,120529
14688619,1263113,20987806,13809402,3786542,78301098,7387548,8126720,11050,419671,11127661,27451995,120135
15892128,2641645,22248657,14916660,3982062,82388989,7911388,9096419,868960,1317103,13403194,29376421,124087
14772869,1386327,21352863,14045036,3802928,78047839,7384301,7910320,90551,484580,10740536,26690583,119641
14604026,1434225,21359222,14045251,3817791,78173561,7433346,8158717,98005,505701,10542228,25328115,117195
14706023,1585889,21235458,14091428,3808216,77942534,7589894,8299318,169097,581370,11250300,26581557,120779
14866357,1352070,21426436,14111855,3687959,78136125,6963974,7893213,65259,462918,10986001,26783375,123170
14716766,1362724,21276612,13968124,3794124,77465589,7377976,7899782,76137,472951,10704988,26531607,118474
14545692,1452703,21227626,13953667,3805822,77242130,7374527,8096583,105518,506445,10492502,25241987,115818
14372245,1437633,20837656,13806137,3801750,77236247,7411537,8155136,94193,504874,11030131,26108425,114311
14814212,1398190,21389090,13867469,3697108,77239127,7199769,8129330,57853,461928,11154933,27292042,115728
14708910,1435844,21217473,13886147,3808957,77145884,7384245,7904286,103706,507147,10758799,26107121,114658
14725940,1575052,21490668,14046784,3917631,77029567,7400962,8122859,168167,582615,11070585,25968425,114345
14264927,1292541,20581567,13662458,3808726,77236886,7387873,8100095,21591,432154,10824491,25952005,113873
14589200,1290993,21050903,13661861,3577237,76908857,7182439,8121226,26731,424400,10891817,26751672,114212
14694317,1277608,21249402,13820457,3917099,77161896,7401741,7910583,16174,415604,10846641,26546583,114360
14461928,1326504,21102512,13765845,3814024,77302340,7392009,8098557,22323,432123,10635619,25297532,114019
14489872,1249741,20752300,13759272,3691172,77616025,7398731,8125647,16742,415570,10880413,25994422,116120
14686693,1296424,21211253,13804077,3703613,77620092,7204333,7930439,23059,439838,10870799,26648546,116691
17086011,5220445,24233415,15782713,4106060,79691485,7580866,8304340,529157,1115754,13280751,30931437,129630
14579149,1396936,21079156,13797382,3798104,77049770,7398242,8112201,84677,482342,10470425,25166080,113658
14498852,1481926,20974218,13928843,3816709,77493431,7611149,8338909,117304,529122,11196675,25947400,114016
14779914,1519391,21335988,13959696,3696528,77247272,7176918,7900307,133199,525725,10999274,26763666,116622
