cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45316651,32758096,77519211,46801983,28035481,144722222,52252544,59874720,6960680,8277395,60021588,194087858,267488
104160,54930,150660,86926,56642,323997,107529,0,0,0,121780,301066,285
1783600,255160,2580651,1952819,370657,2729480,800063,930645,0,0,1747676,3002872,757
41328332,87178315,59824945,47797757,7106047,63999950,14373273,17276108,11372579,11952384,38248033,64663134,57216
37359893,30584301,51329368,35687046,10258367,77072138,15854482,15579833,2387365,3100862,23112223,62008810,108016
23089913,2883601,33613322,25419525,6128671,49212075,11662145,13174990,681007,1137016,18577296,36424690,21123
22788402,2590534,33181116,25274612,5805857,47000662,11019115,12397441,542064,984682,18251236,34694777,17100
22795268,2205889,32872050,24817498,5638345,46341893,11021445,12414291,332057,770580,18085025,36059132,15439
23205162,2210130,33560699,25235232,5871312,46704375,10899915,12279560,327474,785486,18366739,37040877,18529
23033121,2145414,33271894,25088290,5866186,46148851,11119928,12521771,331963,747202,17617914,35127511,17698
22650722,2038986,32972233,24967346,5867370,46049000,11145692,12555482,299077,703753,18045158,35065282,16943
22817604,1996585,32790676,24678517,5643068,45387523,11143096,12529535,288777,693884,17955300,36436419,17080
23116426,2073989,33425726,25214822,5889598,45978121,10814809,12183170,277452,692218,18100648,36749043,18355
23043585,2036677,33271258,25130065,5865015,46230539,11152010,12496620,279658,712313,17705857,35680340,17823
22790772,2001803,33179261,25029369,6004689,45871086,11379609,12765969,255567,669622,18017840,35185425,15859
22895582,2007985,32942643,24762790,5695945,45408247,11241421,12654578,253840,663812,18020488,36694451,17195
22969888,2057255,33212497,24917085,5942370,45477744,10862440,12268465,283686,696045,18049183,36728203,18292
22843601,1920684,33051208,24762691,5924927,45285295,11249233,12656190,193424,599291,17540055,36103906,17524
22635902,1927077,33137139,24872143,5926665,45879466,11265190,12693664,199295,631165,17855291,35382824,17430
23106183,1992450,33070258,24802673,5920037,45614704,11454556,12850563,177778,645898,18372821,38138247,17471
23146894,1895951,33391238,25000507,6003346,45424270,10825866,12229599,176733,604758,18172453,37475624,18956
23033956,1906613,33280711,25022899,5949600,46047525,11317039,12728533,179622,591429,17521956,36062142,18591
22692784,1880954,33217173,25011996,5906387,45912655,11227015,12634247,185832,606181,17760608,35380599,17863
22906368,1911710,32987575,24952269,5804645,45563888,11252151,12664974,181046,612757,18029659,36790058,17108
23135454,1879040,33467044,25122677,5916091,45575450,11036432,12442725,178483,590632,18063955,37216128,18914
22896076,1884405,33116956,24889513,5929834,45503959,11252716,12646647,180242,590677,17399586,35945671,17774
22664442,1889559,33206754,24996782,5915229,45763579,11247607,12652934,187601,606343,17731047,35313292,17799
22663837,1881891,32881600,24953614,5935554,45790298,11248173,12645733,175612,592297,17948048,36099453,17712
22858365,1802064,33012553,24729434,5705363,45127556,11055789,12657812,141284,560094,17949946,36887557,19018
22942788,1824171,33161680,24873568,5936911,45351078,11056081,12249219,143422,562977,17881555,36828276,19166
22951297,1803418,33349343,24875689,6051983,45971774,11473480,12892572,157707,578155,17776868,35603110,19217
22563730,1858035,32624742,24673639,5907101,45522826,11273040,12668996,176897,604646,17988429,36114931,17980
22839515,1819705,33123280,24843552,5715492,45289421,11068060,12681252,146766,566979,17859226,36754416,19041
22892598,1828704,33042727,24738232,5921731,45461160,11060785,12279815,145293,571020,18005210,36964656,19514
22940302,1833876,33207766,24925996,5976077,45299372,11311254,12721867,137635,568691,17501134,35584780,18078
22817814,1810972,32941406,24835709,5930151,45800046,11465008,12867978,147845,584818,18146504,36177759,19427
23025639,1817654,33235181,24739735,5807357,45025165,11062302,12686335,157374,581712,18179072,37658323,19834
21588425,1592951,32101052,22346102,6047243,74355827,10810355,11699509,97539,531830,15818910,36377612,83829
936958,418526,1125357,684336,348974,2907009,727198,795348,122231,125109,549277,2156759,5790
358053,590891,1267394,834436,350039,3542173,680693,707344,203931,227450,586980,565314,1970
764214,251887,734615,452614,204859,2378765,619046,850999,95002,117489,1052814,2905885,3800
6049537,1134535,8799770,5486469,2786239,22780411,3161688,3374937,198911,436515,5217459,13860502,23931
12277616,9685170,17429009,11880340,3859541,36021304,5415666,6456434,1233263,1541075,9252505,21772589,27140
10150663,13961638,15371255,11514809,3037095,29750765,4560774,5623189,1588720,1902588,9472737,19401262,16764
10808675,8916859,15076460,10530144,3017074,27558445,4483407,5398699,1386758,1427651,8910291,19645685,17078
11343956,14227220,17056601,11833211,3219724,29892415,4396465,5636704,1609626,2344356,9562610,20216065,15649
10998177,13742499,16335502,11491061,3188629,28982356,4847539,5686540,1602760,1901244,8987716,21233946,16947
11010695,9129518,15636326,11101975,3362918,29465706,4659416,5576667,1162557,1438436,8541815,18293556,16184
