cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45377349,32831320,77603507,46890351,28075792,145219513,52998488,60255301,7054334,8161060,59809193,190818729,270465
104560,56975,151343,87572,56555,319106,107684,0,0,0,122497,300429,248
1732640,206568,2506715,1877217,369656,2996706,798304,923247,0,0,1711999,2993581,778
41152250,93116761,59563280,47270455,7533959,66424323,14613882,17267878,11230386,11804824,38349087,61092880,53222
33196942,28789777,45937462,31587087,8820499,65856708,12019542,12991232,2532939,3252161,22344797,61883202,111367
23919025,3289495,34617129,25743062,7048430,53365665,12404151,13033107,565684,950198,19803427,42075642,31403
22416864,2259741,32625823,24696425,5790748,46650508,10996035,12376112,447699,827857,17974501,34580947,15046
22477017,2157470,32505501,24522298,5677785,46451303,10972946,12349838,405951,766797,18091138,35874729,15196
22705756,2274888,32860633,24728033,5702778,45903783,10622466,12185310,458163,817857,18265920,36165997,15609
22774992,1945601,32880066,24685980,5828739,46813033,11098490,12255998,283386,653132,17878616,36059591,16730
22559524,1953020,32838079,24725216,5935889,46979774,11239979,12635921,288658,654650,17931360,34792414,14901
22541051,1958999,32605730,24470366,5726921,46083066,11110826,12521453,329734,656485,18064169,36258484,16670
22839550,2121821,33032450,24782902,5785967,45530785,10790626,12400111,373943,713955,18056916,36428709,17444
22784157,1921607,32935688,24717179,5864569,45627804,11145208,12339207,285976,642017,17778755,35825863,18149
22593847,1844191,32907692,24661016,5861047,45762807,11153831,12554155,263297,623071,17475551,35118968,16701
22590504,1765963,32668330,24528121,5911012,45492692,11412529,12806427,218591,575283,18142525,36643446,17222
22842205,1803266,33056890,24812726,5793389,45309986,10830798,12448363,213167,573050,18029134,36706848,17630
22813700,1853726,32983477,24778811,5906230,45846678,11214844,12425973,231011,590195,17732470,35887010,18928
22591544,1793098,32837423,24614903,5901070,45658946,11205661,12608767,228596,589777,17804857,35317520,16535
22823025,1907154,32758362,24719146,5895297,45686634,11217664,12622964,293548,645460,18326171,36653376,17327
22970077,1772011,33185548,24634599,5777547,45165184,10988546,12816153,213024,580253,18339496,37980271,18759
22618622,1803812,32770745,24538748,5911492,45155261,11216861,12431326,206133,547737,17633104,35991217,18204
22497634,1786100,32735296,24502839,5905953,45288195,11238373,12648255,211561,535744,17399567,35281804,18208
22398602,1743379,32620659,24550377,5898466,45246923,11202237,12616962,198797,547803,17834622,36020316,17828
