cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
49282674,36419757,77481180,45882206,29145186,140491853,59717500,62110252,7274795,8150213,59451167,180245019,284913
89120,22330,128720,67678,54373,308601,103366,0,0,0,100073,287647,275
1729600,205708,2502585,1872226,370294,2903390,800685,922550,0,0,1680176,3011772,734
40973450,93415287,59293751,46985345,7549010,65892798,14623311,17274712,11164561,11751949,38176389,61075075,52207
37581052,30200954,51287129,35192193,10016180,75933999,14492975,14353461,2519570,3212397,26004927,72658308,130349
22879383,2685083,33342183,25378864,6084495,48799652,11682592,13092525,582653,998747,18139588,35522637,20643
22467037,2234192,32782562,24907262,5780263,46229139,10970373,12342166,382463,780603,17825824,34556970,14911
22713227,2281377,32793674,24851323,5645733,46181746,10949773,12327621,472800,862363,18141261,35803510,15937
23090584,2013812,33384219,25157253,5839443,47154184,10858643,12227809,266458,684606,18274568,36727466,18058
22866748,1960942,33072526,24950573,5807050,46974169,11033245,12416663,260863,651317,17553641,34718632,16838
22509467,1950443,32791657,24845445,5815785,46377416,11059390,12439581,259902,650169,17777893,34792651,16743
22697039,1997712,32810637,24699016,5737495,45745662,11114553,12520601,289366,662020,18009906,36301165,17549
22939499,2023225,33157756,24965022,5771853,45935218,10763878,12352957,285090,659762,18069245,36517445,18490
22761517,1926640,32918566,24784073,5853509,45720349,11115093,12309182,251566,631161,17706184,35589062,17947
22806510,1815351,33210305,25037526,6022538,46464692,11409150,12804668,201446,574585,18034434,35310857,17210
22863570,1843485,32867490,24759593,5657416,45920144,11179103,12595365,217519,592778,18021456,36574543,18417
22886791,1906064,33180115,24955202,5793784,46084464,10784590,12355360,240339,619484,17968774,36476520,18210
22957275,2004432,33241649,24985741,5894528,46342769,11215645,12419302,296685,679375,17937332,35957382,18749
22745397,1834813,33075568,24907976,5887198,46236527,11190086,12593860,215048,598222,17828891,35201603,17606
23048918,1941244,33051692,24859379,5873072,46378706,11358916,12760690,216049,628540,18419580,37247035,18986
23010356,1864806,33254183,24882633,5899718,45389710,10809131,12413455,212951,576094,18152772,37363708,18331
22802487,1798308,33046126,24817229,5916788,45760764,11274351,12676589,195716,554221,17443766,35767820,17624
22656280,1796258,33079280,24912926,5908038,45555897,11206580,12606571,198347,554290,17682342,35316395,17283
