cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45121587,32309866,77456665,46741995,28051513,145077873,53230945,60264756,6985065,8093984,59721814,191435960,271547
99440,47467,144205,81703,55668,316740,0,0,0,19955,117190,292936,277
1761120,243688,2547759,1907886,376343,2766320,798044,0,0,175855,1711159,3036029,704
40985811,93118610,59293522,46917290,7559029,66146549,14609263,17226552,11518748,12490792,38022866,61523450,48780
37317917,30119147,51059063,35074371,10116601,75304399,12830835,14306832,2626899,3844246,26281632,72752561,129847
23032500,2849089,33574120,25607477,6126452,48964842,11741668,13158156,600720,1061902,18351036,35736763,19969
22645941,2445682,33135609,25044857,5806549,46644097,11024815,12406647,469173,923222,18073368,34667049,15548
22661256,2265089,32671216,24855241,5685391,46590806,11032815,12426532,411117,837641,18216105,35324214,16060
23053948,2176390,33315556,24939714,5835437,46655812,10863538,12264263,310264,754242,18351837,36851638,18192
22899237,2071212,33091430,24930891,5841580,46507828,11089457,12496617,301482,722501,17749984,35719692,16769
22592319,2108761,33081702,24881751,5892863,45679853,11206645,12604678,305159,724450,17909883,35214877,16424
22678326,2044737,32650223,24656071,5784204,45664983,11192145,12589553,278919,692433,18087998,36585949,16879
22995069,2050192,33176533,24924046,5792904,45009607,10796712,12400322,262111,710363,18103877,36832348,17822
22872033,1931630,33057530,24800113,5907962,45734327,11015040,12424513,230511,658430,17837201,36483825,17962
22686261,1920802,33205644,24825162,6007209,46227703,11400345,12812904,217278,637540,17925341,35301229,17909
22731148,1925409,32702499,24701782,5795943,45610201,11225738,12620472,224290,647805,18119802,36615282,17572
22879266,1967688,33052499,24820708,5783797,45242630,10765394,12371074,225177,640551,17987164,36570047,18173
22892241,1950371,33040077,24775323,5905236,45614054,11214004,12435389,221252,626608,17843274,36823995,18104
22741583,2065157,33098584,24854346,5953636,45202397,11312477,12713216,265077,667434,17657192,35513844,17440
22781417,2055430,32946771,24724422,6036505,45429517,11436713,12831842,216278,670542,18481534,37508883,18077
22985165,1897999,33192239,24821110,5812788,44871525,10851308,12675661,195840,606163,18282475,37571075,19214
22782447,1863383,32981593,24704730,5954150,45293435,11308276,12518985,165790,580602,17800263,36895641,17782
22657498,1848614,33055522,24785217,5947529,45117580,11283952,12697027,173372,574907,17520147,35453688,16894
22460097,1789488,32596569,24644537,5943614,44898973,11327674,12731209,152248,565655,17948191,36081702,16672
22878583,1802074,33068097,24604776,5819283,44750720,11082720,12695355,153885,553593,18146127,37458307,18627
22849583,1816246,32999836,24716302,5953046,44877110,11296414,12482636,131770,535178,17754504,37065454,17646
22700181,1825461,33006499,24771256,5941881,45013570,11304102,12719471,154210,573749,17533352,35400163,17937
22516880,1885543,32631149,24641439,5953229,45169045,11306687,12714175,182072,594059,18013233,36255142,17975
22848360,1864683,33021474,24716767,5695047,44302102,11047448,12678936,158753,571243,17952580,36809935,18485
22839083,1863233,33074522,24799463,5950899,45059950,11062218,12281098,152524,577785,17937392,36785299,18044
22757310,1812371,33087456,24681664,6029282,45421741,11428817,12846805,153127,554488,17681635,35438313,18140
22462480,1803186,32493766,24530701,5928136,45017912,11293796,12720088,144822,552409,17987933,36050808,16537
22791906,1777978,32984428,24597860,5720424,44100406,11103823,12717582,149029,541850,17874626,36847735,17264
22758914,1752397,32930825,24648220,5933509,44737039,11092074,12292297,133825,548168,17995125,37029031,19013
22803507,1765472,33011186,24650191,5945409,44696768,11315524,12733844,153554,547487,17416631,35511632,18366
22692362,1738045,32759414,24666079,5962812,44979406,11512674,12918711,125681,544892,18165834,36246544,18811
22986121,1832703,33125079,24680284,5904274,44160258,11099939,12542354,160873,584649,18196428,37497927,19583
20951729,1599271,29871772,20280288,5367064,63870949,10121929,11072091,165465,520888,15783743,37596586,98255
772251,397674,1246828,763939,390974,3143308,756270,794968,126481,130110,373824,1689953,4194
497363,664916,1279513,852186,351521,3507918,681802,708430,157876,171163,584682,758470,2791
755228,261232,728852,456473,205447,2413563,611539,843503,100147,124091,1054072,2876921,3696
6469800,1370844,10499427,6661166,3249120,28924707,4099609,4396187,211396,453894,5533636,14698725,25603
11400803,5429949,15670129,10672054,3448636,31531175,4990970,5841578,1143599,1890589,9631531,21353964,23844
11461157,14052642,17029013,11982803,3243849,30913513,4797880,5774593,1616106,1434859,9498236,20215867,16996
10819324,12617449,15590443,11180643,3108859,29880168,4677265,5821184,1698247,1951852,8988737,19888484,17274
11262377,9604711,15516277,10561166,3081419,28135315,4185598,5270514,1481503,1784892,9185997,20561428,16507
11978669,10192918,16694641,11538700,3319869,30185139,4581666,5356428,1272212,1849120,9649096,19953463,16793
10671419,13072300,15882547,11250154,3141759,29139673,4744916,5781335,1629523,1375820,9212163,18830877,16114
11262099,9654392,15679789,11130253,3181666,29644452,4639954,5727388,1563409,1851906,9245395,20885524,17830
11304020,9022287,15911863,10875118,2938282,28929054,4396469,5355625,1153097,1895627,9457280,18937317,16152
4520236,4332171,6521990,4488126,1339954,11855208,1926315,2246388,476187,186159,3622681,8720743,8643
1403972,380743,1961470,1663525,884386,12884341,2032302,2175966,153505,185188,2364850,3843053,7572
31457548,6813632,46996164,25970987,17462581,98536947,27653737,27969538,1234165,1604828,19266952,57501594,142158
25584570,1519227,37324639,23752111,7335755,132274905,14165415,15544379,71665,454105,18744584,48654929,194394
