cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
42088994,30752863,72756057,45109357,29137649,150269891,52615814,56967927,5914224,7640394,61402285,210478606,284095
100480,49470,145066,80912,56636,313033,107860,0,0,0,115087,298376,234
1697680,196169,2456461,1813150,379295,2788556,818387,882292,0,0,1657140,3065472,728
41064215,98950143,59440532,47546439,7954826,67190361,14724732,17382185,10844391,11566166,37261464,65871348,48435
36944344,30252847,50507308,33826958,9786431,71260418,12213299,14463650,2947235,3916202,26906760,78174657,129337
23304140,2460753,33961551,25557660,6223477,53141894,11936408,13127342,414385,795796,18483572,36413173,23997
22999003,1925431,33485007,24966481,5914670,50757097,11251835,12672643,210096,592347,17877651,35334309,21466
22984255,1792880,33155588,24920396,5848580,50743902,11254809,12654375,173468,544995,18098308,36022409,21428
23352637,1851163,33705209,25069469,5825365,50541873,11095574,12732934,177283,560224,18286480,37420442,22774
23190652,1767779,33423609,24885549,5919154,50714993,11245561,12476668,149659,527739,17880135,36232112,22560
22960987,1666369,33393207,24936886,5932075,50539410,11258052,12689765,109865,486154,17845454,35389223,21954
22960146,1613798,33046458,24874364,5813316,50815331,11270953,12680355,100461,482237,17950192,35981611,22487
23210469,1696368,33567037,25011896,5836829,50394797,11117904,12554256,130555,532943,18142958,36912676,22962
23162552,1696508,33548003,25035392,5920189,50710420,11058841,12435949,113597,502970,17972578,36708386,23377
23352539,1759845,33984662,25278894,6066101,51050965,11507555,12944852,159178,540036,18036279,35645649,22695
23130322,1735737,33216413,24942178,5820221,50340273,11256181,12670117,157895,534941,18154696,36220639,22328
23337195,1711609,33816075,25097763,5872159,50363446,11161412,12601101,139860,520417,18221876,37103710,23545
23287859,1703488,33671489,25102355,5939995,50769860,11084880,12497220,124370,500279,17943172,37003387,23603
23176252,1629283,33717954,25153690,5944019,50522193,11278949,12705590,101602,475680,17642383,35581619,23894
23201479,1692263,33558351,25075979,6066125,50887353,11506153,12921516,101473,525326,18476889,37574214,22729
23404973,1611219,33850261,25045764,5825469,50219395,11298568,12739839,97072,482511,18384009,37575109,24094
23173893,1562994,33568728,24978976,5986883,50783257,11181721,12617269,79307,453186,17843711,36919270,23982
22922643,1585456,33397912,24915512,5910679,50134046,11226642,12642454,87646,455664,17492322,35368763,22181
22917719,1573977,33362911,24987429,5944183,51063785,11333239,12741795,90037,468194,18063729,36072035,23171
23392899,1563282,33636789,25056335,5823980,50320512,11085994,12711984,81766,463301,18182424,37430845,23846
23177252,1562397,33580529,24979600,5987500,50387416,11381326,12598668,79772,447135,17822618,37124077,20453
23063394,1582339,33547979,25058286,5968913,50356874,11327482,12738266,84294,448579,17650177,35716440,19964
22926985,1549164,33396652,24930503,5979611,50273822,11350520,12762512,75977,451485,18077233,36575714,19092
23142637,1587058,33350827,24933509,5728560,50058301,11119494,12757548,81739,454759,17998873,36857346,19895
23243983,1621378,33612329,24970042,5991983,50065815,11182751,12392113,84917,456454,18032935,37025464,19968
23072523,1584193,33611536,24958829,6049623,50443065,11476930,12925784,75857,449799,17563764,36205458,19639
22880414,1610980,33310259,25019966,5972050,50496844,11335965,12755859,92396,487717,18063945,35640643,19761
23035076,1598914,33262144,24745987,5808785,49839229,11272020,12681893,76544,443508,18008455,36987577,19628
23153310,1659550,33486779,24946806,5811813,49800136,10857937,12485398,115350,488780,18075974,36959407,19744
23207446,1767861,33568942,24991137,5972131,50458177,11356375,12553527,177568,541866,17920975,36277433,20126
22995537,1647783,33522015,25098321,6068906,50658461,11502530,12917566,131215,494596,18091984,35696615,19228
23334476,1690102,33553022,24927671,5740122,50313036,11351837,12992640,137456,520006,18343493,37681137,21037
16971532,1287893,25723998,18097548,5040999,68322942,9072935,9885705,56205,341993,12580162,29114260,75556
1011489,565462,1329507,687896,319182,2687320,695385,677250,88851,133789,648177,2041585,6493
570795,419423,1113845,860223,346277,3633107,668970,695390,226898,250057,718347,569817,2157
771363,285702,750316,470064,205726,2424305,827965,841446,98202,119753,1066051,2140070,3951
8853658,1554655,12466120,7477772,3828714,31659980,4212304,4865924,259668,589617,7207049,19699746,42359
11891006,9653385,17163955,11942181,3194590,34156908,4740365,5590970,1622892,1825589,9454347,19839934,17949
10081423,9612364,15431096,11323779,3245688,31125638,4587079,5588696,1088970,1823551,8304431,17526275,14923
11558018,8860924,16300273,11205121,2980118,32673769,4700086,5598102,1657022,1918491,10160582,20842876,16714
11052935,13748044,16139301,11750140,3183214,30731789,4396675,5421630,1548633,2236359,9095733,19333123,16090
11710710,5302981,16613341,10989327,3299277,33293561,4828962,5768204,1104858,1351355,9340113,21119369,17495
10984623,13071302,16366080,12234691,3198870,32300597,4577975,5577469,1635219,2355995,9014602,18727375,15513
10284836,9358268,14840871,10199448,3104188,31798453,4601789,5463220,1093158,1320175,8332618,19024193,17304
11739070,13139656,16795756,12261191,3022544,31339999,4218276,5537248,1641538,2394356,9895225,21304504,18791
4228954,4331224,5627469,3680406,1210648,12460692,2185694,2419410,51147,139484,3089974,8188863,7982
2433272,564627,4729395,3307640,1456028,21880151,3021289,3241996,141239,193903,2760328,3953840,14224
32549498,6517482,44469257,24837865,16830077,90043559,22714686,18983004,772867,1424619,31468857,103610744,182247
25998372,1356675,37577267,23802378,7405638,133854246,14242857,15502288,95563,429158,18808378,49647894,204639
26332397,2664278,38696055,23412798,10551878,112624977,19346371,20736661,210877,619835,22692527,58000760,169319
20276578,2797175,29598811,16120711,9372514,62166788,18189018,19888672,469342,890876,21134636,51334735,82237
16295517,13669295,21218116,13831287,4947586,50038042,8673995,9415744,1125262,1706149,13724862,27936756,51843
13536659,4538990,18396490,10121396,6549438,37923035,11909559,12546147,1000052,1174604,15511576,37943259,43049
30172940,19489382,43848579,29818692,8307149,136173524,16719731,17699187,4386435,5357803,26703208,52094047,217552
26019343,13341293,37360619,25217288,7225890,122263378,14874014,16061343,3163054,3936351,23387992,47884763,191596
14494508,1453863,20919706,13660844,3691485,76159170,6989556,7908215,46543,492974,10778207,26763709,111215
14614556,1408386,21108926,13742866,3929953,76778718,7633052,8132095,38329,471182,10500988,26610590,112818
14193217,1390295,20856506,13664909,3787367,76751832,7338103,8059609,23577,464026,10472742,25273942,114479
