cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
41707858,30734107,64800629,42210593,29334507,150296394,51167639,55369416,5108971,6729371,61426914,213387701,329403
95920,45784,138475,75914,55426,314203,105184,109447,11544,0,0,0,270
1653200,154973,2392376,1752061,379532,2786928,816420,956474,47708,86132,0,0,593
41125687,106638099,59228018,47066759,8134464,68957406,15026635,17755472,10429969,10664811,35711276,65047010,23468
35065187,23712828,48156697,32865475,9708873,69994257,11796247,13919765,1942437,2860107,25312482,76892484,116156
23069162,2335448,33601030,25256917,6230076,51743812,11946737,13137946,341354,723540,18392313,36339039,20654
22711410,1692700,33018751,24632001,5925651,49098565,11249998,12679101,112211,464443,17657260,35428877,11826
22643461,1708497,32583623,24471364,5829701,49102058,11286571,12702000,138088,469644,17917636,36186782,12130
23041105,1684812,33239344,24682335,5858047,49003586,11155617,12788710,107196,437901,18163505,37657288,13036
22744319,1613745,32848756,24485624,5909772,48807625,11240317,12454852,60182,385553,17561700,36098903,12714
22524523,1597268,32783317,24439741,5921256,48874636,11277394,12717373,67236,385276,17428609,35282252,12265
22582749,1544325,32801698,24552412,5940534,48830026,11281449,12707230,72915,393304,17894980,36250432,11744
22761438,1571142,32817414,24542771,5726258,48437567,11115984,12770715,62261,403733,17905109,36793896,12591
22815608,1586721,33030900,24671327,5953422,48657841,11119243,12319612,72043,413795,17888693,36835291,12671
22849523,1553676,33229514,24743926,6037202,49293898,11495132,12928717,67514,395260,17456283,36197955,12737
22569815,1516771,32894402,24622759,5946917,48895945,11316002,12727801,59921,388186,17892014,36149442,11908
22972662,1544046,33065134,24744123,5751377,48774142,11168538,12790674,64020,394136,17899780,36954582,12822
22765968,1527276,32898588,24510116,5926337,48479875,11084022,12291014,55229,385009,17829143,36850310,12634
22830547,1514905,32944238,24562781,5928790,48644275,11300198,12716445,62246,389184,17371270,36071698,12196
22751150,1625983,33147203,24783300,6175454,49092787,11496177,12928106,109595,444140,18107583,37004022,12703
22612335,1512218,32716629,24342008,5927160,48595039,11495150,12931032,63017,390994,17969731,37370362,12316
22709452,1470452,32839277,24489820,5871540,48675524,10924752,12530049,55629,380529,17779629,36859401,12716
22795583,1518000,32966845,24529320,5957824,48760941,11330235,12573814,68154,386533,17647502,36423670,12844
22730283,1485094,33048381,24628839,5967630,48944717,11347677,12779330,50962,370086,17631885,35662168,12011
22705545,1476311,32541319,24296659,5817485,48412009,11425734,12852190,54752,375190,17982222,36910434,12799
22975186,1486512,33233414,24806937,5939797,49723629,10895781,12265335,48405,372596,17891907,37039986,16102
22988391,1453620,33299352,24885990,5947343,50183371,11309464,12646354,46070,370626,17546377,36054318,16166
22811119,1441080,33243327,24834715,5938455,50038658,11277025,12717232,49053,373460,17632456,35465072,15002
22864708,1459538,32910569,24807538,5854853,50095177,11336787,12761509,53519,385150,17970471,36275994,14880
22951463,1535529,33157183,24661869,5829135,49124302,11100676,12498060,63346,390069,17867657,37037601,15732
23086569,1510614,33349716,24778321,6052739,50100364,11314298,12742688,54077,382495,17726110,37007677,15775
22717402,1487704,33220399,24787102,5945522,49662515,11301215,12726902,57995,389517,17686533,35574976,15009
22896464,1512525,32933140,24775068,5830124,49742566,11282727,12718081,59726,388426,17901958,36790626,15406
22983664,1530843,33231212,24761240,5832763,49640314,11090185,12509837,50149,386515,17840843,36833419,15981
