cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
47561900,34547786,75493622,45422184,28231715,132653713,56173054,61273805,6962567,7294490,57055613,188508838,269261
106000,56410,153324,89446,56892,315615,108260,112695,21140,0,0,0,234
1507600,212793,2181408,1544531,377509,2744368,813151,952876,91758,87864,0,0,938
41438239,110754089,59787034,47132130,8262331,67766749,14656725,17321034,11018903,11289692,35296553,58587604,20629
37004634,27186828,50246588,32984024,9464832,63988103,11460664,13026705,3516288,4262354,29372502,83823405,130273
23238491,2429033,34078636,25510155,6117437,50389698,11725008,12878681,610489,1017672,18509018,36399999,25177
22823083,2190068,33226274,25028541,5819780,47498336,11055919,12463751,331846,737582,17740983,34849803,18713
22581357,2104170,32860298,24776994,5844795,46880102,11124805,12521793,322045,704446,18074159,35563115,17360
23232766,2290791,33256137,25004303,5762879,46223322,11017500,12618491,406816,783964,18457615,37343317,18992
22863423,2148314,33123290,24878671,5864821,45984923,11151826,12346002,330942,706097,17871618,36610205,18196
22699269,2097150,33018906,24809583,5885452,46078262,11174045,12577801,342511,718949,17593277,35117108,17136
22605822,1996640,32718180,24757373,5912695,45965497,11203936,12602165,286217,647226,18061753,35975129,16299
23065250,2069998,33179159,24875202,5699432,46014884,11033974,12682144,309893,673093,18182609,36777997,18541
22864263,2089186,33087104,24813638,5923079,45540921,11045027,12226924,297226,667621,18095737,36735358,17273
22877856,1964211,33258847,24851774,6033959,45758482,11434188,12858730,250096,596213,17573935,36137501,18134
22529209,1853137,32573549,24568198,5940510,45788031,11305218,12729548,195717,561810,17956188,36147119,17121
22919150,1924419,33121117,24757107,5729418,45357526,11112261,12747999,222792,593777,18033040,36962106,19125
22868667,1855826,33048524,24732382,5926407,45809921,11056827,12261282,193804,563304,17993199,36963015,18977
22958235,1878906,33213129,24846589,5946237,46085917,11319564,12727250,203566,567269,17646177,35821218,18172
22692422,1940631,33071071,24838944,6059235,45946919,11466440,13091667,225196,602200,18281140,36902988,18439
22900196,1789667,33059783,24463750,5718047,44731587,11320021,12941251,160981,526632,18185410,37689665,18660
22734954,1783127,32864833,24591453,5960669,45578323,11133645,12325481,154401,524571,17894635,36981726,19334
22780371,1732245,32880070,24537489,5956272,45436707,11309190,12745057,136910,501921,17492401,35704685,18530
22426018,1701931,32661963,24535810,5946227,45485391,11305274,12725668,142534,506011,17842385,35425751,18192
22911264,1718243,32952997,24536487,5754143,45198253,11288951,12903961,142323,509659,18085561,37600957,19654
22806484,1753408,32986402,24729597,5961521,45654098,11144704,12367913,148210,511616,17957519,36937107,19312
22716911,1812863,32880527,24526776,5961542,45158684,11328524,12748178,169561,528085,17512227,35576992,17892
22513960,1755531,32759693,24661251,5940347,45601092,11268396,12684657,168776,524907,17877652,35496498,18379
22852457,1812920,32851557,24557411,5722826,45252702,11312801,12730728,161258,523504,18009706,36971736,18985
