cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
42241747,31673979,72850838,45188012,29185706,151006526,52523729,56788767,6321901,8033434,60317631,206953090,281803
81760,24142,118289,60729,52638,281371,99425,0,0,0,94794,272054,208
1662480,180183,2405531,1767041,377332,2768266,813953,855279,0,0,1614271,3046047,758
40956288,99084090,59279463,47424461,7965532,67137327,14735474,17407707,10886247,11603270,37150996,65919071,48355
36166238,29135794,49573490,33228766,9148645,60251070,10326179,12064176,3132939,4191524,29794338,83766167,113706
23004082,2255894,33686025,24926339,6207956,51520641,11906001,13073978,483783,867474,18091072,36941183,20146
22703185,2120963,33052706,24619158,5891206,48825419,11189456,12616133,291556,663679,17443836,35361418,14197
22493960,2017958,32819027,24493775,5906159,48843111,11216424,12611239,267572,636004,17820404,35858091,14536
22305795,1975551,32024452,23629338,5838602,49009939,11118348,12733644,235602,610574,17347127,37559266,15286
22570839,1986147,32639875,24186965,5906063,49294086,11244767,12458633,241448,616710,17379618,36804950,17125
22468817,1936177,32503421,24106643,5960224,48903135,11314107,12735931,208084,590457,17076944,35383251,14801
22419921,1853510,32624197,24405240,5900540,48272925,11204995,12610029,188887,559610,17793233,35339259,14395
22646543,1891363,32755033,24356438,5804063,48323725,11303170,12701693,204622,582757,17899209,36668080,14758
22878294,1889449,33007261,24522501,5826063,48417254,10856608,12477604,191453,568963,17888618,36875334,15606
22477114,1817902,32411798,23743976,6058039,49156866,11530470,12770499,165900,532346,17002904,36395712,15078
22222799,1778617,32415444,24117474,5947929,48600391,11295238,12724216,151972,521291,17536674,35465495,14211
22945353,1683461,33045683,24609909,5719889,49541417,11286719,12691767,114085,487752,17803206,36648272,19343
22826029,1677290,32880706,24414108,5913935,48072881,10856327,12249671,119361,489919,17841480,36865114,16087
22793985,1736269,32974075,24514901,5925434,48530126,11272388,12583105,141115,510956,17495669,36036408,16031
22925992,1832077,33347058,24801113,6029611,49159238,11451036,13082540,192456,559722,18157997,36143709,17751
22672948,1746424,32561215,24388452,5932297,48764298,11472140,12903174,166884,541165,18109160,36786149,15752
22946235,1782874,33245537,24771979,5838927,49301774,10899093,12512827,173735,536184,17939178,36673718,19438
22885840,1760042,33071410,24564825,5922459,48698063,11299861,12517248,162291,523834,17685143,36912880,16821
22750624,1916854,33157901,24706625,5950028,48567261,11293097,12710597,222748,601492,17465045,35399028,15023
22772536,1847186,32665747,24417689,5899541,48604165,11412550,12851835,173995,571001,18138731,36992802,15499
22940706,1883398,33058781,24512846,5843046,48067378,10915300,12528846,196408,582140,17954688,36869561,15529
22854207,1811354,33083883,24529718,5952099,48512059,11314893,12513148,160596,522853,17595018,36818873,15968
22714983,1791439,33047837,24520636,5932167,48315742,11285708,12721733,139741,522535,17432981,35474403,15800
22562821,1751492,32706660,24510735,5968253,48637405,11322319,12751218,127552,516212,17906484,36177702,15675
22930087,1861765,33140253,24550747,5749303,48202823,11146507,12758211,212076,595453,17929223,36969932,16738
23177322,1633045,33501243,24866759,6046234,50107673,11090499,12282319,99590,469641,18091566,37510395,20904
23014346,1628143,33331176,24795671,5955243,49397536,11304557,12720744,105273,469768,17417988,35416314,19092
22549361,1617343,32938873,24638052,5927408,48890254,11252121,12677391,106236,483467,17832005,35280393,17993
22843965,1644952,32888227,24372325,5746293,48230359,11360129,12748733,119243,495953,17822818,36868288,16329
22886161,1652218,33097850,24557743,5975994,48222456,10926820,12343736,106764,470501,17792910,36876561,16315
22739866,1672641,33053536,24454042,6042205,48411034,11488915,12967394,107285,462252,17352029,36265899,16477
22423944,1626459,32659980,24366258,6055049,48616456,11504451,12895339,104669,479687,17874174,36037581,15574
18561210,1385076,27638684,19392765,5048142,68118630,9681147,10750856,54044,351514,13425003,31417719,76769
968566,483604,1312522,680784,341341,2239223,305144,320752,69307,149472,1065464,2779490,6000
810712,518746,1114744,840673,350678,3520067,674909,690172,157734,149605,419989,1332711,3519
533392,331458,1001628,738650,429208,2819835,831699,873833,108385,134969,543735,609289,2290
7853026,1188917,11124861,6673630,3655815,32502511,4514352,4977932,248686,521797,6778731,18425325,34475
11826685,9443151,16568922,11723370,3189559,34044667,4314029,5561587,1494868,2251209,9791625,20992576,20343
10783789,11768659,16112625,11274339,3262783,33237364,4701538,5378072,1054058,1267418,8396415,20162515,17769
11084009,8998931,16151565,11287738,3017027,32543945,4652102,5827395,1993585,1745655,8997623,18413916,14985
10885806,13132327,15368587,10561683,3252013,32202206,4498418,5446789,1517532,1910631,9188098,19821627,15252
11179683,9922516,16983124,11573746,3204011,33090214,4746183,5935346,1097943,1364216,9221955,20642686,16454
11464550,8321520,15470145,11002400,3083489,31077004,4452858,5368868,1377233,1603297,9126134,19860951,15463
10365433,11937472,15688014,10898991,3203570,32179218,4526733,5384768,1044495,1252207,7910504,18519659,15379
10779416,9061519,15960197,11464420,3150601,33562120,4885105,6031463,1983038,1818064,9706884,19275513,15276
4251588,656176,6104327,3805701,1172105,10268214,1636801,2244143,496557,598465,3163587,6544315,6785
