cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
49942014,35067672,77572514,47672282,28327747,133795860,57354527,62359359,7418718,7972848,58418646,181814883,267256
105920,55677,153063,88429,57324,321850,0,0,0,22130,124396,304172,277
1751120,217453,2533563,1899234,374692,2915941,792095,0,0,139496,1713730,3029740,742
41193659,100866300,59471991,46793548,8260302,68285237,14635306,17306093,11327657,12295568,37967465,59534338,44845
36929921,27061906,50114453,32699784,9589609,65974957,11485827,12969458,3328372,4176208,29420511,83719485,127709
23165041,2403514,34001123,25384422,6194513,49149044,11939611,13145215,616196,1014967,18781463,36760042,19905
22637675,2156646,32905974,24732861,5825502,46455577,11058689,12456525,330068,715986,17768273,34849222,14770
22509193,2104025,32568098,24687256,5840409,46443893,11110079,12512774,326510,713290,18274951,35587024,13604
22973046,2142569,33092762,24743957,5789308,45301732,10982977,12622048,337743,700825,18361177,37321109,15675
22802808,2199860,32982595,24785522,5883825,45271511,11182274,12384656,346382,700903,17980848,36619107,15856
22584640,2124256,32843290,24622194,5889293,45377014,11203926,12598014,336501,695341,17702115,35097966,15503
22545459,2049948,32614845,24710938,5900268,45769603,11199112,12596022,285219,650110,18190368,35953665,16312
22945852,2084890,33163454,24744134,5683342,45428001,11056349,12685180,305191,690711,18310452,36747129,19693
22936332,1917556,33093282,24861872,5921631,46247199,11034406,12219430,221010,595876,18158649,36625198,18757
22956961,2010295,33351646,24992331,6016331,46503924,11407444,12819818,268865,640569,17849711,35424388,18354
22545040,1872966,32683763,24664079,5945666,45643549,11293117,12719134,211793,580458,18131431,36138578,19434
22830263,1976378,32914356,24558340,5698022,44847748,11060515,12678597,247861,625955,18130267,36838933,21174
22744040,1946284,32882818,24613537,5925713,44912874,10878234,12276121,202164,580036,18153696,36875272,20880
22810415,1893603,32982761,24644945,5936836,45230729,11275526,12674011,197358,569420,17680840,35966929,21431
22623257,1877047,33141156,24755840,6023697,45615743,11426162,13042287,184440,558453,18270015,36671050,20708
22833521,1764138,32621667,24356725,5707641,45292414,11474035,12907271,126687,506438,18288074,37462395,20012
22787168,1801548,32931956,24628064,5952087,45366538,10913473,12302297,152297,530500,18058397,36782933,21803
22749696,1759179,32916525,24560768,5939276,45048028,11282534,12708457,134684,514321,17653392,36199829,21412
