cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45215767,31843681,75351274,46793918,27775978,145026081,50908818,59339310,6017065,7893113,61820736,193539494,282570
96000,46173,138860,77798,55140,297497,104421,0,0,0,113997,287586,213
1798000,261929,2601285,1964472,373399,2813297,805453,926160,0,0,1776443,3031994,744
41767913,85016574,60398333,47354122,7617537,63669487,12946727,16083630,11923113,12251126,38813148,63204924,63917
32687544,31108039,51676666,36242721,10583492,79507015,17461320,19856611,2443725,2347509,19234185,37649569,69806
23422646,2943422,34062549,25151314,5995785,48271670,11790012,13177423,537391,1095798,19030422,37710609,23672
22723827,2289146,32637351,24864493,5692143,46671426,11041733,12411972,432682,855681,18059617,35392425,16472
22762821,2089704,32873928,24759087,5691102,46199350,10825290,12202432,324778,730428,18031518,36197757,17652
23104055,2263125,33399309,25129998,5978264,47093579,11114868,12485834,374309,789593,17939622,36386037,18438
22521820,2197565,33059397,24924535,5893010,45713942,11178349,12578886,367980,769077,17810534,35126551,17135
22745652,2091115,32747154,24797126,5773103,46026600,11194554,12605153,331786,726643,17996691,36620330,18087
22789212,2025256,33032272,24825871,5781041,45101546,10764695,12373096,286487,681369,17899821,36424804,17847
22923631,1967105,33092209,24816412,5917269,45940117,11031553,12456851,241550,646936,17693687,36862553,18382
22683651,1940433,33020117,24774592,5882538,45567550,11195848,12610914,228358,623924,17554879,35212050,18026
22647592,1887707,32806416,24680178,5910231,45751925,11427218,12844066,236465,637957,18170921,36617637,16475
22797236,1894482,32900224,24658038,5789453,45193514,10827186,12427272,221718,623563,17995107,36708788,17454
22789167,1915324,32922314,24681668,5939366,45103974,11274815,12487237,216732,616419,17634520,36718232,17935
22614512,1928605,32957737,24699289,5943471,44948553,11275401,12690464,223500,608841,17397458,35407264,16464
22512045,1881358,32731448,24636948,5919285,45135183,11252500,12675830,198777,593530,17917928,36189659,16716
23155986,1948023,33161746,24734643,5932644,45272802,11290201,12917881,170064,562225,18090768,38117655,19333
23036633,1863646,33222830,24840840,6055408,45273990,11457752,12476941,166510,553861,17838563,37616559,18768
22740331,1826020,33058556,24765565,5948401,45160171,11336972,12760868,168275,556387,17430019,35565538,17119
22430510,1818657,32484339,24587923,5939824,45139335,11270082,12673456,163750,559104,17801847,36118912,16496
22822585,1835413,32975548,24645627,5709504,44638255,11063749,12690737,184834,575819,17845449,36937466,18437
22912885,1959471,33162638,24800809,6042438,45401282,11281774,12478854,237578,631989,17928935,37320490,19056
22745488,1809398,33089104,24822957,5963165,45299233,11316161,12693427,164847,548497,17438085,35570680,17045
22478182,1792955,32535706,24623818,5920238,45116595,11267622,12697237,159207,558838,17834703,36097915,17123
22843144,1800084,33027806,24677875,5710412,44895017,11087932,12692085,163547,556162,17870121,36749301,18941
22850297,1842770,33052775,24760245,5939134,45362847,11080464,12285696,165553,567966,17918964,37010071,18831
22813698,1835938,32982256,24709784,5968387,45023303,11343519,12748744,141079,536100,17436392,35727963,18570
22417198,1752299,32630098,24654299,6046640,45229757,11462613,12882067,135135,539696,17894562,36081799,18033
22797318,1743633,32922046,24547099,5716571,44375755,11090000,12724675,126277,534533,17867329,37125945,19081
22746934,1768808,32893144,24613623,5946926,44913935,11077264,12254200,141677,537404,17771997,36743586,19236
22774104,1733065,32920707,24697630,5938223,45081654,11278614,12698346,147691,537092,17372863,35392685,18888
22662004,1776837,32911775,24810435,5959890,45049715,11306823,12694742,149369,551290,17795149,35656353,18947
22898521,1764608,32833684,24539465,5819563,44853738,11302983,12699376,135836,539331,17981410,37449576,19557
22925358,1806975,33095622,24771366,6027295,44960192,11235245,12248460,127280,536040,17994533,37651618,19945
19662990,1456642,29602240,20509297,5577301,71012825,10202075,11285156,91738,481338,14806930,33210737,79953
412804,428692,1153241,778998,389261,2843036,755953,771345,155498,182593,809012,854904,3679
565831,528341,689310,525074,218642,3428663,654828,691470,216795,239449,894568,2106830,2761
941444,400650,1307128,760305,328388,1875390,407313,423096,70930,94511,1034160,2720766,4229
6770360,1200649,9405430,5792279,3221855,28518690,4176069,4590532,242682,495817,5881425,17107372,29015
11153294,9075664,16382250,11212105,3564737,31598488,4757878,5728451,1186305,1617790,8959455,19820195,22830
10595908,13549597,15589959,11576215,3063849,31212482,4760503,5827563,1555485,1793044,9383822,20755229,17605
11147263,9336258,15453936,11311752,2987697,28037457,4060078,5323957,2105246,1883377,9650189,20118587,21102
11009178,13100360,16593420,11335192,3339729,32423696,4838319,5639504,1112141,1357792,8699737,20580756,20848
11165593,9572779,16121512,11445405,3094424,29499342,4734688,5845005,2056127,1844587,9584089,18870608,20218
10679980,12782482,15250473,10351536,3100470,29085569,4524524,5380466,1126392,1346649,8421622,19699988,18387
11083176,9387338,16399736,11554978,2947899,29826529,4355273,5695716,2095857,1842101,9683619,19768845,19438
11507306,13986680,16096628,10903864,3208502,30135993,4483918,5251650,1560026,2166076,9192106,20800680,21112
4907316,4171953,7910189,5686803,1794461,14309574,2480790,2918342,550810,678005,4013425,8590571,9536
750400,328740,1038345,653137,392416,3318154,885572,900418,89573,140248,1175645,2469860,3966
32213951,6333248,44749237,22788541,11967631,77712643,22156636,29880068,1413495,2011265,34094682,99368552,183902
24383809,1257962,35136804,22471960,6801450,120191931,12928269,14347437,190164,521100,19179128,47975366,206022
26927060,2390867,39179596,23595170,9958972,118078744,17715658,18127418,330252,678402,23536565,60506368,181962
20391269,2527645,28455196,16448446,10522955,63654865,19314627,20047008,403285,729046,20676004,51192268,86377
14799621,13890487,22354822,16165651,6174491,46241162,8444624,8499965,2517026,3009802,16634793,32664403,43428
11730492,3899333,17207034,9974335,6504480,28433727,11680087,12317188,647321,978628,13878607,33721198,32316
28509891,18052569,41295225,28233087,7882191,131673132,15859963,17042455,4112796,5084678,26460670,51280909,198721
27686040,14899818,40105662,27102283,7888510,130204862,15756967,16936496,3424743,4273332,24857522,50547076,205430
14352890,1345064,20891704,13634188,3800956,76921833,7372677,8082102,56639,467059,10343615,25313217,109074
14294577,1304230,20693588,13634673,3791186,77354139,7572746,8306979,32223,461249,11082103,25956310,110630
14774777,1557522,21338770,13932620,3696287,77955638,7185632,7909892,154468,588605,11060345,26744161,116906
14594322,1380510,21107832,13817324,3810299,77598893,7182891,7903380,88762,513348,10689160,26711774,113861
14595587,1515284,21297580,13901933,3900620,77409100,7565910,8299394,148434,561638,10490671,25201924,113725
14102273,1246191,20611772,13456466,3794563,76756237,7371028,8087512,21894,435524,10726308,25881910,110504
14599721,1309962,20788614,13591444,3567816,77205164,7168468,8093650,17608,441181,10850645,26929658,114370
14590535,1275898,21050369,13671887,3902909,76808999,7163385,7885277,16886,439982,10785093,27315173,111627
14312219,1362323,20908253,13637824,3804311,77217248,7389487,8106400,19109,455102,10357802,25280595,112387
14128842,1288913,20937876,13675306,3912881,77531069,7566210,8300828,33898,451360,10785274,25969990,111015
14515725,1297631,20795291,13603490,3572798,77309018,7173700,8110615,24087,444951,10820475,26590253,114325
14575770,1343435,21029087,13698245,3814589,77345131,7189630,7691532,25422,458247,10835514,26812120,113307
14553561,1368752,21240323,13822570,3913165,77740794,7607036,8360477,23200,466440,10387227,26015890,113938
14220190,1326813,20800342,13594310,3812327,77583580,7410199,8141522,27763,460899,10843306,26008466,113526
14576251,1472636,20833912,13651183,3575447,77308892,7186832,8116507,84860,519726,10924314,26816947,111249
14628210,1375743,21105282,13727884,3897966,76989189,7184170,7705086,48423,478704,11086972,27351636,111466
16877656,4687529,24089614,15801387,4184367,80772240,7806264,8628973,425523,993634,12394006,29865781,127558
14278639,1397697,20898234,13808618,3906545,77931208,7561998,8302378,91816,507630,10933022,26071279,114278
14678861,1452642,21207680,13799094,3568898,77687507,7174491,8112067,122899,545233,11011112,26720675,117115
14699891,1402489,21189871,13858761,3794902,77709130,7174069,7677927,112009,526116,10911190,26674307,117513
14535382,1283600,20999139,13730809,3789683,77602820,7374681,8109092,54350,463767,10349342,25917544,116577
14243492,1410434,20805785,13725789,3797803,77174114,7381280,8108567,105621,523707,10623577,25251460,113854
14513790,1341064,20968182,13684622,3675950,77937628,7349464,8080878,29459,475793,10881413,26762630,118840
14809209,1279696,21391791,13923270,3799787,78317385,7195568,7911514,24110,456205,11100816,27337008,118374
14674357,1271765,21194126,13885241,3799804,78547615,7375547,8092970,11391,435113,10377359,25206652,119097
14167332,1321578,20731232,13694230,3756489,77683861,7306200,8044124,21237,459708,10741913,25060884,115267
14528354,1284924,21039632,13673145,3793149,77987183,7577862,8315969,20026,446634,10817735,26445087,116702
14664180,1347121,21122062,13804553,3679809,78237511,6939447,7863672,23610,450057,10857373,26651640,118846
14701455,1319847,21202618,13790990,3881847,77932176,7575353,8104143,21596,457563,10634813,25835151,115485
14300953,1339459,20949680,13814045,3808702,78367169,7379775,8096493,23724,460376,10857313,25183503,116818
14638900,1327237,20919010,13627930,3569828,78216144,7363471,8082860,24633,458986,10878569,26650714,117306
14565384,1297789,21058171,13755534,3771042,78096685,6963737,7698391,35218,460351,10857211,26477876,116573
14564325,1274368,21054989,13772300,3799361,78215327,7368195,7869480,25807,439556,10608163,25888864,117301
15622745,3451763,23662838,16128793,4426057,85559009,8666667,9479233,891840,1209839,11902528,25303052,121269
14760452,1402875,21121782,13802917,3564361,78182549,7399735,8130323,95990,532802,10927335,26542724,117077
14765289,1499557,21295542,13981658,3796031,77986705,6952809,7667276,167233,577039,11048146,26749747,116513
14639215,1359383,21195649,13892930,3794368,78100864,7381200,8110549,96355,511472,10489969,25946462,115131
14422963,1468440,21295928,13962861,3810574,78201947,7386615,8107443,136480,563667,10765494,25300207,115673
14491900,1434233,20712313,13737242,3678952,77507904,7357573,8094856,124206,546185,10978149,25964401,113256
14815837,1503320,21388488,13868572,3798441,77568292,7179187,7913148,128191,562343,11257316,27304662,114165
14653956,1369404,21139991,13799865,3799355,77693654,7370265,8083451,97833,508930,10454379,25943065,114402
14265887,1329246,21119723,13793155,3791356,78025329,7365317,8102697,70043,498909,10710814,25251353,113772
14581167,1540969,20872195,13763062,3678096,78004086,7368995,8086288,170839,608578,11052041,26567989,115475
14739207,1348604,21307851,13884932,3797843,77932757,7158703,8072549,79914,492830,10872278,26601872,114308
14714871,1364151,21223276,13818973,3877476,77893649,7356856,8090300,50510,491065,10645868,26481527,114098
14283733,1272313,21120946,13922180,3920304,78850371,7609715,8346015,28713,465483,10844598,25131713,116987
14436496,1298022,20696636,13613603,3690556,78238992,7367008,8090576,31220,478655,10912357,26636843,114097
14549437,1234932,20988383,13707437,3683646,77723819,6954269,7892928,28135,444126,10860200,26628126,114304
14576593,1325317,21039279,13733818,3795940,77949377,7370533,7886286,24978,459920,10633674,26601706,114130
16359939,3470508,22937203,14659888,4078304,81104679,8188958,9173544,829394,1405859,13296212,29246457,126564
14368440,1299812,20567469,13527153,3673448,77776807,7374178,8114975,33989,470624,10835714,26430272,113170
14601992,1394810,21093235,13754594,3676209,77462159,6949700,7874083,59817,477996,10866605,26677537,114401
14564386,1331412,21046775,13715827,3795608,77844984,7390158,7899823,15169,450583,10625555,26612414,114195
14401550,1334867,21016236,13711636,3796401,77925365,7377018,8099149,24985,471964,10408759,25230016,114211
14421060,1309356,20822308,13789227,3797319,78804647,7374261,8096924,20224,456503,10930861,26052333,118031
14916040,1292747,21478446,13915650,3674552,78618172,7182264,8108411,20364,455495,11081237,27299925,121768
14611853,1284102,21077278,13805360,3778936,78446232,7342534,7847767,23807,454009,10564890,26471516,118770
14375402,1278580,20955864,13648161,3783103,77548004,7360957,8101027,24860,457227,10360920,25172567,112007
14153179,1315982,20500608,13525277,3799757,77570908,7373046,8091194,32660,460825,10803001,25869247,110296
14610550,1275779,21081365,13570581,3668993,76980848,7331229,8247848,25775,431078,10757161,26633908,111847
14612346,1339788,21092558,13681186,3906883,77430046,7381810,7879428,17739,454655,10801695,26572858,112037
14254914,1307738,20846546,13568613,3786923,76876838,7352993,8070920,20253,436707,10485575,25149399,109782
14068377,1236849,20369522,13426201,3779789,77032126,7343516,8061022,24475,433684,10795012,25895202,110391
14461486,1285591,20885914,13490183,3572395,77001206,7188066,8134279,19135,439639,10805287,26590608,111061
