cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
41919455,29351153,64977779,41223548,31721513,150979686,50754541,55566499,4986113,6695375,61678714,210853244,331410
100240,48102,144984,81026,56729,314006,107994,112411,0,0,0,298709,229
1729360,200189,2502258,1865145,376421,2782029,812614,952389,107360,0,0,3186707,720
41607042,95068484,60241641,48214319,6520712,65296993,14458793,17344702,11263004,11461495,37880374,63830469,55369
34197516,29995458,47142422,32614962,9785424,70538849,14205119,13740046,2127529,2779649,21836754,59502027,105450
23017582,2368746,33469318,24897316,6136519,52700542,11642805,13140855,342329,693496,18349147,37896757,20959
22566570,1739759,32886886,24680271,5892278,48947409,11214220,12634916,181504,516092,17711360,35276387,14213
22672445,1690362,32856183,24442046,5786839,48590688,11199245,12585921,159714,496769,17797378,36504950,14257
22890460,1640539,33013416,24599600,5770455,48606326,10804557,12447005,124226,459980,17875759,36730807,15686
22873309,1592669,33072832,24596678,5906677,48951692,11231779,12432733,107611,431224,17627790,35854243,14400
22652642,1626432,32906974,24589144,6004371,49180782,11385501,12804397,107969,450864,17668945,35269774,14499
22692039,1557372,32791736,24394291,5787513,48746959,11236754,12638796,109245,436664,17839232,36582168,14863
22749847,1599418,32885462,24340016,5794850,48499230,10835612,12462468,101341,437975,17798231,36700993,15543
22658187,1615440,32786736,24380775,5884582,48431150,11194531,12403203,127611,459450,17607130,35919309,16143
22620458,1531450,32934004,24492087,5920755,48705422,11233705,12654694,93443,431708,17628659,35329154,15495
22660509,1517580,32517770,24225558,5774783,48402188,11397257,12794422,101144,435411,17999818,36643705,16380
22710111,1523032,32823154,24375400,5831871,48379100,10837196,12386912,80911,418784,17769327,36621275,15793
22816405,1565779,32960049,24465758,5930005,48681118,11249760,12445538,87298,409096,17592165,36024886,16531
22686826,1547130,33024818,24545351,5939005,48851243,11276565,12703101,89385,418319,17643631,35513896,15032
22742164,1598139,32734749,24467994,5911941,48971183,11259182,12683358,80103,460196,18085553,36702883,16131
23080453,1543912,33242669,24499644,5928845,48420097,11038778,12653573,85789,424913,18211044,37981065,16623
22795348,1544220,32924008,24451857,5910265,48520289,11216218,12654438,85979,408866,17307843,36125097,15798
22493188,1511102,32817746,24319781,5902842,48659787,11258853,12654958,83057,414908,17500540,35297965,14960
22666429,1456210,32638594,24443861,5805143,48420144,11225168,12647303,75015,414468,17849651,36065819,15788
22822785,1448126,32841115,24365092,5811122,48009233,11061171,12459570,60726,387313,17906941,36888493,15779
22803130,1462489,33029153,24511465,5916169,48376316,11010280,12438712,75295,408583,17637013,36554819,16122
22798130,1410128,33347977,24698941,6066899,48973875,11503584,12923896,70424,392746,17662019,35510424,15686
