cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45188406,31463013,74899535,46602531,27858490,145686655,50692515,59269683,5767511,7647421,60451391,193854586,285621
106560,55365,153952,89479,57374,327155,108738,0,0,0,125270,307445,275
1762080,235843,2549158,1914073,373527,2719981,807473,930737,0,0,1731311,3027305,709
40054694,84498298,57988526,45540725,6692924,63113376,13541087,17128243,11276074,11845877,36990811,64212765,64937
34981740,31176162,51802965,36146849,10466103,78652911,16949640,18941230,2283939,2839420,17957714,46763462,81774
23572416,2888882,33486879,25472386,5983775,49175265,11767701,13134280,710021,1126541,19130848,36794927,22968
22790309,2254990,32791654,25117451,5687477,46872196,11025175,12391491,377633,792269,18083799,35252058,18699
22959686,2146015,33230572,25101713,5682949,46618081,10799878,12188041,334634,720199,18092788,36039630,19819
23105180,2108828,33351796,25127802,5941165,47322975,11078216,12267650,332346,703046,17977346,36032331,20323
22999102,2139135,33425987,25296595,5879753,46139230,11149063,12547383,320222,698965,17868138,35089106,18646
23004161,2133098,33088405,25275987,5760158,46109190,11162189,12576908,326463,708478,18159810,35799122,19011
23122176,2124459,33414746,25218672,5761597,45448253,10950539,12338742,336775,713827,18062036,36293811,19039
23070421,2111019,33352910,25167863,5897041,45896983,10997974,12388751,308908,673394,17847542,36594369,19045
22758071,1973060,33143567,25013279,5871653,45864338,11162879,12563560,246312,619650,17516136,35063772,18852
22902353,1980142,33173518,25141431,5888188,46526106,11403922,12784131,262423,636054,18281353,36258414,19349
22977621,1977107,33208329,24941818,5775492,45523765,10979354,12381289,238911,615254,18092968,36699942,19259
23120942,1961008,33370540,25160538,5930026,46016332,11061768,12463957,240490,619238,17822330,36591018,19445
23015029,1984542,33512881,25321440,5932801,45632067,11252574,12662163,226942,589945,17638592,35336277,19666
22773907,1842774,33139901,25065139,5925637,45843574,11277469,12716947,185799,565897,18090470,36102528,19022
