cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
41887287,31123096,72456186,44940127,29139637,151303553,52722794,56982941,5841284,7459839,60264458,206890045,275295
97920,46017,141918,79053,55921,315798,106330,0,0,0,111976,296371,252
1745280,249437,2525215,1884313,378172,2803624,816288,858133,0,0,1700597,3051323,742
42615349,105214586,61688551,49866666,7903076,67398003,14687034,17345952,11912943,12644866,38721905,66122031,50206
37376595,31766056,51246304,34414253,10143866,72701988,12204021,14272106,3016226,4155246,27391789,78492476,129327
23356369,2639865,34050275,25664554,6252969,52508020,12031816,13254697,506453,925881,18648711,36418043,26712
23310661,2241028,33883467,25400876,5890146,51405180,11170772,12583973,317082,713915,18011681,35232494,23553
22932072,2091666,32970049,24865564,5791588,48852317,11221549,12643772,277753,655152,18049549,35890780,16017
23120423,1972075,33392404,24798817,5914684,48591583,11036306,12428647,255781,609800,18164346,37397901,17231
23036689,2081772,33267126,24843799,5920170,48775801,11263800,12675552,278631,616833,17641657,36044740,16516
22724008,2039343,33091599,24703085,5897554,48470970,11211508,12648184,260653,613690,17489500,35136147,15980
22610013,1963464,32935927,24698691,5899014,48736998,11198316,12632557,237801,585114,17952871,35913508,15875
23051006,2093491,33139038,24850050,5695687,48775028,11050421,12662148,271911,650334,18077389,36708224,18494
23068526,1934692,33461261,24987959,5945577,49075066,11087020,12275355,203858,584546,18055950,36638828,19838
23103160,1798262,33553445,24919768,6011934,49097371,11430151,12853718,155228,511431,17458300,36029658,19476
22807999,1818305,33038656,24861397,5931058,49088239,11275577,12683627,190455,548184,18050347,35972389,19016
23075114,1883070,33217489,24868425,5705135,48699625,11082084,12681637,208492,568338,18047480,36738745,19616
23207044,1836225,33553576,25082684,5950718,49035594,11093662,12295350,184377,548032,18062665,36862291,19643
23095470,1732111,33417146,24897621,5950283,49167131,11332936,12767431,160170,514192,17626972,36142696,19498
23092817,1877375,33573145,25113871,6066669,49260395,11503345,13128258,202555,570665,18366668,37017669,19616
23236875,1750300,33420050,24923279,5727352,49071554,11323539,12952719,150784,519852,18314252,37459134,21044
23167941,1755362,33424062,24959123,5944784,49293992,11131614,12328787,154200,523609,18039860,36863782,20697
23215673,1717996,33535265,25025981,5929389,49267071,11287439,12704568,147861,510138,17646807,36014807,19915
22878247,1723552,33301330,24957080,5928001,48962316,11261550,12675532,143543,511354,17799042,35429129,19605
23124451,1729764,33421790,24829977,5808127,48731616,11253739,12854076,150345,515652,18186950,37430663,20254
23080130,1701397,33352287,24949433,5940075,49119884,11112669,12324952,145555,508991,18037743,36845128,20528
23081857,1602192,33364344,24843942,5952439,49197294,11329129,12769190,106623,461733,17555467,35450931,20259
22745564,1617707,33075231,24789467,5928226,48913450,11251630,12670886,110561,469965,17943471,35427343,19486
22965996,1709092,33102592,24675574,5736410,48555815,11257240,12665734,137194,508717,17973278,36767766,19269
23136597,1762771,33444106,24998924,5856535,48783480,10939457,12573621,192056,566139,18064030,36856642,21075
23301309,1681158,33698305,25062977,6054501,49156854,11521300,12767561,108664,472429,17848347,36229012,20794
22645171,1598897,33249686,24754807,5953567,48549329,11274323,12666704,101838,446197,17667679,35335674,19480
22866022,1580944,32871436,24594787,5812374,48490439,11245335,12667850,91562,455444,17891251,36752984,19639
23037753,1626218,33353574,24836194,5839678,48483358,10913438,12530203,125880,477670,18003282,36853938,21012
23061018,1604893,33381026,24867373,5956232,48933802,11304401,12568848,103315,466536,17782722,36735229,20528
22902654,1608629,33455049,24846672,6021956,48762083,11454962,12885892,95081,452834,17739426,35481214,20579
22947522,1626024,32785530,24514685,5799816,48682278,11460393,12847544,132425,489539,18039048,37122480,20049
18841500,1176018,27884173,19362434,5142551,65648850,9758740,11173974,131881,419560,15158289,33587421,79434
1012606,574921,1344541,860399,393407,3206807,777812,468644,67910,87423,734820,2670279,4900
728090,690102,1311664,858356,328600,2716625,634280,706707,193930,221975,421073,776055,3145
537541,180075,466573,459671,322792,2853681,817552,844911,93253,118826,1072709,2200848,3175
8276066,1605792,11781119,7169681,3438089,31688708,3850925,4438891,166331,512623,6454845,17607007,41176
11586025,14123699,16514280,11544589,3450895,35814236,4724881,5547981,1515305,1787855,9407914,20343559,24269
11705342,9284594,16439425,11024226,3260469,34766597,4860207,5932904,1138152,1339956,8403142,19777793,19677
11079515,11842589,16608322,11457857,3021056,32084062,4491636,5439415,1992231,1757953,9469691,18402350,17283
10985040,13930315,15653620,11386770,3050228,31574821,4731712,5772227,1505117,2192231,8926928,19509616,14669
11239773,9058070,16009391,11014436,3386789,33836561,4588316,5554090,1066388,1319103,9537543,22609398,15567
11688832,12305599,16581448,11299291,3135182,32335463,4592100,5471770,1535826,1696457,8564153,19001135,15014
10047644,9401992,15462251,11053038,3188948,31805091,4667735,5607065,1272528,1259217,8477278,17174935,13525
11427025,12853091,15935827,11207069,3047274,33028181,4821924,5955112,1604210,1906784,9927685,21441589,14673
3428329,4366212,5919599,4104143,1435791,11392288,1421453,1627886,460922,568822,3395834,6774939,5688
3849748,693163,6649283,4636021,1854809,24647512,3414713,3388674,117572,129250,2331954,5416315,25693
31189222,5878829,42057597,21166258,11184432,65157488,19933029,27430287,1269279,1976021,32692519,96720324,172403
26236736,1002120,37958154,23846206,7388309,134347654,14045957,15220526,59155,341027,19326292,51066094,210304
27347437,2801558,39784951,23616114,10458833,112584211,18766152,20705664,317684,823313,24117111,64017640,160444
17888098,6291289,28852961,16484911,10185992,58414062,16798575,18428299,813759,1300287,19892469,51708822,76013
16145919,4430980,22220221,13397285,4493314,41641440,6722550,8771640,2204898,2440847,13185644,29347346,42609
13619398,5471377,20030232,11854047,7350511,47030350,12912614,12996848,1013694,1278072,14578330,34667431,45323
29163608,19411138,42274538,28872133,8168340,132966020,16457511,17650545,4127182,5094879,26211009,50298462,206182
24608136,13511236,36020889,24414014,7154369,119005563,14474166,15553967,2913105,3698762,22444642,45050603,176947
14270610,1422216,20566024,13275879,3551499,74652944,7110760,8041363,45749,485378,10712051,26615891,100190
14378990,1521477,20818397,13511862,3895354,75205246,7336969,7834958,92577,537253,10691090,26279888,101077
14285079,1538948,20860800,13623810,3757771,75962235,7288988,8013745,100884,548996,10588364,24991535,108103
14283841,1557829,20456269,13531729,3655861,75861766,7329405,8046931,121023,572335,10893144,25801609,105725
14407109,1560453,21071406,13613743,3746999,75883608,7332877,8066471,112145,559624,10802901,26309403,106776
14263483,1340698,20605141,13403158,3756720,75430617,7089888,7605272,16650,452023,10652026,26426364,102493
14323243,1402104,20697740,13492735,3754959,76004631,7287253,8002148,15639,489693,10266887,24937790,106681
