cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
48855616,35244867,77390821,47427652,28330821,134795808,57029217,62092844,7212905,7969262,58482187,185399624,270569
97840,49048,141549,80700,54673,305937,0,0,0,19544,115209,290423,261
1693760,205179,2450628,1809204,378629,2753266,801300,0,0,91534,1611396,3056469,736
40711037,94836233,58950829,46623246,7566956,65908707,14662933,17312804,11225569,12145122,37574884,61508440,48229
36939287,29942942,50525560,34678123,9989701,74246383,13643928,14185270,2575223,3595112,26021290,72579602,129866
22754364,2902259,33138858,25227555,6136998,47275413,11798395,13208102,571208,996694,18273097,35745105,18233
22470129,2275699,32865241,24818531,5772044,46221914,10949470,12326613,277122,696362,17696287,34593034,16333
22659235,2335397,32554512,24780138,5674895,45723454,11025185,12409991,354270,751293,17966605,35984815,17579
22799365,2282782,32903612,24850557,5730433,44527855,10683121,12244013,315855,701565,17905577,36229721,17372
22906159,2183791,33038949,24864438,5912158,45551234,11237228,12432228,275441,673533,17656689,36223887,18303
22437316,2172396,32700877,24818136,5824130,44898961,11083605,12464509,277008,672010,17626808,34733624,17423
22561715,1959667,32620109,24581414,5745973,44520913,11130494,12522003,184985,576237,17765480,36377312,16436
22827185,2060203,33010692,24902740,5765550,44619070,10764627,12371171,187449,575636,17929958,36470109,18496
22742746,1990087,32925094,24787630,5887275,45329447,11168922,12357798,177971,563290,17638878,36409878,17923
22648784,1999853,32984981,24940807,5996592,44972551,11377649,12785834,178254,563465,17627754,35223208,17875
22541639,1922859,32626071,24506944,5784941,44027604,11231038,12633340,140522,523923,17842396,36581940,16159
22831891,1935315,33008073,24777437,5820994,44522824,10860594,12472294,138581,527833,17837110,36673043,18664
22819849,1890764,33003292,24822688,5905249,44752487,11227696,12426323,135810,517775,17650224,35925675,18620
22572540,1890055,32833800,24622512,5924706,45042587,11265185,12665558,130142,512809,17433305,35330732,17665
22811123,2025943,32998558,24810630,6037839,44745537,11428386,12834836,174481,565663,18331169,37444302,18776
22967445,1900066,33131427,24793910,5788013,43926138,10824351,12642792,120520,510994,18079131,37482502,18827
22729499,1861842,32976230,24781501,5921619,44421221,11244621,12428542,128322,506981,17543878,35881151,19310
22454761,1868942,32735432,24504228,5931584,44518224,11264828,12681019,108982,496375,17567471,35415553,18562
22440506,1803317,32285321,24364663,5798008,44382945,11237229,12632571,100364,496750,17758360,36029564,18726
22805283,1857643,32967501,24552671,5847854,44241803,11059833,12587660,109381,500047,17995872,37325923,19881
22654326,1908987,32827890,24623545,5926497,44496205,11273584,12500123,112069,499943,17663800,35998114,18878
22477459,1839665,32701713,24519377,5894815,44253810,11250192,12641156,113086,495012,17569808,35259170,17745
22565065,1851665,32467777,24514541,5824901,44556935,11264586,12669140,112315,494797,17834081,36228233,18826
22658037,1895637,32745766,24444708,5805703,43868526,11024286,12417623,92936,494309,17802752,36833491,19209
22721113,1876662,32984376,24742972,5937920,44415836,11076652,12486742,109524,498057,17568323,36643253,19120
22711882,1881194,33040869,24728678,6004770,44785517,11395703,12813655,125733,503897,17580631,35262044,18833
22506043,1886571,32425620,24565289,5782092,44410322,11221652,12628261,142787,530819,17866862,35906640,19338
22792981,1916604,33018182,24740585,5808106,44145982,11031406,12433898,136023,528619,17837541,36634540,19741
22833100,1874127,33053284,24840119,5925156,44379450,11057636,12472316,111633,507364,17632192,36840406,19914
22757584,1785573,33186247,24941108,5963917,44451277,11306384,12725815,115613,494901,17526192,35476447,19209
22614761,1793658,32722568,24755248,5921322,44674864,11431234,12818726,106065,488334,17912735,36520705,18216
23065519,1838339,33293779,24910679,5905881,43685257,10875542,12417760,122984,517455,18038432,37344705,20297
23264761,1578719,34142655,24407065,6348426,72098507,12189467,13432477,142314,545641,18281647,39945982,85379
1032613,516856,1347472,828890,392537,3091764,764912,804001,77978,103249,256069,1921931,4595
504223,645557,1014528,859221,335882,2848589,638312,695030,199071,229358,702977,775557,3092
747552,275402,1010248,445123,201970,1876165,612144,845129,87206,110098,1041149,2897176,3945
4852029,1190612,7325768,4732164,2323909,19149972,2539164,2584022,82530,304754,3768039,9854758,22337
12517577,6017915,17716535,11704142,3843275,36743125,5594207,6579617,1194883,1500592,9824127,22353168,36349
10334167,12888054,15390412,11280436,3232498,29191712,4648356,5657054,1447975,1745922,8766261,17841195,16363
11181007,9834593,15765413,10901341,3143860,30579918,4817955,5976134,1268745,1568251,9706391,21979665,18809
11888770,12227384,16823473,11549027,3056094,29971068,4206815,5269784,1546155,1826662,9397763,20741757,20365
10809048,9634433,15619494,11398047,3271335,30162668,4854912,5684739,1145237,1400396,8486767,18249621,19519
11099284,13018244,16041144,11303760,3209038,31609379,4631139,5793835,1671326,1969520,9909463,20030540,20761
