cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
48716822,34946498,77505313,47583387,28094115,134959651,56595503,62042755,7314406,8177565,58328602,185101938,265244
97520,48055,141310,80127,55042,311095,103951,0,0,0,115657,289603,268
1806880,254464,2614507,1978407,374512,2754487,807449,936118,0,0,1767523,3031846,752
42620428,92790205,61727202,49740395,7071297,64328677,14348931,17263601,12275051,12901569,39770000,65167792,58858
32514678,28739190,45444272,31874830,8792373,65730840,14224435,14781738,2457146,2972212,18580217,49666348,83254
24455354,4730340,35535516,26375419,7014432,56053966,12665608,14176275,767617,1051529,18433698,42892693,40004
22379660,2155087,32580858,24647969,5764035,46361672,10963667,12340097,412391,789234,17977747,35203351,15688
22751302,2223873,32619446,24632006,5550321,46087244,10774757,12351954,414888,792068,18024874,35863630,16811
22844910,2359366,33025866,24942793,5806760,46134663,10848710,12009796,459900,842115,18107755,36176283,17161
22688641,2023575,32832550,24758153,5810140,46586933,11042933,12423328,342023,708592,17520895,35272590,17153
22514884,2082590,32750693,24844574,5930660,46412071,11238782,12620886,383839,752541,18056767,35464739,15714
22818381,2069342,32997407,24774704,5615806,45236278,10888976,12501363,385950,731581,18018545,36318235,18037
22769821,2130091,32974560,24824468,5880831,44200342,10963081,12150552,406205,744937,17961752,36268690,15965
22724409,2048697,32851135,24667279,5857411,44891698,11129110,12531816,351004,695106,17478133,35781420,16619
22425683,1934319,32608509,24653430,5851208,45210666,11114462,12519183,314809,674236,17678965,34963622,17323
22804399,2010185,32955179,24673813,5771087,45348894,11189039,12787509,339962,691639,18228467,37117851,17825
22805772,1896574,33007283,24844471,5878167,45908577,10981382,12183647,274310,631531,18035575,36628266,18731
