cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
42218539,30746311,73109965,45471479,29073144,150627688,52863988,57194791,5844592,7496901,61638366,210111462,276312
99200,49787,143264,80617,55919,322447,106302,0,0,0,115282,295141,238
1671600,197114,2418454,1780126,380729,2972005,817387,853998,0,0,1666234,3051098,710
40068735,95347381,57998837,45019762,8290633,68077785,14717341,17371422,10292501,11004884,36599686,57201142,43595
35771119,21869134,47905335,29175269,6854473,54903637,8859569,13845445,3719839,4121165,31552263,82753449,112048
23580539,2444450,34773154,25768380,6325665,53753835,11850732,13037887,562980,911516,18528704,37282441,26565
23245076,2115999,33617116,25105988,5873567,50289612,11176354,12607084,328254,680023,17914094,35454887,20359
22870700,1919834,33306445,25013363,5911419,50165789,11235450,12661576,276023,611486,18043304,35246432,19798
23046622,1777915,33369966,24837339,5819762,49660602,11262199,12851110,230392,579209,18451029,37500013,20657
23448268,2017328,33881604,25353410,5895893,51937804,11044167,12256357,297657,643399,18389348,36645430,24363
23211381,1909519,33499025,25011806,5923226,50907540,11245832,12640236,257906,593209,17677690,36001689,22059
23021582,1962334,33652756,25131673,5909641,51346854,11214774,12646511,278724,622134,18075327,35453838,23734
23032478,1740541,33224442,24998188,5815342,49699494,11283225,12705600,208936,548882,18203197,36516627,20446
23341315,1606015,33612942,25067532,5786701,50506403,11019441,12435412,144258,477181,18259944,36831291,23432
23351246,1612807,33663228,25054593,6024987,50793998,11257297,12686894,141870,454929,18000951,36928691,20454
22727715,1670851,33316354,24855690,5939396,49195968,11275571,12710523,155353,473012,17866199,35377535,15933
22971590,1683441,33081797,24857481,5849686,50103225,11323680,12738518,146926,482437,18241980,37039571,17350
22975535,1688034,33254803,24774594,5826496,48742793,10870764,12495603,156479,482645,18207549,36856483,16578
23029501,1677805,33276988,24797877,5952997,49157398,11306211,12495676,150747,477169,17887931,36815973,16564
23049640,1770397,33664516,24714779,6020171,49282988,11653246,13105666,192995,512679,18153638,36203918,16956
22876457,1661857,32873423,24647279,5949216,49527952,11546848,12960670,153151,475973,18404041,36890474,16203
23077966,1731112,33458596,24917986,5854420,48840839,10930285,12547704,167550,487924,18242714,36913641,16836
23147302,1601313,33436741,24938467,5929025,49155816,11304328,12523024,125944,440688,17945096,36885683,16797
22821356,1547394,33306909,24854703,5949158,49083204,11298078,12705112,130617,447128,17662955,35525854,16018
22922001,1571660,33042971,24910675,5928509,49782020,11418796,12853670,136461,461718,18304184,36659934,17556
23041560,1561547,33479847,24959497,5856922,49239743,10943949,12566802,126366,444344,18122959,36881232,17570
22958154,1549706,33201955,24685015,5963114,48938328,11318351,12529826,111342,424498,17827774,36975868,16818
22775237,1552771,33137970,24691269,5934486,48727606,11278356,12704879,124740,436690,17589089,35512400,16116
22612357,1550933,32679054,24500734,5935827,48849491,11306991,12721803,117325,440254,17995871,36144022,16117
22979467,1562455,33270058,24683075,5746730,48587994,11144422,12756229,115039,431168,18078052,36837863,17185
23113252,1572529,33421283,24869713,6048479,49530060,11279180,12503778,117334,434071,18197454,37321474,17268
23104959,1537344,33396411,24882792,5976949,49470009,11358687,12786108,106243,425701,17739924,35562025,16563
22797909,1519357,33158761,24848018,5945709,49101696,11294488,12722817,114324,435780,18248886,35733843,16396
23064884,1602601,33218147,24867453,5737398,49038726,11342203,12725619,148791,464644,18127603,36658299,17104
23064041,1513447,33367952,24815285,5986393,48975684,10949437,12366695,103016,421822,18161562,37087178,16704
23033073,1537060,33534662,24862595,6054682,49230071,11507348,12950667,131493,439072,17650271,36193572,16952
22660877,1530105,33020611,24668276,6037104,49379973,11492652,12924129,144551,456357,18227846,36500405,16017
18639422,1353621,27787567,19416272,5033450,68062351,9666277,10624351,72931,336175,13749996,31598780,77589
1027307,669263,1404337,771110,340291,2343975,307419,322405,143403,233634,1166059,2758556,6108
846443,567886,1224176,907303,354693,3605985,680342,695659,204986,196997,485810,1351098,3663
358613,359958,1078953,664037,431464,2883171,822088,863801,148170,183527,905000,1418981,2169
8177402,1304582,11190079,6843396,3489525,32050514,4433572,4901578,311389,591237,6848563,18175203,37669
11954924,14414000,17479896,12246019,3271355,35067053,4446145,5670609,1617167,2375591,10266471,21284083,20560
11048435,12604582,16053728,11076784,3249325,32399690,4570658,5303121,1049709,1262011,8447618,19785211,15487
10909070,13402263,16754030,11523011,3177838,33316112,4812744,5813849,1558068,1765282,8593688,18767616,14274
11354312,9147474,15819486,11482384,3161794,31845085,4564388,5649137,2003541,1791223,9842207,19321258,14284
11460922,12636755,16942919,11308542,3263334,31981938,4538675,5701253,1084463,1838021,9034183,20526116,14797
10887076,13646100,16113773,11663093,3070336,32674950,4652960,5513170,1475753,1674262,9164581,19940130,14847
11135793,9012499,16449547,11465447,3146779,31130510,4579236,5590773,1581793,1795809,9385770,18424281,14689
11548332,9110095,16254303,11407091,3419627,33698734,4896573,5857188,1102749,1310873,8925121,19428494,14287
3387813,499240,4551574,2986020,872072,9534697,1507850,1913426,491743,580800,3222780,7321787,6190
6694046,972650,11471600,6404729,3051463,28937905,5203033,5576570,166552,309335,5101063,13993708,51808
28812928,5346391,38587699,20175506,11026065,64414214,19633965,25975837,1246395,1833079,30361623,88490373,162986
26448353,1237397,38350592,24369162,7367117,135889927,14251397,15612187,77802,423369,19327018,49424251,223190
26613141,2548775,38360992,23171108,10094911,109375013,18458527,20734141,391695,868624,23613101,61625386,161790
18193025,6630446,29058938,16608995,10255384,59231779,15986349,17445316,784847,1310979,20707498,49710238,77352
14912552,4112813,21188026,12999553,4525614,38169642,6346125,7981619,2228586,2506217,13115328,27661513,39351
15423603,6897172,23494492,13719951,7835163,49608391,13838035,14324923,1399305,1619277,16135583,35353817,62166
30620172,19740991,44788414,30649567,8622145,139525764,17427757,18732468,4674893,5559908,27703986,52710315,215447
24134730,11085770,34858285,23819421,6535705,115532031,13201474,14487508,2548633,3150192,20358023,42724085,180150
14538689,1348270,20990211,13639843,3823786,76519775,7217650,7733843,36034,448688,10837509,26944660,107562
14472484,1460974,20892290,13663858,3768949,76306178,7334090,8057734,114321,515575,10386732,25824862,110071
14401356,1395217,20829116,13748001,3808366,77083926,7608395,8334481,74614,455117,11005568,25873893,112559
14583787,1328881,21029925,13647802,3665090,76599350,7138524,7856407,79256,460914,10818474,26671411,115536
14577921,1473307,21202470,13888601,3900464,76859077,7364208,8085953,153391,530515,10840606,26456030,112933
14386742,1363579,21032488,13741476,3797487,76861034,7363873,8080905,83804,468261,10369805,25226312,114448
14212542,1349343,20804188,13623956,3782851,76663575,7355946,8085522,86016,471118,10790450,25846160,113545
14509123,1246665,20765835,13497100,3672965,76483453,7190465,8059257,24473,411141,10814783,26984400,111658
14462906,1239403,20814813,13527943,3777258,76855602,7142196,7653093,10714,380678,10663656,26567667,113062
14617129,1283768,21037922,13656979,3884891,77013269,7557573,8281372,29381,405910,10220034,26461512,114670
14078465,1237349,20605762,13563312,3787500,76661125,7343211,8053270,24561,407126,10424899,25094218,113083
14263802,1207629,20585610,13344749,3659429,76282753,7338376,8065785,17655,394522,10645281,26555754,113475
14595629,1227155,21067947,13653195,3796436,76692307,7149405,7866112,22335,386882,10876038,27154814,113696
14437868,1240072,20842344,13546464,3790226,76672474,7340311,8044716,26082,392058,10163389,25127774,113028
14175701,1240767,20671733,13629969,3759704,76831502,7303757,8035188,52515,426489,10477099,25052171,115041
14311952,1215654,20661464,13276711,3775321,76167667,7555937,8264558,27115,399409,10607994,26477418,109930
16961518,4965984,24056941,15924659,4184072,82916517,7697885,8378608,368646,853011,12054557,29456298,126585
14485844,1382153,20933201,13581111,3896383,75978021,7581710,8089281,93792,474613,10557936,25798179,108484
14041680,1484063,20771793,13489001,3795423,75440142,7356171,8059118,128713,514813,10556461,25091303,104799
14285712,1366537,20456110,13392845,3673271,76637712,7375548,8117307,64046,451292,10773714,26580174,110961
14486320,1495096,20889061,13536998,3662947,75798040,7119361,7837782,153309,526087,10846145,26477482,112096
14390534,1367313,20789145,13513322,3785376,76314642,7144955,7857364,75128,459562,10562329,26603142,110528
14265749,1400765,20827357,13522211,3771783,76139615,7342557,8073199,100399,480333,10305946,25145430,112459
14322816,1440715,20693198,13521892,3790820,76425361,7578587,8292307,123234,500425,11062345,26513486,110685
14429621,1233823,20820255,13547230,3666547,76394515,6940746,7856436,31601,413398,10744901,26614725,112813
14549673,1466900,21034229,13731336,3792070,76719173,7343462,7833507,126099,509788,10653485,26433473,116165
14539806,1433750,21197784,13810294,3882704,77097000,7445307,8017418,125872,497834,10530278,25710632,116320
14262438,1486236,20825498,13665984,3764907,76591661,7320586,8041505,148603,531218,10903222,25785054,116449
14629867,1323035,20907563,13631590,3679997,76414472,7148582,8086287,76967,450292,10939891,27171046,113899
14605695,1460587,21083089,13758047,3768346,76760890,7104540,7612490,103421,509517,10811572,26555250,117565
14476305,1478470,20937876,13680823,3777524,76432728,7332219,8061747,118783,524933,10322087,24989028,114157
14162308,1314026,20672727,13596999,3788533,76347915,7335434,8049378,79740,447237,10740786,25154290,113532
14351010,1315582,20611597,13374562,3598129,75867449,7324095,8047601,82360,450439,10706163,26521725,110844
16545693,3369419,22963579,14770089,4023165,80876587,7944057,8894049,998288,1434786,13557942,30784493,128972
14591174,1507985,21097192,13788473,3800742,76646817,7371324,8079386,132553,510765,10354147,25148880,113631
14077348,1348197,20595321,13567265,3770005,75648071,7354796,8080451,92736,476197,10732530,25083131,110763
14472071,1407730,20657412,13463226,3557041,76034901,7365762,8073007,99010,487645,10742651,26493198,111806
14430524,1311990,20833440,13579438,3778830,75992200,6941499,7654065,40585,424665,10713940,26616922,110892
14385563,1255751,20834315,13580956,3787342,76275265,7342245,8041983,19557,406366,10207741,25737656,111398
14167695,1251958,20701625,13534823,3907464,76081251,7540933,8260430,26937,400960,10660130,25159690,109687
14343939,1238794,20494293,13281954,3571515,75966374,7375070,8109900,12470,392331,10672419,26610837,109090
14280304,1229173,20664749,13389541,3786302,75684098,6944506,7661732,19343,382052,10619427,26411073,108950
14307629,1246435,20657658,13360658,3770229,75741768,7316470,8031845,23529,389780,10180233,25782876,111575
14189670,1240118,20909703,13537194,3888770,76281748,7362355,8079025,26889,406793,10629548,25718105,111116
14453845,1239911,20608099,13367706,3677062,76569883,7576237,8290337,18533,399436,10858535,27244228,114348
14542498,1248097,20980070,13619411,3879781,76544615,7107675,7598026,15048,405208,10854213,27175770,114662
14392412,1239412,20801690,13559337,3785266,76588164,7357919,8085474,24378,397136,10157304,25744193,113693
