cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
42060694,30534139,65290282,41394470,31616218,151692940,50968669,55626848,4972884,6616743,62402058,208666411,328027
90000,34561,130257,70753,53743,305795,100907,104913,0,0,0,281238,324
1665200,159660,2409453,1770928,377587,2906527,815579,955692,88552,0,0,3195472,733
40850467,91957669,59158410,47102036,6532411,65604269,14485136,17386684,10593586,10847232,37074771,63988510,55439
36406648,29436068,49856793,34557481,9975950,70016719,11789373,13489891,2419060,3382044,26508913,78087908,117308
23456141,2302152,34137593,25612607,6278452,53076971,12114460,13354821,352752,740232,18846946,36596819,26880
22843894,1761420,33319602,24880356,5935400,48987739,11259988,12666494,133911,495868,17896961,35374196,15855
22800202,1661598,32816389,24654553,5825940,48736933,11324485,12753066,118515,469514,18085718,36135681,16109
23109363,1645412,33359609,24741272,5850495,48560496,11135494,12743636,90703,446362,18262503,37580183,16903
22918706,1672522,33134412,24729311,5927781,48646300,11279142,12501121,100900,449261,17837287,36110945,16532
22893107,1700971,33305988,24838716,5945871,48711898,11297807,12718263,126469,479913,17593255,35440520,16157
22733470,1585631,33089673,24763652,5934942,48464908,11260726,12682399,89771,445280,18046943,36204215,15914
22898928,1645161,33029836,24778588,5729464,48383376,11148504,12766940,99680,485356,18076310,36754391,16764
22963341,1631918,33261280,24859062,5953942,48558373,11105850,12316950,70199,463071,18098734,36803003,16794
23091256,1583201,33479028,24870171,6030640,48757305,11460408,12888416,82928,438327,17685752,36290077,16721
22658826,1569295,32936013,24600883,5932977,48279378,11298584,12727455,85773,434322,17972233,36064823,15193
23047666,1637421,33117878,24738266,5755867,47939373,11140676,12756927,82829,451462,18081261,36936423,16436
22977004,1601893,33213186,24779820,5929350,48223527,11090146,12298763,89888,432084,18014802,36882370,16125
22971774,1588542,33249296,24803607,5967675,48596108,11321586,12754693,80400,435737,17664860,36130486,16478
22902447,1669314,33281910,24858397,6164745,48343882,11481740,12909862,118480,476245,18383042,37044700,16684
23192446,1556405,33131236,24745893,5732929,48672668,11328664,12964925,89766,451928,18296779,37595899,17744
23026456,1506395,33263869,24778625,5950331,48152492,11143913,12369764,78243,423029,18046744,36858328,16850
22957207,1547574,33150783,24657547,5932281,48096280,11279760,12706525,82034,428577,17545637,36342668,15911
22654787,1497021,32981080,24726456,5964431,48602456,11361133,12785482,71373,405456,17822812,35582661,15840
23053005,1561558,33230620,24736852,5845523,48257439,11321271,12927927,79194,438321,18244564,37735131,17034
23097446,1504704,33285228,24779615,5935559,48318096,11115764,12327688,71594,412702,17984315,37006130,17033
22895954,1515339,33087560,24562228,5943954,48272123,11329516,12755579,70883,414802,17519775,35543080,16456
22687324,1521443,33041333,24727051,5954364,48398839,11290547,12711019,73722,432413,17815689,35603363,16310
22770833,1525847,32997597,24553226,5849811,48220737,11336887,12740534,65334,423675,17985994,36843357,16617
23123518,1550149,33399748,24822710,5883589,48206170,10985272,12576536,64437,412831,18035642,37200691,17196
23093276,1555481,33345467,24712681,6047849,48330499,11487012,12736447,68061,415144,17778568,36221722,16945
22644942,1479829,33180064,24688570,5954184,48216195,11334785,12757263,70906,413783,17749625,35560607,16128
