cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45265570,32981116,77493746,46904508,28027031,144770654,52282415,59785950,6893802,8222559,59919799,194175096,265710
109120,61205,157809,92492,57580,337715,109084,0,0,0,127163,307145,314
1796080,286679,2599045,1964324,373316,2970708,805441,936585,0,0,1794264,3017872,716
41051611,87856554,59427398,47360019,7133727,64459002,14422200,17320708,11772274,12334005,38468685,63995072,56084
33651079,29427437,46851080,32534193,9635775,69130197,15304338,16196476,2587844,3072611,18487582,51221785,92733
23325656,3533842,34135964,25820943,6181075,52414253,11685802,13163648,917396,1174257,18582988,36295367,29485
22660760,2703607,32791085,25115614,5750386,46427269,10948665,12323966,565342,984949,18249614,35103424,16830
22868097,2446880,33103902,25031095,5542744,46001786,10773443,12354815,464661,873719,18081521,35717007,17882
23002420,2592635,33201343,25155463,5779666,46261419,10782170,11947528,485294,878552,18131827,35898742,17475
22917464,2418791,33132837,25144594,5787856,46408407,10995150,12375333,441666,827739,17654662,34528758,16543
22673886,2414857,32950442,25105750,5841167,47009886,11175149,12539892,457921,851693,18299828,35083504,17793
22924001,2300927,33128202,25005476,5594704,45386778,10875620,12482421,381986,753141,18096410,36231988,18326
22801051,2357938,32968593,25012522,5863131,45049015,10951304,12111861,425225,799931,18054282,36236223,16442
22923964,2314254,33088440,25032816,5844450,45283688,11092805,12499845,354210,746862,17608324,35003767,17860
22634655,2113973,32980679,25044413,5862129,45500037,11137714,12537145,332288,698784,18022567,34988026,16854
23105950,2101725,33222544,24989278,5769281,45670150,11190818,12600338,295841,670889,18246784,37134360,20392
22911186,2180343,33073768,24961902,5838358,45577743,10910501,12238524,294508,680756,17879101,36388815,18492
22985568,2196161,33143095,25007973,5852533,45529844,11160774,12582082,338771,731139,17656985,35094187,17009
22742874,2199595,33143944,25194643,5867021,46076339,11137316,12534599,343052,724660,18142954,35049661,18522
23083030,2310854,33163089,25001360,5744746,45675904,11331776,12531061,344590,714397,18354550,37122141,18928
23180609,2153042,33526707,25137543,6109476,45636438,10972974,12360953,324362,707296,18260814,37667638,18069
22892976,2095101,33298305,25128198,5912698,45263169,11208701,12630545,252611,631057,17570336,35328210,17193
22726175,2055351,33150554,25133292,5906708,45265931,11230414,12640215,242536,623717,17701516,35251458,17229
22835850,2001267,32785298,24862368,5805475,45221449,11232884,12634052,219048,590116,17930861,36683152,17092
22783290,1982367,32950949,24817693,5785090,44402978,10808414,12403550,227738,595408,17870194,36574060,17407
22946525,1947043,33219385,24981594,5936075,45256663,11262752,12466276,225110,595297,17765352,36789357,17340
22656276,1987886,32907330,24787753,6020231,44987801,11415201,12828136,214731,587276,17634282,35243534,17256
22740152,1965376,32913978,24751807,5802534,44828992,11252791,12654627,215091,590226,17925113,36670487,17166
