cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
41816546,30622127,64968764,41873508,29568876,151201388,51032912,55266301,4904066,6667704,61539320,210776347,327822
99040,45531,143196,79209,56706,314917,107334,111713,0,0,0,298482,267
1638640,120621,2371150,1729827,379308,2862603,817488,957651,64137,0,0,3214581,854
40486856,99797875,58576355,46385556,8160528,68171374,15072420,17814549,10235586,10497002,36627253,65161653,35261
34225073,23232402,47506837,32549659,9405847,62393293,11414701,13914962,2390513,2873301,25041515,75314942,116713
24205652,2194813,34722917,25787211,6287812,51092835,11284408,12468113,209998,564516,18553927,39519174,28734
23153687,1550963,33639755,25126318,5920037,49865750,11283443,12716583,101489,441328,17608192,35513669,20129
22932237,1485780,33409301,25104794,5951715,50205563,11298728,12716311,99820,424449,18048616,36104706,20072
23238890,1490593,33465666,25064271,5743442,50017833,11143909,12767394,91160,417940,18165874,36974036,21217
23454650,1578039,33898484,25314531,6055660,49514228,11311551,12519927,114042,447591,18175089,37655044,19443
23110549,1508201,33585139,25128969,5943449,49911823,11298648,12726219,94219,415564,17598072,35416373,20235
23034728,1482789,33491448,25149879,5924197,50100258,11259609,12681613,91103,423287,18106096,36154293,20012
23210555,1509300,33445725,25070211,5725510,49669422,11125237,12772313,91267,430059,18155847,36856576,21140
23234902,1497478,33479741,24945948,5945825,49648412,11093254,12289791,91797,416431,18100161,36955377,20852
23360326,1468823,33927769,25310261,6035865,50281998,11504725,12953203,93615,405889,17651650,36114836,20421
22974945,1458753,33237809,25043875,5951475,49734915,11310544,12742812,85549,402028,18010973,36150955,19743
23238255,1491484,33524007,24974973,5721926,49400651,11102660,12720516,98351,414965,18108546,36998052,21170
23278890,1478036,33677548,25242987,5926700,49711696,11098489,12300814,92834,413429,18159859,36871060,20919
23154660,1497168,33415358,24917418,5934603,49887231,11300606,12723881,92828,407655,17574891,36059442,20441
23086798,1623847,33651244,25233049,6176613,50415815,11498739,12924207,94356,478652,18379301,36857726,20714
23608144,1536487,34057850,25330795,5725487,49568323,11300933,12953619,100056,429068,18379736,37493726,21628
23313211,1478912,33810222,25311499,5993472,49894020,11156859,12342806,92728,405640,18103742,36903857,20967
23440169,1502589,33992540,25504548,5951014,49729014,11310458,12759283,93325,415476,17681962,35557789,20587
23070603,1433002,33609766,25286126,5940830,49706567,11281367,12703311,75829,394954,17997642,35573684,19870
23324735,1465984,33746631,25295025,5850488,49862184,11316990,12734995,98775,412447,18147677,36959196,20600
