cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
48112543,35977340,77218660,45687906,29257216,139575475,59947639,62103501,7276294,8034873,58834397,180371532,293520
105120,56675,151772,87570,57075,0,0,0,21839,24446,123575,299456,224
1789440,274208,2588969,1953271,373837,2788986,0,0,190007,176286,1742928,3026812,705
41305668,95289097,59812996,47517213,7537694,66656881,14606520,17480702,12367297,12704531,38196326,60237575,49628
33372053,29020644,45981901,31588099,8879661,65724747,11995218,13005815,2539695,3391280,22496279,62438710,112287
23781593,3418222,34348992,25842192,6683811,52837864,12332615,13047565,616884,1070311,19444619,40108646,32379
22319565,2359789,32501045,24636484,5781874,45791054,10985500,12370209,438088,889698,17861625,34564980,15443
22445495,2016762,32317193,24473240,5697000,46018077,10982416,12346808,317842,740398,17893909,35965051,16194
22734970,2008479,32830199,24695322,5725940,45518699,10656710,12265814,280123,719824,18091751,36435058,17270
22635488,2064034,32705180,24573593,5862839,45137229,11128662,12320581,327439,722289,17751797,36226334,17285
22484659,2007575,32735679,24638151,5978889,45172306,11318512,12731772,298492,697902,17704834,35074135,16311
22498393,1956751,32554503,24431437,5757788,44758542,11165189,12553136,276368,675716,17904273,36460105,17127
22693338,1925349,32815882,24614545,5794708,44954588,10821627,12393610,228950,642772,17889656,36563484,17559
22693240,1919890,32794297,24636415,5872046,44809949,11158911,12376251,233394,656915,17766587,36444456,17423
22579307,1879575,32846932,24682754,5877789,45371853,11168370,12591389,223286,640742,17484706,35187441,17509
22692035,1879879,32811992,24705103,5919215,45515903,11421951,12835830,227845,639157,18186032,36754590,18128
22668222,1956577,32753307,24568862,5784312,44480135,10810228,12405622,222241,630337,17917475,36675144,18662
22695459,1866857,32794292,24578990,5917898,45031016,11259625,12454435,211709,604619,17632311,35909243,18322
22611781,1908312,32955230,24603683,6011471,45514577,11394497,12799434,222567,633787,17687996,35321586,17887
22628487,1947722,32589318,24531250,5955067,44700267,11240718,12661488,231040,644198,18199245,36680821,18656
23009973,1809976,33220403,24648691,5813175,44637258,11061579,12908633,178942,580927,18318391,38076292,19259
22684345,1817688,32780531,24577223,5926892,44839014,11262736,12490210,169405,566201,17640265,36079239,18591
22590201,1770099,32885862,24599030,5936419,44915296,11278451,12668433,169829,565040,17525825,35480277,18453
22566407,1822507,32832488,24511283,6037736,45264736,11439469,12835618,157892,562697,17859889,36848917,18258
22765773,1808655,32708475,24555275,5721020,44749348,11106074,12725816,168913,579789,17962289,36867666,19029
22825612,1823210,32995263,24666317,5968623,44771114,11117881,12324343,160309,568676,17922867,36988631,18912
22951694,1831983,33332825,24665559,6046174,45356964,11675117,13108306,178540,576995,17731949,37011621,19271
22378721,1758409,32615916,24456016,5928818,45081116,11276448,12683311,164491,558547,17931118,36102518,17853
22712648,1898696,32693573,24577478,5714813,44771072,11053476,12665907,229647,626300,17961155,36813789,19097
22673203,1754810,32749443,24519056,5915563,44289044,11036796,12236091,134384,545064,17835418,36854972,19178
22648494,1729585,32789505,24464988,5953397,44724694,11322067,12734081,138745,542819,17404123,36209451,19125
22249249,1705082,32482002,24400458,6032197,44732361,11451944,12863880,142362,537010,17836201,36064253,18723
22470854,1738709,32548763,24320931,5832657,44662232,11294345,12694466,153320,563496,17937181,36874895,19281
22695979,1708031,32846432,24531547,5847746,44875215,10915056,12516819,131039,537728,17867416,36945027,19485
22827256,1768951,32958290,24639897,5939860,44868570,11290019,12535074,152233,554036,17727224,36452570,19854
22389894,1677024,32558365,24291357,5933213,44590339,11281391,12685663,139665,538381,17622794,35513951,18382
22806967,1732824,32645009,24469028,5842755,45004837,11493723,12916077,162501,566888,18190231,37075592,19926
24426066,1641491,34250233,24113014,6427277,73363233,11415654,12713083,181996,590240,18663934,42886370,93808
806240,442021,1124174,766091,376556,3001858,762784,625381,112185,109012,694262,1458784,5218
752623,687118,1318704,841682,339541,3358556,651790,677719,207958,225077,595719,579970,1956
504341,157698,420046,431754,203369,2418775,636056,658129,67919,92321,793186,1326705,2866
4887535,977130,6900583,4071930,1960185,17336747,2456918,2828535,198584,390383,4220248,11698009,19697
12551391,9478877,17858437,11914367,4156056,38739794,5751383,6709153,1192144,1512288,9584899,23206251,32662
10746168,12646885,15325944,10850733,3150506,28247206,4540197,5559349,2001502,1835466,8820470,18606817,16685
11643910,9492065,16662399,11350093,3195594,31306848,4831847,5662315,1084207,1827580,9852830,20826737,18975
10761516,12755559,16232786,11811403,3094283,29099551,4543945,5664764,1621719,1884705,9300499,19803295,18449
11010399,9274874,15004705,10264369,3115522,28011499,4275649,5230813,1515937,1760096,8597132,20272551,18563
11493223,13733955,17447045,11895198,3356304,31051617,4934549,5831343,1605065,1644160,9434142,19046279,18353
10654164,12566533,15346004,10960928,3086254,29013733,4663483,5819870,1652209,1913445,8873279,20019324,17784
11540820,8810838,16143811,11025918,3185454,29050975,4238022,5332514,1070479,1805459,9379595,20969138,19014
5930740,8104062,8822252,6355212,1847681,17305765,2506041,2800091,525257,679363,4706865,11717075,11562
765715,284957,1065102,635091,348122,2591041,673762,699659,38364,62495,271327,1399666,2778
30330858,6388345,43424904,24804004,16653357,100197815,25855412,26922062,1133111,1525294,21629751,66602243,149031
26166934,1621151,36900499,22883366,7592778,120519659,14107584,15328994,183684,503051,17423022,48197642,189637
26523436,1987669,38902192,24040086,9349434,123346432,17600231,18661959,295806,657355,22387857,54529423,200994
21409067,2367908,30356563,17606348,11596850,67430266,19938610,20918506,390127,754787,21556260,51910705,89640
15141953,13734223,23695806,15039644,5926428,41918660,7773734,8360322,2589677,3059070,17160673,32732633,44002
11535459,3903461,16994031,9479956,6078051,26943845,10717571,11463416,718625,924109,13612512,31829471,29842
28010299,17621589,40903981,27864965,8419402,127996929,16606456,17363840,3811999,4716163,25706130,51426866,186715
28091040,16054119,41296585,27845101,8186778,134228528,16606687,17828621,3433926,4256928,24706118,49576627,208372
14370953,1436507,20796155,13800851,3844208,76912108,7435981,8166042,107122,525832,10873371,26264882,111406
14626669,1412459,21140101,13733725,3597932,76604302,7224770,8172862,90643,512581,10876918,26808161,113249
14539488,1335297,21018731,13711801,3829063,76833374,7225571,7725661,56216,466851,10790975,26733034,111781
14514872,1283034,21150726,13710636,3938605,76791057,7630157,8375468,14316,426152,10332511,26174961,109880
14389102,1313702,20791597,13694823,3939196,77230290,7421386,8147690,14906,439258,11019208,26653026,113597
14623616,1416401,21131407,13681349,3606200,76779770,7234610,8155730,80598,508744,10888677,26905176,111949
14561678,1371612,21009530,13676358,3823630,76738163,7226400,7745061,46914,473984,10896312,26973944,110193
14568990,1298969,21038143,13697964,3844480,77084825,7462931,8197516,15888,443153,10386557,25531652,111674
14240300,1285408,20799617,13689226,3938700,77138307,7612776,8349644,18036,457405,11027249,26152079,109474
14545868,1308748,21000047,13588148,3718920,77036580,7467887,8405228,31038,474576,11096061,27559813,111025
14475136,1331319,20921052,13621419,3845379,76610093,7254981,7763260,24030,445773,10767098,26815275,106074
14570093,1338068,21016760,13676965,3821781,77020266,7419866,8159813,31425,468219,10404617,25488165,111711
14191292,1259255,20733524,13642016,3833492,77230929,7440887,8167943,12400,439761,10789301,25355690,110639
14728924,1280712,20972097,13546901,3728287,76645276,7442259,8152205,15650,444581,11012002,27655444,109836
14587485,1295832,21021780,13675626,3815529,77039421,7225692,7811212,13479,441576,10800362,26953489,111403
14534421,1271993,21206486,13742901,3958410,76733497,7665242,8406585,24398,431122,10517075,25498109,109295
15185794,2275970,22030362,14798874,4162897,82519337,8400548,9268211,828996,1321499,13515814,27902062,115761
14645543,1412351,20963726,13635236,3605932,77306362,7454724,8180680,87986,505522,10977204,26913800,110879
14699689,1538902,21203444,13880085,3835764,77562890,7012970,7722141,149127,565477,10997369,26793962,111436
14717651,1536230,21422022,13926734,3928547,77469479,7616957,8359261,134871,545565,10550122,26171696,111586
14308377,1424711,20893635,13718289,3822174,77234468,7428465,8165588,86594,514512,10920107,25823537,108117
14673606,1580606,21007529,13719997,3602026,77014283,7423624,8140163,170962,588677,11025359,26806187,110391
14643531,1413833,21116931,13753778,3811423,77186246,7008170,7729088,94082,509628,10960727,26920154,112009
14710365,1566118,21259305,13893197,3837842,77614833,7465997,8194440,167633,585631,10641333,26135886,111149
14268722,1403125,21077106,13734857,3923827,77223039,7585650,8321296,85512,506306,10914853,26079580,111036
14689764,1517253,20995703,13757369,3603143,77372620,7238028,8180038,152196,576162,11078959,26893589,110575
14671054,1457742,21131228,13873809,3947798,77340842,7414736,7921290,109746,531785,11203261,26875953,111875
