cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
48775935,35073502,77249296,47216744,28328283,134572488,56943529,62050251,7225215,7945509,58414244,185579971,267598
94160,42640,136390,76482,54044,0,0,0,14381,16956,110992,283580,228
1683680,195501,2436390,1800775,376653,2724946,0,0,83874,76737,1594788,3037822,738
40564847,93289320,58737446,46416691,7584849,66115994,14667071,17569045,11686014,11885211,37262819,59726810,48334
37118093,29902903,50606531,34770715,9993034,74346689,13642274,14200492,2668601,3675767,26058624,72631271,129340
22848992,2772280,33357522,25397953,6099020,49160417,11688096,13090966,594017,1017912,18236031,35515302,23024
22463081,2141434,32913672,24834342,5802519,46311918,11012391,12407076,283995,698336,17815648,34751264,15815
22728287,2121658,32703539,24793160,5720348,46178002,11111500,12527863,287299,704193,17997448,36329314,19793
22867913,2222773,33062919,24918535,5761145,45325347,10741681,12344337,311194,720357,18021668,36522337,19065
22979038,2135909,33236877,24993271,5939037,46335506,11272048,12478793,356506,723927,17807393,36277508,20216
22648937,2032097,32884423,24881723,5859127,46033929,11132453,12527733,273997,655839,17811223,35077602,19323
22821488,1956883,33008058,24857506,5790197,45598755,11197552,12581265,236012,621808,18086248,36635926,19215
23089107,1962292,33358876,25157236,5802369,45835859,10824258,12434605,220101,618242,18124023,36877788,19848
22801654,1938329,32914034,24733771,5904486,44857981,11230231,12435317,214802,600046,17706415,36567265,19342
22711834,1801033,33066912,24944903,6017961,45731330,11405363,12825053,178830,551116,17715156,35348197,19789
22895197,1804952,33149338,24927146,5820270,45507791,11281195,12717995,156131,544313,17977528,36833898,21100
22932056,1742016,33219182,25006870,5815666,45372688,10834611,12460325,124730,523222,17911737,36759895,21324
23179635,1754655,33505561,25202003,5943816,46123095,11293888,12511241,123632,504201,17838093,36298883,22082
22928396,1784435,33318216,25088026,5916959,46114352,11261023,12685527,138150,521655,17538226,35411096,21404
22974043,1939951,33186383,24947404,6044125,45562256,11469371,12866368,227612,620091,18492664,37611058,22672
