cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
42287703,30677131,65419464,41260860,31844066,151142752,50604140,55247232,5158369,6781290,62154278,210659633,330112
103360,51772,149624,83793,57951,333897,110026,114557,0,0,0,309175,293
1675840,189407,2425203,1787450,376057,2842289,812703,952462,105122,0,0,3174850,742
40334357,89391195,58233583,46193409,6560158,64881797,14460033,17354616,10293154,10530936,36630485,64205520,52874
36570198,28919936,50178979,34769079,10018010,71090375,11774028,13439337,2649961,3645390,26728006,78617973,130489
23382928,2362275,34084635,25533338,6268107,52532337,12070135,13329989,358950,737375,18561184,36555341,23271
22922707,1913137,33370546,24882481,5917090,49354287,11228922,12643161,216987,573748,17811535,35298544,15828
22734473,1678895,32880631,24718112,5846802,49122225,11193528,12589166,116164,454972,17904594,35831911,14543
23229010,1782913,33538695,24851718,5821282,49324494,11082492,12706295,138586,499128,18250597,37561622,17780
23106486,1749827,33393198,24862779,5896041,50759202,11219109,12444691,116047,493448,17798687,35995427,21408
22866702,1723282,33245341,24709930,5904501,49378550,11228626,12652506,125937,481147,17693391,35278391,17379
22918889,1648601,32964102,24766643,5811783,49391590,11268434,12670925,115001,477631,18032795,36162859,18085
22978385,1706419,33231392,24712229,5817659,48612204,11070791,12490329,121887,494690,17998677,36847993,18648
23014058,1673529,33360875,24843589,5931846,49296385,11055016,12411003,107557,466553,17793897,36631754,18952
23080175,1664224,33522032,24880283,6017305,49389020,11421491,12853663,118579,472324,17724554,35357424,19196
22742011,1610439,32706396,24551456,5805791,49147253,11255263,12666776,92715,453352,17964995,36035906,18954
22999179,1656998,33245335,24606327,5855364,48943279,11146647,12569445,103038,464605,17980707,36976121,18459
22997146,1640307,33238623,24743832,5921203,49525505,11045846,12465135,103629,451303,17819160,36937696,20157
22813531,1663958,33184436,24717433,5934653,49265726,11273485,12691282,99005,463618,17524970,35370440,18426
23120706,1799512,33398745,24888534,6025945,49668301,11404628,12818178,144951,547641,18473326,37496461,19331
23179213,1697655,33458310,24686387,5794848,48784534,11250686,12677842,121217,483497,18148686,37446328,20046
23044943,1683662,33281097,24788425,5945801,49318448,11109972,12515853,141425,505462,17908255,36862672,19770
22885639,1639330,33298079,24783988,5922529,48934376,11237960,12641228,107640,473146,17607095,35499163,19809
22738279,1683422,33134269,24675944,5936809,49228173,11303676,12720270,131963,497412,18121913,36168769,19446
23258994,1668710,33414337,24808877,5830929,48877591,11085686,12714583,124039,494123,18280521,37537711,20513
23182063,1713348,33443499,24870558,5959318,49315659,11329280,12577548,145936,503544,17980427,37203312,19766
22774848,1543939,33109115,24596812,5927855,49100301,11292229,12707500,75115,426590,17559976,35459150,19053
22662267,1555691,33028961,24643526,5944128,49645619,11281067,12694144,73530,433017,18037399,36207273,19602
23126942,1536095,33257541,24799361,5732330,49838006,11127761,12760345,69138,432946,18096956,36879296,22062
23215508,1580250,33477372,24986376,5951212,49974219,11119803,12334933,75986,441070,18116295,36888176,22519
22968636,1616981,33343293,24682642,6024094,49069183,11431340,12831489,77847,438374,17522158,36190200,19073
22641542,1532850,32991044,24662453,5953462,49047273,11299715,12705126,68553,421559,17977005,35518571,18321
23014543,1558522,33272408,24748938,5819530,50117659,11300906,12720478,76865,429625,18052298,36875687,21772
23084648,1583679,33384076,24805276,5834893,49044475,10901907,12531230,81809,452983,18057476,36932174,20750
23011433,1578530,33340054,24780477,5955743,49206904,11330030,12548487,84905,444558,17887564,36142749,20379
22955050,1555708,33478440,25043736,6046057,49316390,11464236,12893832,77466,443600,18002320,35357396,19353
23077551,1591582,33244489,24658936,5710725,48761309,11277569,12914290,95080,459863,18252757,37524858,20787
18217214,1112823,26988910,18693460,5113276,66030065,9745581,10960380,111688,410396,14751278,32542034,78558
975130,518975,1288524,816795,375307,3198509,731602,562012,77220,72154,560500,1786551,4932
707175,611298,1279251,836559,324782,2753790,628503,700377,196463,225595,695983,769829,3056
757848,260569,739111,464780,206063,2439818,831664,848184,93658,114277,1058472,2149624,3879
8115696,1589832,11705029,7192421,3452431,31110261,3764649,4375403,127447,456590,6208344,17196373,39756
11261594,13985903,16482719,11494441,3420960,35943429,4874629,5672367,1545819,1793395,9167898,20075643,24573
11443575,5393698,16433283,10994157,3209059,33301923,4853370,5865418,1135209,1388021,9055815,19432346,17361
10764619,12727783,15720981,11571856,3061854,31612648,4453121,5470164,1620429,2188843,9313712,19541966,14548
