cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
41941392,29333410,64987498,41165951,31680865,150293353,51076748,55660549,4940359,6687805,61690361,209939887,326620
96320,46131,139399,76650,55931,313193,106363,110690,0,0,0,294473,244
1661600,166705,2403871,1768303,376756,3004240,813167,953039,82285,0,0,3159365,734
40921736,100891321,59207477,47129059,8125699,68144223,15015083,17750787,10512348,10734949,37124637,64976961,35277
35246191,24294516,48423722,33141348,9732780,70111085,11776263,13820428,2030992,2960631,25549990,77472010,119171
23413287,2321463,34160672,25719359,6268774,52214004,12075743,13309127,369717,730628,18624628,36565428,23444
22894377,1786862,33361032,24988138,5894433,49017986,11195037,12609162,165317,513487,17819506,35197067,15681
22832650,1724401,32866346,24766622,5783821,48766125,11246065,12659792,176263,509230,17971870,35943452,16291
23230128,1743993,33591400,24971379,5808148,48589799,11080384,12682741,166404,508174,18187398,37370003,17126
23046399,1697454,33313680,24885318,5917583,48675939,11232113,12453357,134584,467415,17739935,36131409,16652
22889106,1604462,33271730,24891456,5917509,48848095,11242421,12655611,94732,422090,17440530,35293385,14424
22681969,1508232,32988790,24704528,5905603,48616640,11218136,12628226,80804,388387,17783881,36078042,11699
22977788,1487507,32993834,24752375,5703231,49298380,11114518,12757050,62446,387934,17922875,36872796,13921
23048251,1496677,33350034,24961251,5898900,49421179,11028258,12234042,60814,374721,17846394,36674673,16364
23197867,1493225,33742229,25099607,6005133,50300146,11404849,12839980,70647,364898,17478866,36296999,16171
22916465,1490272,33348242,25050544,5939429,50216275,11308796,12735681,61479,372874,17952836,36132864,14984
23124666,1460184,33266851,25029239,5712235,49949102,11084623,12689594,63858,387561,17893241,36763631,16454
23211308,1465900,33529303,25098519,5924284,50201810,11063537,12260550,57220,371120,17971246,36914067,16876
23122022,1479633,33418060,25016616,5918176,50334994,11241058,12674174,70101,386254,17432992,35933722,16295
23043606,1566594,33611755,25191071,6144601,50512555,11447307,12861529,107515,423032,18168008,36852869,16608
23336465,1484497,33317615,25034464,5708345,49933738,11268073,12907286,63175,383237,18155650,37477359,17038
23109817,1447409,33403030,24996237,5946838,49465470,11134275,12344387,68421,372134,17853237,36721544,16326
23147811,1447674,33456911,24998300,5935952,49512077,11264294,12687673,63166,367798,17417510,36126428,16118
22626209,1407134,33002524,24811158,5929716,49675980,11269495,12687884,71115,377930,17565963,35142327,15703
22986196,1415100,33264426,24775209,5831520,49446621,11261337,12864452,68856,372148,18031570,37528911,16448
23265894,1436762,33589801,25149109,5948444,49961538,11147336,12365107,58737,363458,17936964,37026099,16582
23053027,1410169,33337959,24905232,5932912,49759666,11288628,12708981,50870,343938,17473157,35729909,16061
22764955,1417300,33147770,24915251,5911201,49554003,11228616,12632784,59049,356208,17604318,35320785,15584
22965685,1420232,33191957,24835902,5819433,49671334,11290269,12702950,44001,361544,17946531,36835172,16083
22864301,1449064,33120511,24743020,5865329,48415355,10913770,12529320,60369,375320,17834487,36860671,12926
23036000,1462746,33281038,24719917,6049512,48963162,11502269,12745678,61860,363105,17615049,36213082,12835
22661637,1400438,33192343,24764416,5951308,48742578,11310855,12733751,50477,361026,17585133,35631068,12088
22750430,1415415,32755171,24599479,5828480,48873031,11271228,12683732,65068,362437,17767718,36777907,12513
23090654,1432687,33428187,24860804,5853240,49018098,11145337,12575243,64561,370576,17945720,37044732,13504
22913257,1419180,33219049,24825495,5976924,48944370,11106369,12523043,60498,369707,17662170,36841150,12822
22801340,1456066,33383553,24820344,6046629,48904680,11475825,12896721,82306,388497,17615436,35502932,12483
23077322,1635061,33188001,24750638,5848808,48803369,11531388,12970329,160393,465182,18180065,37539219,12713
18404350,1329032,27387677,19086316,5117107,68447649,9787854,11018352,125025,423130,14373790,32422664,77624
974614,473828,1310197,817616,392558,3193645,710619,468060,51438,66279,720367,2671595,6031
727262,689661,1308024,722531,327738,2736686,679001,705749,199158,195770,424307,789184,3961
547016,198018,750358,466806,324536,2925932,823583,850482,101334,127157,1097586,2216962,3100
8447621,1534996,11864987,7227121,3504033,30747362,3882377,4504690,199878,525989,6621945,18094943,42366
11791803,14162876,16721489,11911858,3395832,36453396,4744034,5588602,1517236,2300299,9690098,20767877,23443
