cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45388986,33198523,77692318,47078396,28049610,145500748,51840139,59462833,6904961,8229426,60134096,193368709,266626
106400,57665,154093,89010,57546,327716,109335,113830,0,0,0,305928,270
1761280,247629,2547851,1908902,376780,2751657,811095,950556,133401,0,0,3114726,710
41471151,86504130,60065947,48061823,7083720,64201100,14343690,17251420,11550867,11833523,38497414,64162767,38441
32548088,28199692,45292226,31651292,8840842,65914464,14008984,14885379,2304163,2879914,18594236,50321748,85167
24520972,4188502,35587879,26421837,6970292,56106970,12610750,14137975,634515,1043933,18821863,43023673,43062
22391580,2260233,32569054,24680970,5771841,45934066,10975637,12366119,404202,813345,18032261,35242093,15991
22606199,2193908,32439561,24574158,5531590,45296618,10739555,12312661,376205,766664,17853969,35707925,16647
22752574,2300792,32876432,24827399,5796728,45715280,10817715,11975264,378031,776745,18102248,36116422,16613
22686345,2062237,32815112,24814202,5790387,45972992,11019934,12399703,303924,701164,17489384,35203422,16365
22456243,2035405,32685167,24836784,5935729,46469897,11234349,12614437,296079,684340,17993177,35418002,16041
22680298,1980267,32613288,24633794,5592166,45251301,10859342,12460678,281676,664514,17912326,36174698,17038
22731336,2054723,32922890,24800910,5880365,44992182,10971742,12156261,317785,680786,17924001,36244681,16910
22664033,2097407,32755606,24653341,5856610,44865326,11114264,12499543,289018,684873,17453955,35709154,16458
22368097,1936856,32538642,24606150,5854068,44805053,11114554,12520315,275569,646734,17667984,35036801,16090
22712919,1895611,32843740,24556649,5776303,44799838,11196467,12803379,237368,611642,18050027,37176155,17840
22727564,1869411,32846558,24743196,5885156,45182084,10978113,12184960,207984,589045,17949032,36621068,17985
22705969,1865698,32864595,24721625,5864856,45249217,11162784,12570019,220451,582250,17436037,35514382,17144
22475761,1893214,32724023,24738589,5879208,44960289,11159620,12559605,247857,608347,17729322,35126467,16888
22784812,2024446,32963526,24682465,5853011,45286535,11159394,12568522,244715,672378,18217534,37208547,17880
23078493,1911436,33302540,24885087,6008405,45159036,10992373,12369009,241772,613144,18312046,37806585,18685
22850125,1870361,32910177,24698271,5881929,44940797,11189184,12637929,215545,579688,17464950,35358653,17898
22401180,1839455,32568508,24591339,5888513,44674991,11196188,12592685,195848,566188,17854086,35267216,17183
22627709,1860173,32589126,24454403,5727314,44403315,11185851,12570978,203165,564641,17793750,36557916,17410
22766220,1990396,32861492,24705185,5792497,44506304,10825821,12432491,238470,609938,17934727,36718619,18893
22795844,1810228,32945028,24716621,5921356,44598530,11287831,12507628,178161,539294,17648313,36090216,17906
22615678,1768486,32900763,24781474,6043031,45140966,11436480,12845121,174517,544533,17859601,35417892,16826
22763586,1784566,32672979,24527206,5690385,44477471,11243278,12668034,161322,537509,17845426,36775222,18295
22790522,1782098,32924496,24725914,5931642,44668532,10841885,12232650,163660,540899,17823748,36618695,18614
22767002,1797802,32971153,24696747,5923654,44812381,11254578,12650479,164700,522105,17415692,36082010,18506
22590363,1787502,32841699,24571270,5925442,44806926,11288287,12740690,170558,536943,17683748,35559220,16872
22810046,1734523,32758747,24671510,5821101,45018520,11464914,12879803,152769,523076,18067674,36866275,18620
22800701,1798183,32970149,24774631,5910801,44681532,10837115,12249418,153600,517376,17875376,36841844,18536
22722554,1768272,32912322,24747325,5937886,44673232,11277739,12659143,152346,520696,17426303,35967059,17805
22543131,1802742,32979493,24822055,5929603,44947575,11253638,12681513,167464,543973,17748905,35551285,17776
22674179,1814133,32604955,24649566,5799632,45122783,11264225,12690752,186508,559188,17907474,36718558,18432
23019769,1854771,33179702,24814651,5923256,44824310,11047348,12441992,190424,567679,18076549,37349651,19747
24004743,1958990,34580718,24924485,6170058,63009570,11694896,13440065,226451,617862,18199258,40269860,60743
4761914,374907,6790862,3864468,1159562,16689635,2120749,2288459,144080,209101,3168885,8774863,44215
570984,331383,479018,349673,205156,2633612,623604,635617,128002,145356,830857,2109843,2787
903314,509390,1213917,761765,220025,2161885,225182,468566,128650,119678,825904,2189546,4808
3022475,756088,4155593,2715380,1228348,11946530,1704096,1621148,159448,253514,2421413,7472841,11999
12502344,6025104,18412798,12674958,4680699,41189637,6171680,7065731,1213136,1604462,10738267,24652355,37777
10962762,12773321,15889156,11225056,3041035,30083743,4539144,5569701,1705728,1990897,9549823,20229730,19082
11283489,9843564,16368401,11406895,3098440,29420676,4299245,5378025,1178471,1926295,9673378,19225911,20021
11892297,9854837,16858112,11763017,3233189,30455365,4783406,5726190,1595707,1448147,9481293,22117196,21953
11231902,12936020,16329758,11807933,3207620,31311315,4527906,5515747,1696279,1981133,8752393,18376973,20905
10477903,5428822,15106472,10585320,3149021,29588077,4847217,5713921,1180160,1464221,9338210,18876049,19465
12104380,13517787,17208565,12626425,3086821,29358040,4264949,5593943,1698634,2446971,10153275,21823660,21861
11622178,13576835,16503168,11584749,3250363,31183176,4667802,5402912,1658420,1920976,8844625,19902583,20297
7524915,8954435,11773314,8245842,2354666,22487365,3426836,4161425,598093,776107,5279767,13792610,15256
355303,174808,786186,621477,341306,2593970,674153,696062,77476,102644,824635,690605,2367
26934047,6011916,37332502,21583574,13683372,89329899,21497817,21515758,1179244,1273637,13478216,47185259,141542
26822573,2135431,36818029,22206500,9080484,111188808,16377949,17942906,319864,751832,22280192,61367887,166352
26484025,1644130,38530715,24574343,8261363,131675678,15936263,17377145,195854,498209,20871189,50527942,225578
19446837,2914093,28528569,16524140,8212071,64963938,16197887,18248238,564744,995905,21353614,53554385,83237
22731737,19480070,32071115,18259787,8944380,55754791,15466813,16863061,1176909,1493892,19822714,43059546,77909
9335904,2517422,12733093,7762914,3922267,25571672,6484743,7071654,507471,549801,8467986,20775197,24571
27526134,15948394,39362142,25641671,9265335,111752275,18356582,19468147,3168766,4037582,26853372,55514259,161605
32876394,20885225,46442846,30816137,8621345,143021485,17585871,19108390,4067942,5198400,29644223,60034643,241085
14457610,1455229,20926661,13734021,3803251,76696093,7155616,7658441,27698,494408,10812520,26520051,104902
14488831,1455740,20956052,13696103,3802942,76775307,7376818,8092273,12385,482724,10360713,25225035,106965
14327862,1426723,20972722,13956487,3792220,77938242,7370649,8101657,16617,494276,10937783,25198504,115385
14821783,1447746,21206389,13866837,3668954,77618728,7369488,8092829,20036,496113,11072304,27149354,117544
14614321,1432262,21087729,13963831,3893972,77747505,7345462,8056631,12919,487491,10860968,26627903,115541
14383234,1411376,21024968,13846135,3783118,77497332,7346740,8071252,13994,483151,10362978,25028825,114306
14327792,1412844,20905903,13852067,3774549,77525416,7331381,8041088,12384,488243,10791586,25285923,116190
14563784,1430640,20810519,13657839,3545869,76969077,7324405,8055760,8479,487246,10820685,26575211,113738
14719799,1462800,21300885,13964713,3911827,77795788,7157431,7865071,16640,481221,10842053,27131194,114392
14563764,1497115,21264484,13947667,3885555,77561101,7530018,8040394,21210,492354,10609416,25779904,112569
14325501,1477052,20920024,13812364,3771653,77629328,7361403,8088543,14804,499274,10849969,25817454,116145
14535407,1431812,20791423,13687702,3558824,77075442,7152941,8096786,10674,487791,10838411,26476369,111709
14361352,1447123,20750307,13584114,3768553,76321652,6938768,7646269,12060,478049,10779888,26427944,106978
14405458,1430826,20998894,13723546,3892439,76545184,7569153,8309237,18625,477807,10325040,25756278,107249
14253638,1427677,20834220,13603247,3777991,76201442,7318118,8041273,53576,486702,10575279,25068959,107814
14247941,1400877,20628405,13608724,3770698,76573569,7562958,8297378,62793,500556,11084702,25824163,106914
15070055,2137451,22142784,14733963,4067643,82547922,8282568,9036321,757507,1241360,12947706,28116433,111926
14514069,1418614,20961872,13698676,3779686,76831064,7129016,7845913,28590,469637,10605570,26640533,111158
14534192,1439999,21021146,13785212,3765123,76759365,7320727,8055877,69495,508264,10372984,25192756,112413
14558765,1623568,20997087,13954193,3782423,77145118,7536762,8252154,169430,617103,11172420,25847820,113309
14596245,1525129,20847244,13671874,3544554,76532927,7116091,8054236,76645,534243,10934884,26630836,112454
14616520,1615991,21130001,13909247,3792749,76815927,7136461,7628148,169631,607927,10991615,26470072,112109
14719381,1348123,21233866,13954699,3774679,78080885,7322252,8039399,10469,461405,10416432,25874547,120882
14332764,1378984,20938562,13924204,3765067,77826829,7314512,8034391,27400,478599,10632220,25048277,120374
