cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
48867613,35219333,77382202,47312675,28246827,135079036,56877555,62079040,7234444,7990551,58363308,185378623,272690
105760,57142,152921,88472,57283,0,0,0,20950,23471,124390,304389,252
1713040,217091,2478692,1838325,380281,2838938,0,0,99820,90108,1636220,3064816,764
41044280,95670383,59431875,47084491,7550714,66756273,14648299,17547296,11997042,12275203,37778875,59797580,48752
37554522,30114114,51386666,35113645,10054085,76021835,14084152,14444338,2536317,3362117,26123795,72544800,132702
22804007,2628409,33269846,25288532,6112612,49601130,11738650,13137202,537216,959579,18117134,35616794,21642
22676649,2162061,33029699,25066322,5814112,47605803,11024190,12400548,330862,730286,17893231,34665152,18063
22592646,2109091,32711648,24571527,5730672,45906595,11120700,12513469,316811,689757,18017949,36369267,17433
23100268,2125517,33345974,25058153,5879057,46172518,10931664,12347475,334245,692075,18289414,37108785,19045
22814268,2012765,33008422,24791217,5843693,45988068,11087735,12486374,283818,647778,17492438,35642463,17793
22501850,1949596,32798830,24820420,5868679,46253663,11160605,12549723,258979,632209,17749917,35043159,17281
22848501,1776718,33042379,24813624,5806438,46086709,11244419,12644583,181265,541055,17980902,36680348,17198
22925474,1843940,33132344,24897631,5795635,46186898,10822140,12407417,183079,568546,18110420,36864523,18775
22776293,1829560,32943010,24760736,5897341,45776700,11211046,12402682,183763,546975,17689370,35843865,18464
22712856,1796021,32963864,24788239,6008445,45909886,11392159,12795286,163281,523087,17718007,35334586,17833
22791025,1740196,33003633,24790808,5819970,45600559,11273628,12698978,140745,512722,17908946,36732455,18557
23096048,1772205,33300391,24996574,5838656,45624856,10897466,12479585,130735,508265,17954931,36908999,19377
23081423,1758077,33317678,25002214,5946236,46164807,11283303,12505114,125719,481619,17714810,36139745,19090
22779907,1708337,33163319,24855059,5924598,45804782,11274437,12683267,128353,489555,17676307,35401356,17845
23047645,1812761,33103761,24858713,5932952,46050737,11470188,12893163,128076,544118,18342855,37483572,19664
23102965,1726869,33307308,24909127,5822644,45352756,10893035,12698815,126662,506996,18127443,37687407,20135
23069800,1719869,33358207,25061424,5963623,45759237,11319475,12515452,123061,492300,17698548,36317395,19878
22778638,1645939,33164221,24893968,5930872,45638839,11230874,12645049,104643,465716,17585445,35409139,19018
22738148,1628631,32679568,24679848,5805737,45303422,11267817,12701379,106044,473529,17870365,36185942,19532
22999391,1708468,33227616,24727025,5929472,45119934,11065982,12479156,127373,492388,18079787,37397560,19496
22819951,1730524,33028070,24775206,5922014,45304050,11206282,12640247,130525,501267,17440573,36008173,19506
22568298,1727319,32931037,24701360,5909657,45523015,11236988,12650545,118572,480304,17697658,35453624,18503
22576728,1678239,32836734,24687612,5915791,45383471,11218936,12616719,126830,493553,17870039,36037519,18647
22943945,1719139,33012492,24858424,5713699,45377613,11060399,12707488,107033,477669,17884322,36840980,20141
23131602,1803062,33460275,25153731,5942992,45387612,11071796,12300761,104100,498760,17878876,36937060,20013
22989588,1698397,33401522,24976982,6059321,45921964,11484933,12924062,114963,493454,17473369,36286667,19144
22655122,1722686,32721888,24741275,5922222,45586828,11275818,12676785,125528,496125,17806200,35988564,18723
22892926,1643298,33105515,24733267,5725752,45118973,11099643,12709062,108810,484955,17871016,36789138,20148
22935657,1635297,33089372,24862154,5929469,45169991,11068197,12263112,99786,460543,17854112,36873313,20026
22982553,1641615,33188992,24791818,5946728,45389968,11302094,12737518,110208,470720,17470277,36282365,19027
22565873,1649951,32844224,24734500,6071204,45589565,11491498,12890507,108545,471159,17869277,36160696,19325
23033420,1680751,33300152,24845742,5702763,44682716,11069970,12917692,119431,484699,18030829,37438669,20354
20887194,1432744,29783950,20637683,5367106,65964808,9939744,11252719,127409,458342,15258143,36511354,95043
860907,288144,1271779,769011,380704,3119325,757399,785563,142920,147887,547149,897143,4707
488238,610356,987259,832659,343157,3511495,676585,703802,182652,164996,576103,559907,3115
746685,314058,1010329,451806,205155,1927434,627179,860265,98977,120584,1034874,2826171,3652
6550679,1350041,10393151,6660784,3251201,29412283,4004572,4303835,251110,518129,6222079,15072020,26868
11474522,9412821,16164971,10790892,3347269,31354216,4949629,5916556,1177727,1637992,9328850,21059442,27567
11232356,13978916,16957084,11941460,3269764,30225783,4831009,5897823,1582771,1861717,9018380,19676223,18040
11299716,12864905,15618532,11001140,2977830,29209337,4618888,5698022,2163406,1943011,9220376,19538596,18263
11543048,9688777,16573496,11196858,3232481,29197470,4443976,5261219,1128280,1652596,9601026,21408191,21329
11338620,14112700,16877882,11939200,3169273,30733683,4690046,5705579,1611482,1887046,8482838,18903797,21063
11134454,12598612,15573143,11240804,3182491,29756551,4533586,5559923,2124046,1933654,9208861,18541185,20076
11621007,9858263,16560178,11407807,3075079,30474934,4789391,5727125,1112385,1379338,9637071,21641756,21338
10840239,13449440,15951252,11554151,3087605,29879534,4159911,5314711,1947384,1951217,8996719,18552854,20747
4641206,628010,6542988,4494370,1555365,12567340,2111616,2335659,530294,608423,3857861,9499397,10435
2363013,349518,2616559,1366550,627875,8940190,1737105,2233724,136180,199685,2775595,6220699,18663
24098406,5663627,45634099,26191924,17191876,98267781,27999826,28908073,1235815,1888598,23201810,52357490,104929
25339663,1334448,37019614,23464316,7262785,129689845,13937668,15459306,65750,428859,18670250,48577897,193051
