cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
35124797,24417399,56957591,36411059,26538758,129173145,51685298,55894918,4569595,5352119,55337995,173524974,275708
11338287,3091171,16358874,10037959,5615575,34036981,9879403,10302502,1288614,1635196,10686419,31163599,80890
0,0,0,70762,60980,302821,114054,118511,8998,11968,113698,0,0
0,0,0,1871234,365835,2846632,793659,932752,41181,47000,1559015,2656802,0
33319720,29335472,48387573,33902283,9579986,62076344,18026964,20517447,3834052,3991715,28589440,60903431,28685
27398114,16236655,38089605,24761940,9784567,52932351,13852087,16114235,1740857,2508566,20676035,54251173,83497
23318572,5419730,33523106,24578778,5197270,55075633,9436910,11024793,1022265,1106109,14599621,36996191,62802
23224548,1945238,33649382,25252829,5888547,51260419,11194800,12622283,239080,586661,17488677,35073416,26414
23210253,1832260,33515717,25132685,5932080,51308179,11457132,12871351,178865,547846,18374283,36169364,25680
23153424,1791970,33477976,24751032,5826525,48988117,11110193,12529393,172880,544314,18011257,36923417,21003
23074683,1783983,33341707,24809614,5926932,49390625,11070268,12525836,166144,528633,17792144,36696918,21207
23057309,1911139,33572573,25024392,5953051,49393562,11277883,12701679,218142,577803,17574728,35493193,20594
22727206,1664358,33089970,24726783,5897810,49869202,11237161,12667943,122082,483606,17955431,35416179,20901
23129858,1649427,33190446,24545226,5833957,48543887,11315957,12716335,130068,477805,18064113,37367963,19291
23016251,1696018,33285850,24737875,5927421,47847868,11107401,12545873,121015,497069,17717740,37027692,16602
23107619,1718090,33381250,24857557,5928502,47850032,11269818,12701502,129381,503544,17428485,36076245,16620
22891394,1742282,33295277,24991343,5947263,48399693,11287097,12691129,149761,510250,17691496,35381126,16938
23139472,1675810,33437258,24954692,5798980,49712282,11253667,12697958,128657,485653,17935813,36806472,20481
23484234,1701982,33981066,25309285,5941415,49871723,11148075,12558966,123859,498314,18193429,37285847,21951
23270053,1674553,33636132,25129792,5924535,49853967,11245477,12665102,116970,468656,17480597,36080278,21256
23242233,1795119,33816764,25373585,5932379,49651714,11288582,12901404,184777,548462,17960772,36020481,21767
23057298,1657006,33365727,24882623,5813766,48991924,11270512,12689144,123897,479458,17907746,36778000,20580
23344135,1667716,33660120,25074970,5924702,49216869,10842897,12459580,126656,499026,18072002,37439876,21406
23175742,1654075,33509552,24988629,5889747,49384432,11253030,12469829,115508,472912,17635159,35881110,20987
23097021,1638781,33549841,25100302,6021416,49605647,11414519,12808672,119312,477211,17736971,35273282,20224
23012197,1665423,33277427,24898643,5787164,49146219,11236193,12665662,126646,503429,17913885,36707126,19761
23287912,1689880,33661168,25109185,5810901,49140886,11027660,12412869,127187,491102,17877614,36669802,20674
23225248,1644895,33577420,25083819,5922715,49827274,11097034,12522223,126705,487929,17734890,36896637,21102
23018266,1743453,33467507,24915489,5918755,49674033,11249825,12684038,127182,494221,17523774,35431457,20788
22947164,1673580,33184263,24802757,5947870,49942580,11496896,12905357,133428,495954,18154803,36766205,20465
23169056,1715592,33434105,24850862,5807047,49235213,10850401,12460162,125712,496053,18018081,36899084,21027
23047447,1698115,33374878,24801531,5950859,49659076,11138660,12563975,126491,485406,17717368,36773297,20869
22883131,1643618,33262545,24748257,5916467,49654323,11240162,12658985,112545,471239,17508853,35415948,20754
22783387,1623060,33156829,24725216,5931819,49648741,11271137,12687039,117414,481266,17932367,36041471,20282
23247480,1650688,33377548,24797402,5809529,49420798,11070220,12696383,135401,494197,18197444,37477667,21517
23090221,1650418,33317765,24802788,5918989,49673003,11245828,12464942,117918,471657,17680889,36859073,21318
22912221,1628051,33274010,24743609,5910894,49903548,11290823,12706185,117021,475166,17532615,35457234,20168
22681721,1692897,32978451,24623997,6011345,48972315,11402823,12804928,137359,497999,17859033,36077746,17595
22744515,1675069,32908893,24439139,5818538,47987757,11310355,12752039,128755,487685,17907992,36738036,16631
15273554,943149,21037708,14176678,3816999,55413303,7409685,8308166,121476,391057,12067830,29492095,94182
1177601,498315,1552273,1016394,505719,3670829,959690,785720,167731,175375,652038,1401282,3915
510761,530241,1009580,862966,348727,3474319,677344,655276,141634,169728,977839,778044,3033
765398,247686,741806,314623,81482,1917515,621693,633422,84491,108701,808758,2147697,3887
9152788,5972384,14363801,9389078,3905119,39310402,4795629,5682490,750395,1135682,7895903,20071622,39535
11792455,9406967,16554040,11575546,3323479,34488982,4790089,5576073,1134285,1317396,8765160,19365848,20909
10665396,13895319,16014882,11197735,3211242,33171541,4796125,5749881,1552339,2298155,9469935,18255238,14748
11029729,12768792,16046208,10712888,2876512,30399797,4547498,5546073,1605641,1820253,8805953,20958905,17424
11924177,9462959,16557584,11599686,3377816,34558499,4426640,5468982,1456745,1286797,9011544,19636893,17166
11152128,13657635,15890288,11018543,3119818,33259153,4702594,5714728,1523561,1873454,9186017,20302262,16712
10638316,8923089,15861413,10853409,3164623,31251347,4444780,5362888,1116436,1326330,8255262,18190865,18041
11479383,9744552,16229984,11484050,3133312,34053208,4974233,6003571,1546005,2047939,9756503,19603999,17481
10790939,12657017,16251710,11449706,3127235,31723650,4237919,5255952,1513309,1772999,9077458,21020433,17245
2516382,447949,3175173,2162211,922891,7508010,1230881,1368490,59217,81320,1607358,5621687,6345
7110300,1185980,14796950,9456483,5217482,39218157,8462467,9283437,277379,517026,9355491,15875786,55491
19965446,5339815,36813098,22376599,14501515,91966182,23379403,25041802,1233217,1770707,23221626,48139518,87266
26346770,1246697,38023910,24004337,7350056,134120085,14211337,15537042,33832,459583,18982534,49894611,223861
26263939,2253346,38063843,22465598,10285329,102752621,18836614,19650205,326037,824575,22734711,60462499,158954
19670259,3935527,30099218,17187971,9396068,60822184,16914901,19746001,685669,1036305,22264752,49975380,77983
14664120,4751996,24891123,15497031,5680125,55991653,10024459,11389172,1298820,1595005,14050300,27051067,44705
13658465,3857880,21320586,12785027,7616816,47573064,12126427,13134979,868216,1198786,15064396,34879745,46580
29970459,19006047,43282157,29651691,8336664,134952762,16746592,17935899,4415940,5368615,26741558,51841814,213834
25577815,13275796,37857012,25588352,7545627,122612763,15043523,16145403,3144914,3874927,22779650,45207571,189528
14532949,1375484,20823267,13516455,3583538,76550340,7414409,8149609,46584,455099,10735194,26671805,117001
14609036,1492104,21118801,13748985,3834000,76528567,7013076,7737254,98696,501126,10775064,26720100,115503
14497390,1464793,20950789,13594192,3799063,76022183,7375722,8102542,92598,501443,10257196,26018959,114722
14345115,1470133,20949309,13647564,3824545,76132394,7646521,8390635,109599,515506,10773684,26038354,114558
14429820,1450710,20643271,13459704,3710323,75937172,7442434,8375127,65614,491911,10870006,27434007,113990
14499057,1439343,20932872,13631974,3817229,75889538,7000601,7717689,74586,480421,10750853,26885388,115174
