cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45310055,32328836,77430476,46669080,28001443,144657615,52409401,59908282,6970457,8220881,59737701,194633855,265135
99600,51830,144696,82417,55922,299734,106329,0,0,0,117740,292857,213
1764800,244146,2553331,1919269,372934,2764422,804964,929350,0,0,1731620,3016738,748
41037210,85262070,59408001,47376329,7109641,64036810,14385353,17291937,11237508,11852337,38224841,64211372,57981
37180854,30492667,50821432,35237695,10208377,76107194,15936426,16398831,2400494,3048334,21354357,61705952,108354
22903115,2660574,33530178,25264255,6152375,49496981,11700848,13214467,617461,1024673,18682192,36546994,23439
22598282,2225570,32900457,24990503,5769198,47454285,10943401,12313909,391289,787347,18065171,35119628,20275
22878414,2358355,32855294,24879262,5538980,46660651,10949109,12331894,498441,866857,18161157,35835365,20158
22941653,2127057,33145299,25091030,5815203,47126456,10637552,11986892,351191,734154,18064108,36059450,20030
22921382,2050119,33279177,25015641,5901122,47292140,11176613,12573828,308293,672890,17618854,35356829,19806
22561553,2073329,32878644,24852711,5802753,46883478,11027941,12414063,351740,719156,18073824,35334996,19158
22839327,1982864,32821359,24762475,5615897,45894715,10916843,12514950,310743,663106,17982775,36332939,20277
22858507,2028602,33108514,24972359,5853136,46190964,10921860,12123465,299242,677067,18026797,36298621,21254
22834697,1969388,33021026,24872460,5863778,45886764,11148706,12545582,258604,632891,17534113,35627441,20248
22476633,1797015,32889113,24666556,5990203,45724817,11347209,12732896,210250,556610,17926480,35781822,16818
22918131,1797060,32971094,24803854,5672281,45895424,11003752,12615645,206484,549182,18104643,36638432,18391
22788720,1846408,32961178,24827716,5891723,45657585,10965391,12146282,237867,578869,18025181,36419162,17079
22841108,1826726,33017322,24762262,5889030,45888726,11170121,12574936,230555,563474,17654228,35858237,16751
22519003,1822950,32791342,24727263,5872032,45721053,11183671,12579652,216973,570920,17885162,35116558,16720
23029933,1912287,33078157,24801290,5884615,46118548,11349760,12778857,202225,592453,18468545,37898934,17776
22952689,1823801,33123205,24766426,5978563,44871883,10981247,12187033,198386,532149,18192619,37361485,18603
22645827,1812865,32755701,24500536,5902693,45117405,11258768,12660683,199563,528860,17488937,35870589,17186
22495678,1786802,32779058,24700271,5901753,45105175,11197719,12606043,193336,518275,17775652,35270074,17125
22588208,1845887,32697589,24500958,5784287,44854362,11194392,12610595,256133,584086,18070591,36640021,17447
23137067,1753248,33398741,24990569,5930374,45438651,11065196,12464977,162196,500428,18182499,37315976,18332
22838521,1717826,32963513,24629753,5900929,45080461,11243443,12662850,170660,497581,17568011,35966383,18407
22458063,1720909,32705778,24613014,5916689,44846209,11267849,12675908,163029,490745,17774217,35394345,16562
22655355,1677236,32771080,24527015,5823481,44829597,11274181,12677154,147242,469866,17965113,36791344,17724
22789598,1696057,32953699,24704416,5802865,44642004,10839862,12450099,139875,468692,17943413,36731802,17759
22815874,1702142,33033415,24773881,5957623,45076490,11306130,12503436,169528,494022,17786790,36109132,18949
22654359,1686956,33023446,24792303,6047743,45369673,11469746,12881187,148386,476648,18005536,35463249,17502
22686877,1687591,32749022,24559136,5733571,44650134,11223405,12641726,151333,484847,17970743,36630753,17649
22828435,1750641,33031792,24758391,5814079,44764097,10851718,12451632,170744,500750,18013517,36715614,18131
22957599,1760413,33205532,24891492,5923996,45130565,11250841,12479466,168894,490405,17784331,36133219,18349
22638471,1744926,32959412,24662974,5925512,45148461,11275111,12704388,171779,513822,17815376,35462053,17702
22741083,1729027,32675045,24543960,5799686,44897949,11454770,12846736,149225,489324,18129709,36756787,18275
23030658,1757431,33223063,24784390,6028154,44997540,10855498,12249139,146503,504396,18224105,37586156,19341
23901096,1477719,34350991,24308913,6424843,72895330,12292003,13539706,170792,513214,18465348,42723291,92543
733858,402357,1272469,828300,397948,3000269,756897,785083,137827,148851,367767,685504,3492
484949,523152,986106,684395,345455,3450408,659152,658034,145659,208710,1000663,1519284,2910
963992,304107,1003329,593756,201443,1884900,402882,636127,91179,119530,1024284,2821373,4478
4208072,1074840,6512966,4281750,2114807,18597888,2645956,2707951,103323,255022,3334251,9277523,18415
