cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
41712539,30491328,64764578,42190884,29374112,150603061,51174617,55275842,4945277,6691047,61305350,211086886,330987
103680,50934,149707,83902,58086,326376,110272,114818,0,0,0,306445,251
1694000,159459,2450653,1813407,375267,2933843,811331,951132,91968,0,0,3185798,772
41746084,96011094,60369184,48332422,6530336,65706284,14492777,17388391,11159105,11341599,37801180,64088905,55429
37206896,31176679,50826552,35271847,10208434,75895811,15099110,14973371,2185682,2982039,23939306,64925545,113824
23262502,2135685,33879877,25229920,6326479,52816482,12055291,13618012,326175,687083,18667872,38268012,19588
22731562,1593006,33059632,24826812,5958317,49975434,11294965,12701297,126054,456523,17832769,35548605,15506
22832889,1565905,33024595,24683888,5816029,49716095,11277434,12703281,104938,412703,17957788,36809383,16052
23328127,1667856,33672253,25111091,5980211,50177228,11156949,12603983,158697,470928,18375962,37711314,16813
23002224,1453985,33217574,24809338,5926415,50598759,11250692,12668945,63883,362536,17483111,36023354,16472
22616498,1470857,32956192,24523710,5944243,48658911,11289391,12716767,80158,385968,17646717,35536693,11897
22705026,1422892,32654475,24566744,5879724,49128217,11367135,12778495,58411,362851,18019174,36432827,12328
22827930,1455401,32957807,24483150,5839271,48365629,11135667,12550378,67624,383548,17838315,36928502,12625
22888013,1462622,33101562,24715882,5979135,49209615,11157672,12580672,55835,370874,17786049,37007794,12714
22790155,1418072,33359287,24754639,6089134,49333504,11545912,12985084,63249,367238,17686036,35713842,12236
22598247,1383109,32566278,24501769,5850641,48813088,11351123,12775037,76343,379011,17869298,36327290,12339
22816712,1423452,32984828,24485059,5855737,48289147,11154886,12587601,75869,383589,17927373,36968388,12901
23155480,1386457,33443896,24966944,5953659,50697052,11127640,12540450,78998,374444,17811478,37114547,17036
22796462,1395463,33130431,24676231,5991420,48888671,11395350,12840866,58205,359640,17522262,35687518,12334
22933435,1525858,33091513,24646292,6080260,48926005,11535257,12960748,99423,406814,18458664,37914056,13134
23234163,1406477,33616970,24990846,5864521,50059899,11166683,12780122,57932,360203,18263427,37742725,17601
23008738,1397521,33330389,24886822,5948457,49951788,11113692,12339504,58972,361841,17956119,36879193,17080
23037704,1413450,33364332,24898303,5963672,50392506,11333758,12780331,56313,368255,17571743,36313066,16549
22858594,1396427,33274001,24924550,5982624,50444926,11395795,12823837,71407,377016,17786326,35718525,16346
23144268,1395492,33382091,24813412,5850540,50000583,11317255,12931878,58981,361993,18226594,37777980,17000
23101111,1424079,33419478,24888149,5954338,50323165,11130209,12387850,76588,380248,18027876,37182425,17053
22961459,1366887,33284387,24863184,5958425,50173081,11310715,12761342,50268,358631,17450566,35478969,16517
22758127,1382312,33188059,24903729,5961814,50212647,11322194,12758223,58431,362036,17965394,35677671,16489
22820334,1385215,33022386,24667377,5814669,50001981,11305067,12748794,52847,359840,17897220,36792735,16653
23131087,1462829,33464203,24903438,5860250,50078655,10963867,12619314,63048,374321,18003881,37123266,17207
23159106,1497340,33443973,24882443,6033723,49884354,11461875,12707814,94065,399227,17745501,36163454,16681
22651153,1465706,32926804,24728524,5936149,50025056,11285349,12702119,88556,400773,17836926,35447909,16261
23012525,1492949,33089774,24686389,5730979,49423192,11300397,12722421,95727,407882,17929344,36897177,16731
22898814,1451743,33085352,24617961,5956965,48721761,10965763,12400810,80652,386731,17953691,37102932,13008
22856688,1555109,33087194,24655121,5985646,48806096,11386326,12590783,123218,426661,17702949,36358601,13023
22673007,1526882,33074765,24687011,6093242,49011931,11532769,12949006,109276,422096,17916089,35637125,12140
22989539,1536358,33014951,24458390,5747645,48588910,11590955,13003147,117608,421534,18210582,37703416,13494
15698160,1026798,21715492,14667933,3996050,56616453,7476582,8146052,163929,397768,12458339,30106165,96723
936413,402174,1243500,855891,390350,3167790,758219,799075,144785,139039,386065,1419670,3804
530544,683988,1338836,904197,341910,3679833,620166,637424,171675,226233,720412,779229,3154
819265,382650,824299,509294,190538,2440422,805520,822189,155789,178672,1119677,2313131,3840
9968627,5820349,14921279,9550837,4202093,39860569,5272225,6075910,771451,1096056,7718177,19880998,42632
11636120,9436188,16496788,11357918,3367039,33568211,4823531,5878444,1119762,1298573,9055063,21086418,16560
10604271,13837677,16582872,11710315,3147812,33064523,4664995,5693989,1606041,1870839,8790938,18131842,14540
11339521,10678662,15463238,10950757,3088082,32526524,4651198,5656381,2170701,1905901,9660097,19969250,14488
11692045,9746330,16655662,11408037,3216185,32473954,4384967,5453034,1092055,1769296,9714516,21570711,15717
11146623,13743041,16517995,11952002,3233381,32606231,4764339,5688915,1634352,1880380,9091652,19920906,14892
10431459,13007229,15617822,11168022,3184444,31847553,4587966,5674580,1637675,1850891,8822857,18586537,14490
11923238,5479213,16418170,11334263,3248686,34101045,4800921,5658385,1104334,1819478,10210261,21234530,15355
11222760,12793647,16221993,11414813,3067179,31544403,4212035,5382629,1659572,1838219,9667080,19841502,14567
1274934,408903,1706943,1242929,650834,5982934,1012658,875461,56745,124553,1737790,3793546,3868
13105642,1893421,18387548,10551239,4654970,39742178,6195587,8646411,449849,697120,11978830,33820029,69601
28133780,4901138,38263759,21055789,10382980,80960115,19280176,24350082,998442,1580759,27215682,79667368,176151
