cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45090803,32765496,77209242,46523630,27992472,144627194,52591165,59870658,6876882,8178132,59772645,194276742,265296
95600,47471,138599,77941,54719,302473,0,0,0,19745,113217,285075,240
1750800,220316,2533549,1898031,374800,2759643,792316,0,0,112488,1694281,3027567,712
40889973,85962743,59225036,47158633,7126444,64073417,14370666,17254053,11316856,12277244,37877659,64480050,52704
37321499,30377798,51166833,35533978,10257751,76611769,15881678,15649523,2259439,2957260,22861192,62014196,108976
23158916,2737596,33757331,25429981,6228711,49224839,11859974,13392395,627951,1028589,18876385,36982835,19050
22718731,2323681,33174541,25208399,5857175,46290038,11107228,12479696,429992,825788,18283014,34961471,15146
22842041,1956426,32857234,24937959,5749798,46598701,11138168,12533510,278808,638565,18134822,36388437,16045
23193511,2021552,33388447,25147233,5846863,46057260,10827268,12313564,296476,666637,18252126,36996127,17228
22809072,1972461,32988985,24889490,5850410,45424635,11109353,12523679,279336,626623,17494179,35751559,17040
22624297,1974421,33147993,25035804,5875278,45271103,11176048,12580264,303799,648944,17737020,35052388,15931
22814500,2074864,32810411,24943003,5760990,45219597,11165685,12568912,347137,685481,18003603,36477678,16410
23020353,2025553,33251171,25139443,5784151,44787679,10800555,12434339,292784,645458,18013863,36749792,16612
22955414,1990694,33156999,25035220,5902596,45111422,11214860,12401672,271781,620100,17738792,36540484,16725
22751940,1796003,33292296,25019981,6001499,45544112,11379418,12790908,192350,525329,17683192,35215402,16379
22806255,1859545,32768629,24844498,5785040,45108511,11225480,12626781,228996,583164,17981187,36607430,15114
22882026,1858258,33088372,24966904,5787447,44574544,10774356,12381464,216757,560102,17938037,36598896,16681
22957776,1809563,33137241,24934526,5915194,44942503,11048867,12267918,186632,518222,17932402,36876334,16677
22801994,1689768,32985139,24782244,5917379,44561138,11244720,12643911,147736,473539,17338903,35312806,16036
22861062,1771643,33140289,25040788,6103091,45046377,11434331,12837720,176270,513184,18245159,36727145,16411
23028657,1640672,33273011,24785596,5693244,44289401,11269099,12890213,115051,458380,18020268,37412424,17917
22884929,1682680,33144994,24947502,5929120,44865068,11052989,12275909,109809,470360,17861047,36771517,18965
22984170,1655759,33178808,24946004,5916417,44926819,11240556,12650447,109416,452521,17335830,35373220,18142
22587573,1611179,32892549,24875157,5925901,44980405,11274073,12680769,104662,448580,17793508,35381385,16659
23047572,1632127,33039697,24725233,5797336,44567382,11243542,12645988,104129,455447,18004933,37496356,18830
22951003,1713119,33166698,24921873,5923987,44904827,11053666,12466546,112815,465835,17629377,36968184,18089
22744752,1569109,33007845,24820422,5924757,44706979,11241780,12658108,109223,447047,17296644,35284261,18374
22537779,1595442,33001931,24795173,5921633,44598832,11265606,12699795,109805,451449,17586586,35438245,17642
22748298,1630924,32718014,24724721,5823777,44630625,11288798,12715677,94712,446672,17762913,36825572,17802
22989803,1665768,33155992,24805581,5805056,43893261,10888733,12539151,114704,462235,17736448,36928606,18676
23038956,1581750,33181378,24821459,6041688,44911719,11493753,12711221,84005,428481,17556001,37014679,18520
22542973,1581863,32841084,24789751,5938715,44696107,11289349,12692387,103346,445586,17507530,35375428,18041
22783504,1544981,32714830,24698908,5816889,44647347,11262261,12658602,96922,445670,17780805,36964918,18846
22853704,1594005,33019539,24790762,5809845,44180615,10842076,12469888,102032,447662,17800808,36799199,19673
23045089,1600285,33248050,24972463,5957844,44778946,11341581,12564060,113956,466048,17697920,36973730,19429
22779112,1644768,33163003,24962326,6046327,45057420,11475274,12901182,120150,461865,17565678,35475348,18105
22855591,1649888,33078536,24737815,5825497,44456897,11523634,12946952,120354,474802,18084561,37470223,18109
21363397,1266177,29807260,20830364,5353322,64484559,10124329,11051556,138755,475777,16445873,39080065,103819
881644,353632,1189041,810504,374931,3146613,526217,444951,94197,147256,803113,2103531,4063
941955,710389,1305213,858726,351828,3508390,678864,656768,133535,141574,406248,774518,3920
526630,167200,728175,590993,318972,2819801,817788,843678,95006,121539,1094188,1398666,3067
7051133,1405527,10232566,6342833,3077234,28565223,3960789,4265664,195723,384298,5192491,14557765,30526
10882166,9822489,16043163,11203337,3544832,31333164,4696990,5689963,1542481,1885936,9401706,21935470,23414
11438944,13595652,17127797,12037290,3316010,30135752,4615524,5788566,1667442,1941163,9526749,20292759,17470
11279550,12872106,16352150,11565798,3233218,30751641,4699987,5637956,1663645,1935048,8984572,18778069,16342
10753020,9642239,15531698,10732600,2919407,28336921,4581929,5544645,1581336,1398093,9204738,19994316,17893
11943329,13380192,17193956,12463586,3263973,29600446,4465744,5604739,1647150,2367599,9887983,22448389,19083
11104790,13485342,16236245,11474945,3263074,30829420,4661076,5626813,1626594,1842525,8459204,18278627,17803
10980538,9668863,16474594,11131591,3177169,29507866,4715399,5758930,1586003,1414203,9536478,19969483,17266
11354645,12809371,16041920,11975321,2892748,29283965,4373749,5587766,1659949,2437433,9588174,20824172,18016
4260829,4371703,5787472,4092343,1344912,12713318,2158025,2312264,76316,194165,3579378,8418632,8331
1448347,482187,3714376,2871792,1277566,16349029,2419060,2634751,124422,137551,1831106,2504007,4439
32627276,6435103,45186103,25047026,16845099,91144831,24087506,21530702,820165,1360562,29758312,99878286,190535
25762109,1333417,37473157,24002064,7331957,133690239,13741469,14820718,126839,553890,19245801,49421881,201214
