cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
48143471,34963954,77288985,47394271,28321967,134249932,57034062,62048128,7261778,7997084,58289268,184820399,266312
102400,51940,148016,84790,56614,0,0,0,18500,21256,120776,298978,272
1778880,256073,2573833,1938524,373209,2768911,0,0,152208,155048,1728184,3018439,726
40739752,92192819,58992666,46680022,7553082,66227248,14592727,17483668,11852956,12195056,37590210,59964203,47160
37257848,29874477,50858478,34830041,10027386,75828916,13095361,14266153,2608293,3737707,26112538,72342484,128587
22864231,2985300,33304455,25355890,6109199,49056874,11726461,13130705,612298,1080375,18171276,35683109,21519
22568830,2457575,33040231,24962327,5786677,46838319,10981355,12359091,475554,935054,17956254,34586834,16994
22682091,2201431,32621794,24747003,5701043,46958350,11059986,12434991,346696,784934,18106289,36112410,17353
22978432,2135692,33191146,24964510,5817801,46688727,10688878,12260019,273802,724383,18233110,36826783,18689
22933640,2133976,33138794,24945292,5876182,45937526,11145674,12551511,304716,742903,17611680,35849571,18664
22536024,2108804,32948641,24766890,5873530,45847296,11179432,12601381,299567,734926,17823348,35203557,17002
22613989,2029549,32521234,24549467,5764364,46012049,11171006,12558968,277286,699524,17910241,36468840,18059
22921023,2037179,33071912,24894488,5790327,45417678,10785538,12406240,247316,700405,18022814,36813060,18609
22814688,2059669,32955441,24797194,5894481,45635305,11202153,12388152,225880,676917,17792253,36421358,18390
22667480,2018750,33116051,24923497,5990030,46096993,11353776,12763355,259290,686464,17744225,35119935,17320
22696816,1932335,32596387,24618575,5773309,45852415,11188946,12583672,221972,659834,18006430,36575225,17686
22811511,1962219,32972305,24758215,5789791,45236179,10805644,12397556,202382,635817,17893457,36599012,19282
22856038,1931305,33033789,24811043,5917555,45499858,11252628,12481745,187025,610114,17700782,36758578,18889
22716270,1931744,33004924,24755843,5929340,45582397,11264963,12654784,187904,619404,17502831,35375924,17761
22889833,2000745,33137066,24907077,6049874,45928832,11469781,12884792,180155,666786,18381797,37468530,19135
22938492,1905694,33076481,24727769,5811087,45078517,10875433,12709514,182501,614082,18118569,37477648,19455
22843145,1870007,33017869,24753773,5960992,45765504,11332833,12514488,154700,578486,17658893,36751221,18829
22685325,1865451,32946258,24678146,5932699,45571704,11264464,12682425,162490,584001,17369928,35364800,17443
22508290,1804069,32548996,24594396,5922811,45589754,11267655,12679671,148915,570307,17873480,36122497,17916
22995255,1826800,33161194,24732558,5820897,45324705,11048560,12645746,155150,581732,18127585,37442295,19211
22910028,1877446,33079244,24829119,5945832,45679324,11314653,12503585,142905,574813,17731080,36322808,18632
22599327,1797288,32906948,24600930,5922675,45770008,11277860,12696501,145029,582989,17585747,35329904,17790
