cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
44710409,31292590,74666240,46357428,27758975,146390252,50846643,59270037,5747580,7648360,60584097,193491584,286686
100720,50307,145733,83793,55342,315863,105072,0,0,0,118311,292406,266
1752240,285460,2534881,1894667,379538,2823014,818611,945640,0,0,1672547,3065868,777
41461658,87887400,60018403,47978117,7131886,64898676,14421730,17317655,11390538,11934250,38516060,64588900,57804
32128105,27985582,44928626,31339566,8603610,65330059,13889609,14553171,2632777,3128944,18525635,48363055,81507
24758448,5384751,35907191,26669368,7141181,56721247,12977125,14475295,918239,1189838,18527891,42963385,40300
22560734,2652352,32619234,24842067,5766034,46506944,10960402,12331719,544995,970062,18135259,35109507,16643
22477069,2335125,32404229,24317242,5638732,44642129,10904235,12491796,393294,769056,17852920,36318309,14301
22790994,2552921,32882021,24741674,5842186,45851947,10883779,12076918,452380,854817,18021371,36480479,17692
22746305,2415416,32906689,24757884,5839925,46203161,11089090,12480760,429099,808580,17541143,35522433,17271
22572560,2388791,32875149,24950241,5966872,46456853,11287506,12676667,423964,804714,18163776,35673186,16929
23043779,2381010,33327415,25084879,5639814,45910680,10929211,12536629,404702,800125,18182913,36423802,18198
22896255,2335496,33144500,24953263,5880938,46286961,10963418,12149721,381919,762098,18051212,36338020,18467
22809790,2185871,32988088,24770142,5876350,45779773,11173591,12595578,259649,645308,17509093,35393655,17882
22533956,2150366,32825108,24820685,5890506,45877038,11196304,12602088,264506,639691,17786049,35208230,17773
22960212,2096869,33220242,24951761,5807497,45719396,11246487,12842300,245826,610677,18198385,37348778,18932
23112099,2122589,33419211,25167992,5918546,46140618,11069194,12273078,239376,629534,18113958,36910989,18644
22970321,2121283,33261257,25063798,5924501,46028193,11259422,12670206,256522,647394,17616715,35300938,17925
22505394,2024259,32824892,24777980,5904704,45857669,11210404,12616700,230292,598640,17916945,35315712,18112
23011574,2045349,33131359,24809007,5814535,45689368,11279200,12689145,188639,630425,18246955,37494990,20073
23189409,1958692,33511063,25030080,6042653,45782421,11060959,12477562,212568,594018,18315083,37966376,20315
22794921,1903949,33260480,25059281,5982069,45203148,11320894,12740129,201256,572949,17460141,35379892,17340
22589710,1871247,32696811,24744723,5926217,45310138,11269125,12683816,182658,554212,17958559,36107949,17262
23008313,2035715,33256547,24924142,5715446,45516732,11069453,12685724,243815,617762,18060326,36845494,18771
22918376,2174445,33060616,24831917,5896780,45732228,11027535,12246451,269539,624226,18010612,36724870,18852
22967132,2249174,33303837,25018205,5947297,45877811,11310745,12730930,332702,694906,17698248,35387535,18444
22549834,2076285,32817848,24836205,6034002,46032295,11419853,12818012,259687,621843,17970016,35944901,18189
23093381,1989921,33366637,25040552,5718923,44971549,11097308,12731641,216012,584729,17983424,36895174,18596
23186681,2053404,33583723,25321925,5942174,45978360,11095700,12293666,234690,608631,17914715,36660279,19727
22946389,2118688,33263831,25034306,5950343,46245310,11290026,12695159,258765,628532,17609151,35345760,19085
22744694,2147512,33097840,25043948,5936058,45917295,11296870,12716659,293093,655327,18066990,35402674,18530
23146719,1968347,33246522,24930950,5721966,45575255,11264186,12813419,207839,580729,18150777,37360937,20353
22894912,2033194,33053856,24854183,5907550,45795304,11051685,12256341,243358,612955,18087890,36833254,19983
22803188,1918764,33000195,24716030,5926354,45430821,11293856,12714060,185705,557282,17569839,35464252,18529
22733860,1953593,33119829,24977797,5966417,45969220,11305727,12726143,223936,593701,18055756,35460784,19645
22891060,1971734,32921448,24733542,5695907,45543697,11267302,12682520,233832,590118,18020232,36799264,18962
23081454,1952962,33393626,24990174,6052001,45429029,11087027,12504737,202125,582198,17943096,37345144,19224
23854879,2078629,35296976,25233440,6516751,74576942,12410902,13824367,272916,643037,18117026,39614498,77164
1194991,502831,1879265,1135808,404172,3277956,873173,1035922,131613,155063,1522929,2401503,10650
975775,671444,1020486,409521,81519,2310488,678232,693788,195473,218229,963591,2291707,4618
776553,377970,1049480,639261,313538,1857902,183286,192007,87380,138427,873531,2198051,3673
4709457,1296000,6778441,4403239,2079246,16676061,2429011,2670563,190292,312885,3026523,9136524,21452
11962912,10135823,16873825,12202915,4313622,39457987,5787429,6764393,1213363,2087715,10107391,22871498,34550
10603311,12626416,16123584,11294112,3195772,29813016,4816104,5726690,1206845,1448973,8409513,19900454,16753
11580524,9943831,15750636,11489613,2869476,28436585,4119655,5532362,2144127,1896399,9619882,20064285,18259
10990970,13749949,16120536,10961272,3222600,30340197,4494578,5202434,1563368,1827711,8952557,20552437,19047
11027462,9145306,16607335,11942974,3201919,30654629,4880226,6023044,1711371,1486104,8963043,18709160,17840
11547167,14018841,16201467,10996951,3165565,30275962,4646770,5655740,1626722,1882982,9826355,21222850,19628
10744870,9122689,15944519,11260352,3075619,29308462,4326896,5428240,1115876,1378869,8751178,19013515,18022
11310769,13494504,16265609,11473791,3141189,29510691,4589635,5462657,1616797,2297350,9432831,19986478,17590
7390552,8997017,11285865,7772115,2185634,19545553,3188949,3792902,581026,747012,5296504,11899859,13236
353275,172050,518868,486464,338409,2589046,675089,698372,75146,100189,841019,1439048,2399
28931182,5466893,40169097,22469883,13757154,81736737,15399872,13685762,720101,1553416,26011250,84983393,174651
25723646,1736863,36416555,22261759,8893039,112777347,16408099,17457060,383070,748135,24242457,59765797,176458
26600624,1751374,38684424,23957869,8643664,124115684,16328201,17697098,139467,482312,20711131,53776271,201932
21159587,2938271,30725009,16851295,9600044,63135022,17073611,18683609,439303,904183,20795974,55309810,92797
18178221,8917533,27802126,16334904,7527998,47447868,11513018,13400387,2743893,3256570,18820140,41999160,56798
10485221,3384496,15158038,9082144,5422369,26558240,8502797,9196365,556862,659395,8776966,22103951,26602
28030226,17417457,40904898,27712503,8926199,116816846,17960522,18592472,4471894,5185765,27300057,53651593,170694
31835209,20187315,45804172,31115991,8532302,138745181,17420244,18784611,5358966,6259165,29700574,56218331,227370
14578467,1489076,21075906,13814082,3823302,76939270,7192886,7910960,85404,523049,10617697,26679740,114670
14487840,1459798,21181246,13907245,3810129,77233051,7372643,8086678,77906,508969,10375334,25285425,118035
14287356,1509657,20887856,13795575,3769478,77014590,7342095,8081839,89396,528541,10880722,25346317,117541
14858279,1423518,21269725,13839864,3683805,77668971,7374089,8097058,30372,481650,11016072,27202979,120822
14735135,1334774,21218065,13749926,3790763,77135536,7181421,8046827,15804,436289,10779863,27436643,118200
14357567,1345355,20977048,13689894,3793747,77222927,7371211,8081354,24086,435614,10245924,25150454,116992
14207507,1344129,20769940,13580912,3791876,77176022,7371576,8073409,17568,449767,10715820,25828452,116793
14602838,1369719,20876453,13691400,3577237,77453894,7172508,8105014,10945,461579,10882028,26718597,117131
14677432,1368557,21166804,13769488,3901500,77354712,7258070,7883752,7029,461740,10796130,27202002,116711
14721197,1444058,21457041,13983320,3922959,78407143,7377012,8096292,20636,487040,10603648,26019570,120604
14480038,1402628,21174493,13894420,3802508,78720060,7392365,8130010,29276,495036,10971863,26143152,121216
14698947,1418389,21047432,13836122,3571789,78162145,7155546,8093527,32444,484811,10817485,26554277,120576
14571608,1379826,21046872,13735223,3791233,77367111,7156569,7676698,15763,451166,10782875,26605820,116957
14524883,1389505,20997194,13726251,3790720,77587346,7372706,8089655,23907,474986,10354154,25812745,116250
14318920,1365499,20989402,13784970,3915412,78038688,7575588,8303734,17608,460591,10861833,26077083,117341
14763339,1419146,21092202,13773694,3680855,77747945,7357889,8098296,15049,484284,11067332,27401151,117567
15716499,2579456,22394613,15027228,4115222,82861038,8153310,8861211,1146924,1630946,13620190,28941596,123944
14807320,1692958,21383680,14027824,3818678,77983458,7389137,8115001,172072,624244,10614217,26100736,117817
14296975,1575379,20893638,13812982,3785812,77252653,7364237,8093094,79258,543565,10681356,25150525,114863
14768495,1614101,21354485,13907857,3703571,77725014,7407260,8346391,155144,603017,11219994,27380888,117779
14674156,1536226,21175453,13852713,3789830,77387600,7148545,7664888,109832,553074,10930977,26745183,116927
14689540,1553087,21190798,13874751,3794746,77491824,7380041,8113590,101959,563936,10535678,25992436,117585
14254216,1372906,20829488,13703776,3796478,77259957,7368697,8095675,21376,469788,10583385,25304704,115696
14455245,1397519,20886003,13588801,3677453,77406378,7346861,8085656,15480,471339,10861428,26778165,117529
14690214,1373358,21260752,13796895,3810802,77342660,7164816,7880868,15333,470936,11032216,27217245,114786
14654036,1409070,21142647,13796983,3816668,77884878,7378076,8098115,20454,470360,10401093,25338990,117497
14419846,1385985,21087616,13865621,3906652,77942058,7374886,8111422,15271,478297,11081197,25889671,117178
14451124,1454518,20937544,13635113,3689482,77772493,7389353,8088253,21574,473245,10795236,26531351,116887
14573097,1406286,21044565,13723506,3680484,77277819,6958763,7883275,22812,458587,10799245,26707761,115553
14550260,1375217,21032558,13717429,3802473,77655890,7389281,7882824,7484,460687,10597730,25854348,116003
14492246,1454369,21121842,13879768,3919888,77857279,7563097,8273650,26851,491338,10854694,25244076,117075
14547630,1431124,20766126,13522749,3553694,77164946,7360786,8096809,20143,489173,10850810,26633208,116575
14536227,1338728,21000712,13694323,3803288,77376209,6949910,7657414,9106,446477,10739182,26510972,116719
16639213,3767028,22865584,14695785,4011854,80289262,7983195,8803904,1012272,1590352,13364971,29988933,124512
14523473,1571185,21208169,13897634,3799122,77765664,7378909,8097670,126867,589953,10809314,25322261,116986
14671972,1501587,20928144,13752706,3690818,77805160,7604483,8313408,91071,535793,11133034,26601207,117103
14843009,1583121,21374940,14038007,3794590,77735127,6956850,7682642,166127,594046,11025660,26778376,119397
14754679,1511587,21319977,13985586,3798082,78081828,7371869,8113708,80070,534751,10455310,25908500,119057
14386301,1646134,21282353,13992824,3806885,77650080,7353614,8070518,146704,596015,10734811,25172488,115252
14575081,1519719,20871504,13812850,3680440,77929885,7364124,8103398,95004,544568,10948248,26358634,117361
14930761,1557993,21630812,14068118,3812577,78011352,7173609,7893654,114531,569743,11146636,27196304,119994
14745507,1376837,21250181,13900499,3798109,78243819,7361943,8086502,13961,459880,10374341,26068797,120547
14211618,1369377,21006749,13737552,3791489,77694520,7369208,8087857,19122,479229,10592198,25114087,116150
14642503,1411017,20933396,13747844,3814344,78031003,7394910,8113489,19018,485157,11066549,27321177,117744
14551992,1339473,21007463,13714710,3673962,77330818,6955028,7874090,20903,455751,10803905,26650593,116965
14845211,1403760,21432948,13919418,4017303,77872758,7738142,8317809,20569,469496,10523498,26427615,116537
14312720,1400630,21184597,13835372,3822207,78000162,7409542,8128241,22188,476077,10639983,25270667,116343
14414437,1371844,20682537,13631013,3683401,77854525,7383666,8125061,28138,486838,10884071,26592759,116758
14557620,1267731,21071334,13755295,3689283,77230831,6956904,7892197,22271,439872,10763871,26579184,116554
17282342,5120217,24328689,15628883,4040109,80170948,7834454,8477973,774067,1446310,13569756,30727886,133948
14389297,1534225,21036642,13769399,3798937,77315428,7393210,8120995,95494,544006,10368838,25110655,113710
14526482,1498359,20794516,13818014,3809678,77514526,7588709,8314347,120163,541372,11080453,26649370,115876
14725774,1542843,21286976,13954403,3695948,77804346,6975805,7912398,68835,539776,10975599,26819222,118865
14539337,1409041,21021754,13710204,3798283,77346052,7379712,7879500,19332,467429,10583045,26484886,117122
14417615,1381184,21076513,13736285,3804954,77396529,7357588,8078366,24165,466702,10360419,25268532,117186
14216114,1285378,20556931,13559698,3785388,77007638,7351968,8080811,12492,435883,10765800,25967568,114980
14759249,1428195,21348857,13820705,3682209,77438614,7142305,8078028,20777,481666,10968787,27127573,118111
14553448,1336269,20991289,13707058,3781759,77178574,7319691,7837254,13741,450876,10580830,26669755,118120
14419895,1349881,21030915,13706258,3805042,77567409,7392516,8103436,19383,471428,10377527,25344076,117236
14477179,1404877,20929580,13801227,3818107,77826112,7403228,8333158,17608,478794,11067192,26723095,117296
14553682,1399007,21018454,13618760,3567414,77257549,7168640,8099828,21821,463492,10819227,26714548,117302
14603800,1445847,21105463,13741107,3915786,77118055,7358598,7856533,25287,475467,10772290,26417490,113817
14438148,1376326,21107584,13728743,3813037,77355996,7384416,8116573,13041,456060,10589669,25372819,115753
14304974,1382611,20655912,13667431,3763178,77581428,7379834,8097493,25825,465467,10822883,25841293,116955
14606223,1421305,21138969,13766218,3579975,77466085,7163693,8109163,15350,479475,10834100,26564754,118330
14522086,1309796,21013855,13675644,3796174,77177769,7158452,7670543,15345,439655,10758782,26661195,115923
17015131,5232320,24324415,16370677,4231780,81759343,7812132,8603652,609707,1237681,12636686,28754757,131210
14714771,1618543,21241369,14070243,3806514,78126939,7601436,8314257,161884,614886,11227501,26097766,121184
14830054,1549050,21403912,13962797,3694116,77968908,7179199,7913488,90308,547243,10988003,26866853,121051
14761524,1597236,21352415,14021578,3800180,78168683,7152314,7823367,152694,598209,10796476,26484268,120668
14705115,1548063,21265400,13952419,3792289,77769552,7344757,8068017,108135,561182,10492383,25224854,119936
14513970,1546970,21209634,14046224,3807539,78197219,7403157,8127064,133359,571804,10978004,25338476,120410
14894211,1582650,21302784,13850104,3698915,77721964,7409177,8120097,119346,570149,11168834,27336309,118813
14634209,1574188,21124802,13811103,3786916,77333199,7142500,7862545,86238,538714,10695221,26678858,116927
14407669,1413342,21047925,13744313,3804867,77514434,7371180,8089663,9459,478234,10372004,25255817,117331
14250192,1392067,20852111,13664757,3808521,77460687,7366028,8086311,17236,477400,10825668,25927561,117073
14699230,1407844,21010720,13642176,3563663,77335320,7367549,8317652,24451,484255,11087411,27313459,117177
14681753,1422249,21211078,13781198,3904192,77098626,7129602,7853525,16992,467151,10785307,27083115,117277
14392741,1402215,21067563,13732074,3796128,77407473,7357109,8071457,24181,471534,10382225,25270292,117368
14207024,1331318,20749121,13588512,3777705,77154415,7353572,8083505,18447,465998,10787992,25814168,116335
14514018,1393062,20809458,13627599,3571033,77249487,7174701,8101783,20888,478023,10775825,26496882,115607
14573048,1419996,21069563,13735729,3792253,77165006,7135815,7644954,17849,483298,10884020,26753208,117466
14605500,1380314,21163831,13814383,3826629,77864037,7413438,8126056,19495,465043,10396901,25967976,117752
22990061,10624218,34435401,20799794,11174786,68177079,20245673,21512718,1825782,2415111,25272638,60536382,76870
23526341,7509790,33527604,17941030,13240279,49513753,22921766,24724005,997951,1477887,27879556,70402672,49893
23428902,7065733,34011585,17950813,13698187,49976413,23526773,24471022,883451,1353532,27396529,69353508,49508
24262267,7302219,34951972,18500955,13996021,51266448,24390129,25608358,857618,1331276,27465258,71344067,51586
23527894,6605866,33866791,18094204,13740562,50600909,23520460,24770883,808012,1302980,27849470,70654820,50705
24206273,7071561,35141218,18574670,14205634,51520625,24682597,26040426,915839,1388101,27751418,71454755,51777
23852043,7074010,34753319,18484934,14079287,51707064,24362315,25707728,873373,1352218,27956187,70593046,50737
23492721,7696493,34106423,18209608,13753993,50733276,23396333,24713474,891163,1368428,27338999,69700268,50029
14807699,4263584,22362052,11698534,8618005,31879790,14561041,15593260,493372,811459,17107642,43205343,32427
2306333,985895,3073751,1848776,722290,4252430,754347,1081467,212762,232293,2084433,5569361,7118
24176090,6588932,35099243,18729049,14358086,51909054,24701420,26039903,797975,1301837,28818961,72386897,50065
24319346,7026177,34839045,18378090,13984658,51122283,24274785,25615925,831179,1313052,28529162,72620050,50693
24333831,7702261,35471004,18758740,14450761,52213900,24655110,25997763,936059,1424322,28497078,73065982,50736
23985140,6506827,34926353,18436765,14143166,51173458,24619752,25966827,770810,1253896,27762801,70979274,49923
24042530,7353562,34956652,18452841,14169577,51533147,24569911,25895122,872000,1339861,28221982,71654295,50596
24518336,7148024,35243462,18656290,14139621,51737400,24539743,26046339,832097,1320933,28890301,74080612,52068
24377463,7206133,35125490,18639021,14024819,51222470,24063791,25425502,881268,1363932,28478120,72825429,51769
23969311,7136013,34761061,18437947,14036841,51266060,24214060,25623972,883276,1363192,27785895,71218802,49568
23947814,6818797,35025154,18654302,14193093,51507228,24462889,25667527,808191,1291251,28031526,70782066,50486
24018032,6735463,34543016,18261594,13919738,51078121,24405756,25739691,856217,1340485,28476220,72717723,50252
24605658,7227645,35436002,18678538,14270050,51129729,24334117,25864838,853243,1344800,28526526,73148886,50808
24304443,6796325,35084726,18516895,14141563,51565297,24660980,25783073,785817,1275267,27771131,71200647,50603
24188307,7266526,35343201,18685259,14249311,51789501,24553220,25866654,883615,1370614,27982405,71303947,51126
23839729,7061391,34685029,18373100,14132955,51337373,24545981,25877763,840369,1320233,28256886,71852891,50500
10542987,3572051,14104524,7337997,5035853,20444915,8969368,9687566,437799,625584,10787233,29328921,23395
1379143,851694,1877068,1196620,402103,4303151,597545,524624,75850,133822,1424430,3462492,6362
24139485,5861612,32841600,23769413,6234724,56212558,11512443,12772315,1275764,1878449,20849524,43337678,74122
22962885,2304077,33186363,24916078,5877529,44036523,10944948,12547909,299682,700773,18232045,37185343,19845
22891610,2197589,33093171,24798685,5949750,44767475,11293900,12484858,261255,656700,17920233,36887108,21413
18420773,1774412,26545027,19770892,4796732,36202912,9338721,10457319,197712,520189,14239332,28799413,16042
351568,193481,765286,497742,329127,2648518,646301,670099,83322,109012,810931,1406583,2415
806425,284668,817940,513037,93924,2138388,427608,663060,69274,98101,810571,2240730,4112
1020223,465471,1354827,803879,438127,2609698,636062,437240,55997,82631,867989,3064835,4759
1926765,1681265,3352259,1869586,539407,4509390,1018808,1325577,499581,549891,1550928,3071336,12015
18593799,2102047,27379459,20882434,5047245,42486738,10104015,11365106,412238,742123,16528149,31009639,14049
23328322,2250242,33488446,25133073,5751007,48673123,11332444,12739339,280392,650623,18207403,36941831,16291
6964064,914330,10128012,7557303,1772440,16538664,3848808,4795473,252587,398739,6974790,12966565,7750
15222351,1752171,22063552,16674851,4002475,31717043,8374147,9503562,378935,661552,13581460,25520355,14565
22436610,2256582,32502481,24414315,5850889,43008040,10691708,12056813,296856,656565,17797083,36359307,18268
22281627,2093554,32221022,24127160,5847871,43072348,11099391,12471640,206594,573642,17123042,35539872,17071
22091927,2127550,32499281,24374491,5871183,43250823,11117648,12488267,214231,575811,17404750,34945520,15949
22086488,2108729,31835698,24067881,5740749,42981841,11083543,12470456,185007,552406,17546969,36238180,16592
22386071,2018476,32361321,24154563,5861315,42344709,10805714,12234920,189099,551801,17695835,36821766,15282
22673968,2125395,32722915,24428066,5874859,43237305,11311151,12692638,224492,571885,17463697,36438338,17770
22138663,2046234,32385654,24366003,5837939,42843578,11080124,12444433,222484,573802,17364171,34896348,16029
6634208,1710554,9915813,8114060,2020624,17182737,4074786,4304230,418219,533018,5837972,11452140,6402
802346,255897,1065198,629783,225680,2129445,241550,477967,113894,137586,928940,2446583,3822
824459,96572,1135739,606575,446277,2323183,859553,656799,13220,23036,483843,2090152,3646
313691,82192,941709,505223,340904,1987153,643454,656135,8860,20002,469114,664485,2299
494915,72294,449703,293700,208408,1915670,643828,676914,11456,22874,745963,2196084,2644
626183,134913,1039847,619556,444966,2644364,830044,864149,2531,5090,45602,1647136,2600
507345,63052,734199,369638,304174,1603895,565504,588307,18336,68581,487647,1590077,1884
522253,67434,755936,381520,311810,1683518,580291,603956,0,59007,503815,1633975,1930
600654,67440,869370,415812,387336,1663801,717741,743740,25487,72343,469425,1981253,1784
447933,60742,648294,314055,287605,1280951,533583,553219,0,35682,340793,1471262,1309
449330,59025,650297,313004,290425,1298360,539019,558850,3703,41456,341853,1481554,1311
452945,61610,655495,317542,290514,1314528,539759,559701,2763,39218,380456,1491275,1330
