cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
49164036,35465474,77569487,47624188,28385316,135051079,57155862,62163245,7423181,8188971,58262550,185166837,267459
103120,55772,149047,85935,56546,307829,0,0,0,24616,121934,294914,186
1787280,267769,2585710,1947957,378438,2778452,800456,0,0,182329,1739915,3048564,721
41109584,93739650,59529264,47206216,7555095,66158847,14595794,17223791,11629282,12600663,38204622,61610040,48724
37129026,29960884,50794516,34937082,10023340,74968966,13428758,14240646,2662050,3795847,26136348,72750787,130369
23178044,2786053,33785214,25743773,6177416,49100462,11879462,13298899,587034,1040486,18372059,35921858,21754
22711423,2464690,33284271,25224202,5799324,46938614,11004089,12395303,466875,903265,17946376,34638495,16937
22806637,2263505,32763158,24897890,5680675,46897831,11016554,12404451,397106,815512,18132456,35965015,16801
23138184,2136503,33411322,25153011,5810602,46738508,10815568,12210762,336295,760553,18239583,36772367,17761
23050537,2121640,33235600,25107890,5828198,46516044,11066670,12465221,338440,760493,17651622,35660106,17240
22736447,2063228,33269848,25050880,5891083,45994483,11185106,12578114,324967,729892,17866772,35176891,16555
22817840,2025416,32810844,24834348,5781991,45949199,11176643,12565636,284479,701527,17982312,36553337,17127
23084716,2021516,33407007,25144876,5789148,45410902,10813775,12398758,264143,670859,18056399,36773921,17914
22964182,1914729,33209791,25037856,5903989,46152405,11217548,12403061,215953,633244,17759275,36463890,17622
22903612,1941881,33318083,25175839,6001463,46383342,11382484,12782424,238167,649435,17811676,35282114,16710
22772711,1911808,32979437,24862804,5765457,45874088,11198568,12585495,213282,631222,17997650,36424004,17092
23004940,1940718,33173588,25024590,5758401,45614799,10786214,12382940,236968,629601,17878800,36432195,17320
23122227,1912380,33426430,25191815,5920472,45820723,11222644,12439051,220591,617200,17742504,36825757,17961
22846280,1904158,33244381,25066148,5923593,45613094,11261782,12674947,215487,621314,17471111,35370491,17020
23054471,2013616,33353351,25149664,6027686,45877199,11415913,12807163,208874,659934,18307211,37310125,18206
