cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
42073363,29931138,65214366,41285216,31766932,151006664,50680253,55430701,5167015,6819396,61953647,210031203,324275
92400,39420,133866,72871,54667,302047,103610,107783,0,0,0,285682,224
1688880,166424,2443731,1807816,375919,2814450,811376,951194,87564,0,0,3185524,751
41094199,92661528,59508025,47495792,6527321,65321985,14505689,17382826,10897130,11102174,37446115,64101950,55513
36899939,29874406,50511424,35079922,10143842,74215647,11767216,13160097,2520782,3692482,26731488,77275808,133496
23165080,2263339,33783974,25336882,6224646,52714440,11924132,13117303,369726,715881,18488450,36311291,27005
22668707,1733852,32999716,24489048,5891200,49266222,11200700,12625482,196275,503579,17727554,35193911,16396
23010837,1733186,33111792,24889362,5802364,50583540,11254025,12666399,200499,501530,18120529,36032364,20437
23438859,1714530,33851496,25076009,5928013,51159114,11073793,12473497,179854,491275,18340062,37441506,22991
23084754,1658880,33381783,24854911,5899812,50441285,11199998,12629569,157279,448666,17557390,36064722,20896
22780019,1685304,33212864,24659569,5899717,49253380,11226980,12640542,170069,474420,17467049,35231285,17534
22572161,1618221,32839754,24454847,5930789,48988150,11260452,12683606,148542,460758,17971736,36269767,15526
22843865,1574937,32827302,24487078,5717359,48799095,11122754,12753808,146740,462544,17938956,36884003,16337
22896937,1635625,33075867,24556587,5936719,48831740,11082771,12277549,155762,464074,17900292,36692727,16404
22846964,1617613,33219696,24565125,6027060,49196115,11441746,12863764,128105,421302,17445143,36136557,16276
22503504,1481539,32582233,24377565,5915873,48886401,11273542,12689097,103345,399115,17913072,35983527,15517
22829391,1517689,32955749,24544698,5739049,48832475,11104781,12732694,114689,407394,17884054,36783847,16541
22798888,1625487,32962489,24480766,5907893,48601774,11026795,12247454,167343,466375,17925735,36767752,16446
