cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
46035845,31401224,75052909,46801934,28017094,145527077,50818002,58535074,5704001,7651910,60031231,192942756,282846
97440,51850,140889,80115,54744,298581,103764,107944,18626,0,0,0,237
1820880,319042,2634547,2000235,373525,2762522,804814,943841,211332,198851,0,0,1068
41723761,93371195,60245462,47506100,6796255,62932180,13417698,17019251,11748583,12036042,36226082,63324481,43854
31011958,29347474,46429880,32428665,9238133,69610420,15272495,17073994,1976934,2899801,16026715,42305485,66987
24539115,3579415,34598605,26034827,6517623,54035686,12250398,13612453,948100,1219572,19083376,36825317,35519
22691072,2585567,32664734,24917847,5647880,46546124,10954599,12320076,573462,1019145,18223354,35108976,17475
22720840,2533537,32859511,24735681,5559925,45358837,10795656,12383782,579685,1015874,18129288,35824207,16066
22873381,2386542,33024693,24864340,5837547,45556841,10905999,12093446,427518,851960,18047356,36500796,17289
22643171,2267957,32743476,24611064,5859783,45355855,11166263,12557679,374561,793060,17396595,35052092,16505
22666663,2225569,32798949,24855777,5880911,45758054,11357952,12759906,401633,821970,18202578,35831482,17386
22856253,2307529,33010113,24823523,5751169,45064189,10930339,12314600,399329,820958,18096014,36505164,17143
22996205,2333589,33238473,25019278,5911836,45916006,11031506,12431205,419188,840290,17959248,36451137,17811
22922951,2369032,33128761,25016011,5871475,45770831,11141533,12538405,414200,838345,17772480,35203565,17538
22553934,2226539,32825100,24814558,5872133,45520813,11184039,12593548,360168,791545,18089826,35182403,16557
22920001,2114880,32942844,24678085,5787225,44960836,11224380,12623623,263741,690506,18082166,37174122,18193
22863098,2121118,33111684,24860742,5906201,45363205,11035710,12449740,275025,702584,17773915,36891968,17923
22715952,2073452,33099318,24864792,5913543,45311811,11260417,12663643,270056,682450,17540881,35292834,17474
22601645,2067327,32898799,24845885,5925519,45249554,11235395,12635202,255066,667644,17963499,36077923,17314
23090987,2125114,33125844,24890363,5809133,45365794,11374242,12659071,238735,697994,18315159,37519647,18397
23143613,2043548,33416637,24992867,6158974,45346651,11067305,12477370,251106,676784,18161485,37936738,18829
22779238,2142469,33237172,24997103,5945428,45232667,11282214,12701331,276252,689967,17547879,35434402,18128
22642569,2063626,32928642,24918553,5924590,45425317,11281159,12685293,258490,674481,17812346,35476910,17099
22738873,2106466,32859602,24759417,5821220,44940035,11258132,12648744,260453,676280,17937228,36782870,17203
23022034,2074028,33370045,25116128,5822962,45244496,10885522,12511707,248942,671593,18022986,36908132,17812
22953261,2153265,33161591,24901223,5921163,45314210,11257612,12467090,283984,692531,17764589,36291415,18205
22664904,1991016,32998579,24904527,6044494,45084146,11448375,12859838,226933,647337,17702406,35349007,17236
22736875,1873368,32886485,24716119,5805438,44916436,11258529,12677277,192161,618769,17860822,36785760,18761
22807713,1965057,32963557,24749139,5833623,44807855,10880442,12485077,215555,645648,17875903,36811351,19416
22966893,2000119,33123029,24881808,5926324,44996621,11270347,12494152,207229,626480,17642612,36207982,19482
22701471,1903532,33033579,24780284,5939562,45282162,11299753,12725853,202437,618118,17660667,35451281,18515
22936503,1896680,32953863,24872638,5830774,44976488,11477870,12886973,202231,633945,18135383,36934159,18904
22881657,1945156,33115868,24914306,5805302,44726263,10861905,12480871,198669,627662,17916700,36854001,19388
22930441,1903516,33176764,24921541,5941126,45077745,11286614,12477586,186183,610422,17666400,36079906,19196
22861226,1962550,33290244,25010331,5959391,45010027,11290299,12706862,226089,636512,17590821,35397266,18480
22841158,2001991,32829459,24901131,5801553,44943311,11250319,12688831,222284,645167,17950375,36154249,18779
23210902,2011833,33516770,25049014,5943861,44982075,11081414,12483493,217472,647566,18137690,37516424,20371
24401521,2040269,35327180,25253447,6528586,75892111,12364289,13826702,236664,665926,18014611,39820397,70352
1181845,469276,1551469,850593,402284,4088959,886038,937805,107733,145370,1046056,2211527,8586
755932,446339,533931,551551,206211,3472502,668630,684208,203331,230990,1003494,1553733,3947
731259,278737,979389,437983,197425,1349313,399506,419952,69162,93282,809348,2183561,3713
5030370,1087182,6834668,4249681,2159939,16778163,2252914,2414252,159224,347129,3608787,10919170,23501
12045176,10244812,18435901,12832445,4215800,38294554,5705141,6912209,1231241,1614164,10119046,22270143,33775
10832478,8827128,15327127,10854031,3299796,28914818,4619720,5484079,1189955,1451365,8864525,18980296,17355
10876578,13263536,16010437,11810671,2926482,30656876,4490333,5806695,1554077,1820871,9419499,20653559,17232
11230129,9379513,16344264,11441896,3120550,28801671,4375446,5152068,1630647,1900518,9810809,20183135,20084
11642755,9378627,16384198,11406549,3445534,31019176,4844648,5785174,1169011,1924961,8460858,19538813,18397
10164482,13904797,15490513,11517101,3118163,30572003,4791362,5822351,1632032,1908618,9522142,19940432,17052
