cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45521317,32535550,77444825,46749721,28032445,145409986,51785508,59850411,6823012,8205295,59643842,193555332,274115
101200,54389,146567,83927,55934,311515,106369,0,0,0,119546,293772,236
1761520,261486,2548494,1914610,372343,2797670,804117,923479,0,0,1737195,3020035,720
40638354,84933251,58828462,46807369,7126691,64154441,14395697,17284557,10792947,11315851,37551657,64857697,57168
37138929,30800680,50950295,35384453,10199312,76136156,15928729,16327577,2358706,3046394,21732497,61520842,108031
22948243,2661652,33435027,25292259,6077020,47483592,11558573,13053873,609708,994611,18384874,36123216,16458
22718841,2213498,33084926,25275753,5792393,45996196,10978123,12349548,410360,793170,18035611,34625240,14654
22946615,2063748,33004891,25016658,5577925,45587912,11025288,12416150,321574,713744,17972405,35979754,15046
23190276,2078455,33504217,25312178,5939379,45877617,10868466,12246629,303430,699158,17885216,36748668,16977
22819951,1948193,33250697,25135846,5854050,44756626,11105731,12495556,287658,636523,17458672,34997143,14700
22686007,2107438,33060560,25074818,5841249,45548456,11115258,12508416,348880,704647,17990433,35606441,15958
22963523,1954383,32996159,24988103,5620695,45059306,10986838,12442865,300283,667678,17875006,36231649,17185
23073369,1860930,33334305,25174900,5882101,44849366,10780859,12186801,247321,593814,17919649,36514085,17497
23069227,1874194,33374328,25265966,5875703,45517621,11174290,12578724,212410,589175,17451979,35767696,18119
22688945,1810713,33259867,25129935,6005600,45429435,11371808,12756934,206548,571417,17964014,35880483,15488
23147311,1903906,33256930,25249777,5681081,45421332,11004345,12624797,260111,630763,18124772,36609238,17290
23133281,1955203,33419852,25259828,5787737,44694109,10807969,12418798,268689,630862,17961074,36605841,18034
23073049,1801584,33337672,25120252,5897648,45155158,11225634,12443272,177344,537662,17679947,36255914,18718
23003401,1825563,33399738,25236857,5909916,45280914,11250019,12664306,201862,576282,17546118,35418239,17941
23082927,1873782,33373239,25246919,6045638,45579167,11451195,12857794,163822,584805,18394778,37525750,17395
23231077,1791436,33505735,25244692,5802367,45042871,10826842,12639455,196788,558817,18131393,37427581,18398
23107993,1760637,33482199,25283810,5961782,45049636,11305586,12517066,153200,514313,17604238,35973595,17197
22865712,1730758,33227611,25036478,5929818,44930050,11253977,12669362,154524,510539,17676051,35528757,17115
22920796,1721154,33007646,25053795,5831140,44791262,11254684,12655223,149835,513009,17928962,36087208,16279
23162888,1697710,33479173,25072668,5827635,44489963,11102820,12709800,140524,506319,18072078,37496312,18365
23106435,1701052,33367045,25108200,5946911,44675237,11304106,12536401,142662,504546,17664691,36262835,18208
22759814,1662979,33100314,24903533,5926144,44510206,11298130,12722441,111803,485924,17557007,35416527,17110
22823131,1638200,32820407,24889744,5822407,44557457,11263073,12672430,128154,495953,17850266,36277084,17710
23008193,1677034,33209102,24931267,5811997,44305943,11069060,12468516,119294,501320,17873922,36863694,17994
22935191,1701525,33181345,24998572,5943981,44478275,11092466,12497008,139183,511573,17530724,36626129,18076
23129694,1700412,33564912,25217010,6043898,45179077,11464874,12886148,135281,494234,17641507,35487377,18948
