cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
45308233,32923077,77555268,46890753,28057869,144085721,53032091,60243245,7091971,8260371,59772591,191060793,271022
103600,54005,150051,86701,56746,320730,107425,0,0,0,122882,300183,273
1786800,261852,2585276,1946794,378304,2832282,811951,934114,0,0,1787382,3048571,716
41602451,95413823,60210105,47871630,7543982,67108929,14622978,17244287,11627346,12241668,38846430,61149807,54017
32902132,28698259,45526694,31171107,8656525,64891504,12282667,13011878,2494873,3186423,22031988,60402163,107404
24537619,3775499,35492054,26757405,6885643,56023978,12551307,13006651,624802,1088145,19998434,41648059,41017
22641275,2297234,32994607,25094580,5803199,46590641,11033745,12424371,407536,861459,17994919,34648698,14976
22809646,2326305,33005549,24905577,5692441,45975531,11019946,12391438,414910,847603,18133780,36052468,15021
23208521,2171598,33549507,25357130,5717938,47664863,10633413,12225985,331654,778716,18170019,36320054,19874
23067013,2063894,33367450,25245088,5806487,47856804,11025871,12202525,307717,748558,17878330,35349912,19579
23007512,2115225,33449501,25360797,5980085,47354708,11312345,12719526,302511,735521,17871648,35084294,19639
22941872,2058703,33122082,25005721,5746651,46596054,11137366,12551951,296415,722701,18093397,36453187,19485
23174736,2143008,33554380,25247321,5786555,46443080,10999332,12352488,298286,727469,18052481,36663786,19957
23155034,2018775,33453191,25278922,5857253,46895209,10950772,12350156,255895,691464,17812265,36582701,19718
22959060,1903982,33452004,25216393,5875295,46839447,11171802,12572502,228193,637890,17508312,35026009,19657
22955088,1927093,33215772,25167220,5875110,47038541,11334633,12740780,232819,650853,18286051,36526117,21319
23172599,1955502,33505948,25253342,5765504,46316552,10950134,12360488,242256,654400,18037828,36345430,20642
