cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
48933195,34781376,77281674,47337925,28326994,135097570,56966043,61993216,7278108,7995383,58564722,185194916,265641
103360,53796,149759,86028,56789,0,0,0,19470,22124,121305,299581,256
1764160,235682,2552695,1914973,375115,2734377,0,0,119669,135585,1709259,3039915,802
41036550,94361427,59409792,47111177,7544411,65920244,14607593,17484704,12096681,12389771,37837130,59983944,48734
37423096,30102679,51274572,35183053,10051677,75139817,14485589,14342073,2477888,3176522,26128358,73188230,132613
23303346,2730525,33924668,25990935,6104443,49683499,11706049,13124557,595519,1015015,18240096,35587157,21380
23029203,2207603,33485581,25614546,5786675,47423008,10981824,12360155,346799,748790,17925462,34582607,18834
22944635,1926028,33215205,25164438,5685363,46726589,11017647,12418873,240900,639238,18046460,36061164,17106
23382225,2026100,33801638,25558629,5838493,47033965,10860059,12215081,244057,646963,18279118,36788795,18453
23044769,2020456,33359968,25310007,5846081,45815321,11078178,12476545,257326,642573,17535973,35164465,17540
22803183,1994975,33226725,25320212,5846887,46284543,11121500,12510108,276087,663488,17791807,34882525,17955
22939027,2000832,33171823,25102651,5740238,45697822,11117588,12493458,276172,649445,18058536,36284814,18522
23155954,1944431,33537358,25370439,5768139,45716845,10773428,12375158,254763,630761,17994846,36591793,18266
23124267,1832959,33436770,25289960,5873287,46292992,11153459,12349124,193948,565119,17718516,35702450,20665
23105598,1810819,33570518,25432230,6016020,46588504,11384947,12766718,185492,565790,18042848,35240408,18370
23022137,1783160,33121810,25008409,5684832,45388555,11184759,12597110,167220,534912,18034599,36557580,16644
23176439,1815658,33508609,25395595,5780639,45674721,10792155,12415032,175235,553405,17940671,36493065,18899
