cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
47757317,35050514,76824793,46806912,28380154,133975011,56976457,62032484,7093334,7721477,57774522,184966819,270026
104160,53431,150780,86944,56657,0,0,0,19052,21622,121461,300140,261
1652560,168271,2391082,1747333,381692,2735716,0,0,53271,66989,1554984,3069735,738
40116212,98728717,58034164,45271841,8308396,67973775,14714562,17635872,11083877,11366061,36433268,57632223,43726
36314942,26183787,49326012,32103908,9516185,64702713,11451935,12734536,3134057,4066964,28879062,84531381,129882
23179342,2039413,33952132,25280747,6311694,46852806,12152331,13354153,420001,795952,18286243,37476982,22162
22796956,1744634,33269444,24914458,5970869,44673269,11325648,12729854,169445,547918,17542557,35697847,18498
22549063,1771419,32606502,24682247,5955138,44341555,11306302,12708259,187142,548934,17940292,36208362,16999
23131275,1643666,33418519,24932972,5882424,44007477,11160155,12784668,146966,510784,18109728,37749296,19932
22825446,1705555,33000585,24695112,5940322,44253220,11311994,12531666,170721,523837,17679494,36993917,19502
22814060,1624520,33190830,24847823,5984695,44478493,11388955,12815735,134664,502080,17534899,35770429,18731
22577508,1615789,32729944,24683404,5968081,44430586,11328470,12772676,134782,492124,17898819,36383158,18653
22950913,1702832,33186529,24797612,5766018,43905613,11211258,12838746,168876,534518,17948799,37013067,18550
22780071,1616003,32898807,24579989,5955155,44401586,11127843,12321772,128381,493110,17858646,36931447,20061
22874155,1714228,33235096,24788825,6053763,44341003,11510148,12914565,168089,508993,17396374,35495262,19197
22477667,1552330,32524122,24560475,5964984,44294821,11342450,12749679,94285,454217,17824618,36206924,18775
23021756,1773347,33260540,24840341,5766994,43953277,11180040,12798174,176475,527811,17984854,37197227,19624
22839554,1636963,33072461,24740153,5963828,44161750,11125323,12355587,151606,499975,17935002,37117723,19662
22715162,1617134,32919093,24701989,5936185,44120326,11304169,12730277,142282,483909,17400427,35426815,18278
22865113,1779122,33039765,24811324,6060221,44339286,11479463,12903856,205380,563832,18390580,37095109,19602
23200818,1684356,33503735,24952796,5761370,43956519,11387260,12997258,130971,504533,18227554,37832747,21231
23015776,1630728,33237205,24877981,5991394,44968973,11175246,12385371,135370,495479,17916034,37115449,20423
22989337,1594260,33256132,24953646,5956452,44928893,11316809,12741320,132615,492191,17530300,35573866,20307
22730408,1662597,33080185,24945797,5979929,44964138,11370184,12787217,165699,532141,17983032,35686946,19878
23233391,1683751,33346256,24928837,5878750,44812315,11350631,12765666,153277,523052,18217451,37789793,20787
23085230,1702534,33394455,25062832,5981394,44889999,11155588,12603116,139164,511290,17816495,37269546,19998
23060250,1729144,33392901,25079045,5961883,45003083,11346215,12756917,174582,527145,17574172,35684838,19508
22697900,1601516,33050780,24874054,5941657,44526573,11259238,12671625,144513,501727,17887148,35493695,19598
22903697,1700283,32987929,24701429,5733424,44605515,11309344,12706202,161399,538997,17892952,36919967,20211
22989920,1714043,33251641,24872670,5970971,44791639,10969637,12387746,146297,504368,17899741,37111976,19834
22978332,1672362,33420283,25003115,6064320,45044528,11539780,12984362,145718,506086,17488705,36361822,20610
22686493,1710881,33058171,24872174,5978178,45051720,11378133,12788864,172707,533589,18003589,36402992,19835
22903603,1630678,32933654,24636139,5765879,44684679,11255307,12763020,121658,492536,17893072,37065108,20422
22995617,1636356,33215956,24913729,5982302,44315773,10974280,12390806,118395,486739,18010799,37306317,20991
22974617,1726056,33196676,24823581,5984499,44700323,11399241,12830089,164645,516091,17580798,36474113,20461
22620150,1731237,33127774,24771781,6077934,44646746,11521775,12946089,165307,527911,17898850,36357528,19268
23008788,1722355,33042369,24746194,5748034,44276377,11159950,13001141,152612,519054,18198498,37783787,20952
14076836,821069,20167723,14068558,4019204,53600783,7512718,8246059,124374,338126,11719829,26775372,80870
918566,565181,1329292,829158,386242,3155940,746390,786676,111620,102479,242009,1704176,4286
721334,720984,1304399,853807,329331,2745656,635741,708396,195485,223390,414901,758331,3089
536928,292151,743452,455937,324537,2340789,822064,848433,96058,118941,1071799,2200391,2971
10306311,5821709,15116670,9689190,4239513,38618068,5465642,6020128,126431,496481,7740514,20817944,47168
11371896,5466655,15613557,10739473,3200510,29085983,4637089,5293215,1487977,1773822,9506934,19833467,19170
11325608,13984597,16866965,12041710,3165783,31090479,4688630,5686905,1635132,1432603,9305121,19257821,19408
10598307,12684723,15121610,11071637,3057971,29908974,4586272,5716335,1651518,1907118,8991987,19008627,18439
11818509,5569465,16532241,11183816,3098747,30038216,4536022,5560209,1083877,1817897,9915276,21413072,19746
10985076,13535821,16482551,11883961,3187746,30409177,4643309,5517538,1639511,1692537,9244638,19539196,19329
10642964,9319137,14860402,10468985,3134381,29212456,4491281,5508574,1653177,1872090,8789359,18378543,18797
12051005,14035621,17100308,11910229,3335826,32000754,4671807,5667403,1598323,1904645,9536502,20463495,19785
11285537,12363960,16621963,11460869,2960462,30883075,4536264,5728296,1649043,1862549,9611493,19874896,19267
1598504,341205,1980411,1248970,595666,4889195,1017755,978345,50584,102340,1889869,4624600,4622
12161521,1579552,17239494,10061681,5655199,41192966,6602580,5604474,169513,353535,10671397,33463360,65355
28305410,5144858,39809014,22510499,12953966,86848161,17487385,17889547,902856,1750557,29706480,83851669,174216
26509119,1200953,38291675,24202116,7333147,136058109,14197153,15543819,68982,364424,19162783,50390447,223563
24718716,2924878,35357405,21276438,10073173,94557598,17892362,19029969,229366,773561,21814365,56466686,136054
19159613,3068778,27335776,16109004,9849225,59293741,20199489,20283937,1197339,1589882,21446119,52904540,72936
11734936,13171151,17222744,12175775,4474260,35057107,4932336,5093145,1661102,2143761,11567653,25233659,35500
19408736,8813335,28817063,17790778,8629699,70223362,16216287,16689351,1951460,2391901,20643426,44848814,88079
31419632,20511138,45851646,31266853,9010998,143805276,18155238,19399012,4456357,5447215,28414276,54665095,224401
19598479,6962354,28791635,19548709,5622565,102092909,11501918,12341504,1579029,2193758,17040230,35952890,142234
14559963,1347471,21009231,13631342,3676849,76718982,7166025,7891959,55161,470233,10807616,26733591,113427
14445612,1272213,20877628,13612971,3802176,76438872,7165926,7877093,41640,443547,10446591,26492197,109074
14523029,1422276,21396678,13950178,3914725,77641263,7552491,8270836,105234,511080,10675976,25183970,113688
14365079,1397782,20598674,13576663,3664609,76868383,7347102,8075881,93002,495651,10887732,26276942,110195
14555847,1447058,21057450,13807240,3789370,76907493,7365634,8070304,144708,538773,11054061,26378404,112117
14532963,1435195,21049709,13773336,3782497,76903192,7128129,7853222,107471,518024,10654944,26551115,112044
14327670,1519906,20940248,13697138,3785633,76348614,7358233,8071103,163436,569600,10421332,25120119,109958
14312391,1344277,20677439,13525791,3785869,76813323,7562208,8267601,94019,493930,11000673,26467759,110190
14564511,1428134,21015897,13700391,3660931,76512683,6928174,7850923,110408,518235,10867857,26631915,109935
14656598,1520467,21198803,13814592,3900364,76971778,7534123,7880626,150639,543288,10876848,26993158,108851
14326788,1361472,20952982,13666416,3799569,76835375,7357215,8075588,80890,481241,10393619,25178270,108646
14166687,1369572,20715439,13530454,3789137,76658930,7385022,8104809,83545,492710,10848165,25872891,107627
14652957,1327875,20910404,13596886,3671379,76624481,7166423,8097775,49435,452239,10953388,27179177,108881
14568937,1393898,21047007,13697737,3796857,77193720,7365777,7890210,81797,485194,10678423,26710998,110743
14534663,1401879,21210389,13767857,3902993,77062941,7570895,8299658,102967,498338,10421352,25167151,110260
15270863,3565557,23121647,15864318,4351395,84607495,8467830,9212988,888701,1237284,11909405,26246596,114236
14569815,1443407,20851548,13643182,3569934,77093117,7157298,8098885,101490,523588,10961305,26659834,110800
14588884,1302772,21052160,13597716,3921783,76620263,7400982,7901622,34845,445230,10791234,27202056,107951
14156535,1241327,20734926,13443169,3794778,76195904,7359516,8088020,23886,418074,10223881,25174332,105035
14002018,1289818,20297233,13359486,3794613,76031324,7388681,8107294,28600,432300,10691310,25865778,104016
14313573,1301285,20677658,13287352,3562840,75721002,7169791,8096531,14828,426260,10669363,26567471,104481
14504459,1269085,20945551,13621951,3786493,77097931,7152705,7667658,19003,429282,10751758,26621969,111370
14405451,1253585,20838842,13568181,3790214,76751830,7363608,8088669,19129,425836,10289541,25793999,109857
13992006,1270437,20524048,13466581,3909962,76386115,7550325,8255825,19074,431178,10681238,25722591,106952
14436484,1367641,20870838,13513585,3567971,76548441,7163556,8092071,41584,464096,10830953,26601974,110910
14393741,1302473,20837213,13530450,3800035,76709097,7167877,7651939,8958,426541,10716773,26440590,110184
14600701,1248447,21081128,13642484,3905414,76902538,7368494,8089860,9390,420861,10546697,25935145,110715
14122230,1258254,20632538,13551834,3783071,76808440,7361634,8094465,16533,430263,10742087,25050171,110395
14418274,1275951,20763138,13405112,3626223,76257022,7343409,8267086,29921,428710,10887630,27118816,108980
14386718,1301467,20775288,13512767,3778944,76186718,7131131,7641901,25346,439316,10769673,26554294,109195
14338149,1288205,20743629,13483360,3800813,76314470,7372960,8099555,26371,425163,10246635,25229598,105646
14020009,1284920,20770725,13481512,3800996,76338880,7361114,8076964,17194,430162,10465745,25168464,105405
16012039,4566692,23246174,15488028,4207261,83059601,8513991,9006927,524830,783039,11419710,28454985,114144
14574395,1403502,21044887,13636356,3799292,76164197,7086655,7897932,75673,471651,10978866,27235307,106391
14477364,1308993,20902325,13567870,3786035,76683419,7349129,8081005,25092,419009,10305506,25945019,110748
14090061,1287620,20795990,13524376,3790735,76586905,7371517,8096548,27889,415122,10518828,25125739,109829
14265810,1272646,20421420,13347518,3684712,76695833,7383081,8083885,27904,428668,10758216,26619585,109215
14426938,1280779,20842602,13544970,3681791,76426989,6960064,7892680,16582,431282,10792493,26676370,109337
14329739,1255991,20719798,13427305,3805961,76162728,7380838,7868177,11244,414209,10449760,26494639,105166
14239836,1259149,20777640,13576546,3903276,76604340,7552804,8290424,19593,427225,10513240,25201042,108508
14219501,1300913,20353109,13297544,3689120,76324618,7399750,8122158,25009,426692,10743178,26627589,105899
14384321,1283836,20806923,13509142,3668633,75985708,6930658,7860451,14322,416567,10710554,26420340,110138
14403303,1278819,20845752,13566703,3793535,76691559,7355816,7858927,20655,413747,10515632,26553826,110259
14467358,1234669,21093197,13674367,3798480,76854955,7386459,8326766,19510,407894,10485395,25872759,111459
