cpu_clk_unhalted.ref_tsc,l1d_pend_miss.pending,cpu_clk_unhalted.thread_p,uops_retired.stalls,br_inst_retired.all_branches,idq_uops_not_delivered.core,mem_inst_retired.any,mem_uop_retired.any,memory_activity.stalls_l2_miss,memory_activity.stalls_l1d_miss,cycle_activity.cycles_mem_any,uops_issued.any,br_misp_retired.all_branches
48604037,34279038,76770240,46776027,28247126,133867663,56468999,61642659,7103486,7767702,58246948,187928968,269996
0,49499,139235,78575,54738,301216,103135,107275,14888,17806,0,0,0
0,136327,2221313,1581231,377709,2975648,812575,952288,34325,40185,1439716,0,0
39915604,94478788,57751181,44066200,8506270,67210137,14813222,17612718,9643070,10263604,32951292,54162574,28520
27403156,6321020,39496349,28642687,5623025,66641270,15072449,21368748,3927594,4381891,30601552,71646744,98598
23948121,2366478,34583877,25964278,6141344,48000093,11701903,13336637,272387,725477,18446351,39863750,25417
23302446,1653185,33722291,25438824,5964252,45206265,11156652,12352184,100202,523998,18117621,37122616,22802
23104009,1720159,33442669,25207934,5947407,44859374,11279315,12475809,149362,553718,17712798,36170249,20547
22829938,1734010,33177731,25067190,6022287,44520179,11432011,12831425,134848,551150,17642013,35475719,18516
23059212,1758408,33364691,25180959,5843747,44639990,11307501,12728186,166816,560174,17997336,36872324,20489
23133407,1670007,33515620,25313322,5851283,44570477,10920811,12519838,140312,531299,17929866,36999969,19631
23217916,1768816,33501274,25248608,5937747,44865197,11318492,12526979,171760,566928,17842892,36256909,20517
23075094,1716208,33596069,25325721,5971655,44817937,11318667,12725391,152219,563749,17775872,35750692,19888
22966060,1703668,33034199,25117117,5818818,44625823,11274910,12697889,137384,544627,17945030,36193498,19593
23049897,1539772,33345050,24976015,5815070,44301247,11061813,12667357,83763,476635,18017318,37315134,20486
23148506,1610905,33503616,25303749,5957732,44850046,11285465,12498996,106873,490623,17650458,36214701,20194
23112150,1627844,33579549,25342862,5935071,44528066,11267739,12724090,110290,514053,17715891,35746904,19922
22702904,1629940,33093343,24999113,5939793,44379356,11292843,12702234,105038,502983,17790751,35983052,19786
23109977,1606828,33203687,25033977,5737404,44608506,11115995,12731467,104353,493852,17897484,37081114,21009
23080674,1602961,33608126,25159323,6168462,44711708,11534257,12741215,159137,548116,18104848,37511001,20346
23085202,1663750,33465553,25094937,6063021,44994255,11500270,12896905,118544,512483,17429604,35665876,20275
22642284,1571339,32983909,24923610,5932731,44638366,11291010,12721320,106534,493968,17869469,36255866,19149
23074297,1618134,33121146,24981083,5714241,44465310,11095512,12725960,110097,499648,17907375,36923516,20297
23039088,1606586,33341803,25118613,5965106,44734092,11115187,12319483,100978,485153,17834922,36895544,20880
23123661,1663402,33595982,25207642,6050434,45227256,11517415,12962507,98215,496288,17471721,36330585,20194
